EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 PP   : Sea level pressure in 0.1 hPa
30-34 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132729) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   PP, Q_PP
  4970,132729,19660825,10178,    0
  4970,132729,19660826,10172,    0
  4970,132729,19660827,10137,    0
  4970,132729,19660828,10134,    0
  4970,132729,19660829,10097,    0
  4970,132729,19660830,10075,    0
  4970,132729,19660831,10082,    0
  4970,132729,19660901,10138,    0
  4970,132729,19660902,10107,    0
  4970,132729,19660903,10156,    0
  4970,132729,19660904,10144,    0
  4970,132729,19660905,10170,    0
  4970,132729,19660906,10201,    0
  4970,132729,19660907,10217,    0
  4970,132729,19660908,10170,    0
  4970,132729,19660909,10169,    0
  4970,132729,19660910,10178,    0
  4970,132729,19660911,10194,    0
  4970,132729,19660912,10113,    0
  4970,132729,19660913,10122,    0
  4970,132729,19660914,10186,    0
  4970,132729,19660915,10120,    0
  4970,132729,19660916,10260,    0
  4970,132729,19660917,10234,    0
  4970,132729,19660918,10218,    0
  4970,132729,19660919,10260,    0
  4970,132729,19660920,10256,    0
  4970,132729,19660921,10224,    0
  4970,132729,19660922,10217,    0
  4970,132729,19660923,10200,    0
  4970,132729,19660924,10216,    0
  4970,132729,19660925,10202,    0
  4970,132729,19660926,10157,    0
  4970,132729,19660927,10164,    0
  4970,132729,19660928,10133,    0
  4970,132729,19660929,10089,    0
  4970,132729,19660930,10057,    0
  4970,132729,19661001,10024,    0
  4970,132729,19661002, 9979,    0
  4970,132729,19661003, 9978,    0
  4970,132729,19661004,10021,    0
  4970,132729,19661005,10124,    0
  4970,132729,19661006,10161,    0
  4970,132729,19661007,10146,    0
  4970,132729,19661008,10124,    0
  4970,132729,19661009,10118,    0
  4970,132729,19661010,10138,    0
  4970,132729,19661011,10180,    0
  4970,132729,19661012,10124,    0
  4970,132729,19661013,10114,    0
  4970,132729,19661014,10086,    0
  4970,132729,19661015,10058,    0
  4970,132729,19661016,10044,    0
  4970,132729,19661017,10079,    0
  4970,132729,19661018,10038,    0
  4970,132729,19661019,10045,    0
  4970,132729,19661020,10060,    0
  4970,132729,19661021,10122,    0
  4970,132729,19661022,10174,    0
  4970,132729,19661023,10054,    0
  4970,132729,19661024,10036,    0
  4970,132729,19661025,10008,    0
  4970,132729,19661026,10006,    0
  4970,132729,19661027,10070,    0
  4970,132729,19661028,10143,    0
  4970,132729,19661029,10195,    0
  4970,132729,19661030,10249,    0
  4970,132729,19661031,10240,    0
  4970,132729,19661101,10139,    0
  4970,132729,19661102,10186,    0
  4970,132729,19661103,10114,    0
  4970,132729,19661104,10011,    0
  4970,132729,19661105, 9937,    0
  4970,132729,19661106,10068,    0
  4970,132729,19661107,10176,    0
  4970,132729,19661108,10161,    0
  4970,132729,19661109,10090,    0
  4970,132729,19661110,10192,    0
  4970,132729,19661111,10273,    0
  4970,132729,19661112,10292,    0
  4970,132729,19661113,10262,    0
  4970,132729,19661114,10221,    0
  4970,132729,19661115,10183,    0
  4970,132729,19661116,10006,    0
  4970,132729,19661117,10032,    0
  4970,132729,19661118,10111,    0
  4970,132729,19661119,10121,    0
  4970,132729,19661120,10116,    0
  4970,132729,19661121,10158,    0
  4970,132729,19661122,10162,    0
  4970,132729,19661123,10177,    0
  4970,132729,19661124,10222,    0
  4970,132729,19661125,10266,    0
  4970,132729,19661126,10257,    0
  4970,132729,19661127,10246,    0
  4970,132729,19661128,10097,    0
  4970,132729,19661129,10100,    0
  4970,132729,19661130, 9967,    0
  4970,132729,19661201, 9942,    0
  4970,132729,19661202, 9851,    0
  4970,132729,19661203,10000,    0
  4970,132729,19661204,10120,    0
  4970,132729,19661205,10220,    0
  4970,132729,19661206,10204,    0
  4970,132729,19661207,10232,    0
  4970,132729,19661208,10189,    0
  4970,132729,19661209,10096,    0
  4970,132729,19661210, 9933,    0
  4970,132729,19661211,10034,    0
  4970,132729,19661212, 9867,    0
  4970,132729,19661213, 9877,    0
  4970,132729,19661214,10086,    0
  4970,132729,19661215,10208,    0
  4970,132729,19661216,10240,    0
  4970,132729,19661217,10270,    0
  4970,132729,19661218,10229,    0
  4970,132729,19661219,10228,    0
  4970,132729,19661220,10113,    0
  4970,132729,19661221,10175,    0
  4970,132729,19661222,10131,    0
  4970,132729,19661223,10116,    0
  4970,132729,19661224,10070,    0
  4970,132729,19661225,10178,    0
  4970,132729,19661226,10248,    0
  4970,132729,19661227,10113,    0
  4970,132729,19661228,10122,    0
  4970,132729,19661229,10092,    0
  4970,132729,19661230,10183,    0
  4970,132729,19661231,10173,    0
