EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SS   : Sunshine in 0.1 Hours
30-34 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132728) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   SS, Q_SS
  4970,132728,19650301,   11,    0
  4970,132728,19650302,    0,    0
  4970,132728,19650303,    0,    0
  4970,132728,19650304,   44,    0
  4970,132728,19650305,    1,    0
  4970,132728,19650306,    0,    0
  4970,132728,19650307,   21,    0
  4970,132728,19650308,   18,    0
  4970,132728,19650309,   68,    0
  4970,132728,19650310,   95,    0
  4970,132728,19650311,   96,    0
  4970,132728,19650312,   97,    0
  4970,132728,19650313,   74,    0
  4970,132728,19650314,    4,    0
  4970,132728,19650315,   13,    0
  4970,132728,19650316,   46,    0
  4970,132728,19650317,   53,    0
  4970,132728,19650318,    1,    0
  4970,132728,19650319,    4,    0
  4970,132728,19650320,   14,    0
  4970,132728,19650321,    8,    0
  4970,132728,19650322,    9,    0
  4970,132728,19650323,   17,    0
  4970,132728,19650324,   13,    0
  4970,132728,19650325,   41,    0
  4970,132728,19650326,   20,    0
  4970,132728,19650327,    2,    0
  4970,132728,19650328,   82,    0
  4970,132728,19650329,  105,    0
  4970,132728,19650330,   83,    0
  4970,132728,19650331,  113,    0
  4970,132728,19650401,  113,    0
  4970,132728,19650402,  114,    0
  4970,132728,19650403,  113,    0
  4970,132728,19650404,   88,    0
  4970,132728,19650405,   49,    0
  4970,132728,19650406,   24,    0
  4970,132728,19650407,   19,    0
  4970,132728,19650408,   45,    0
  4970,132728,19650409,   59,    0
  4970,132728,19650410,   62,    0
  4970,132728,19650411,   34,    0
  4970,132728,19650412,   16,    0
  4970,132728,19650413,   38,    0
  4970,132728,19650414,   71,    0
  4970,132728,19650415,    0,    0
  4970,132728,19650416,   12,    0
  4970,132728,19650417,    0,    0
  4970,132728,19650418,   35,    0
  4970,132728,19650419,   11,    0
  4970,132728,19650420,   10,    0
  4970,132728,19650421,    0,    0
  4970,132728,19650422,   11,    0
  4970,132728,19650423,    0,    0
  4970,132728,19650424,   27,    0
  4970,132728,19650425,   38,    0
  4970,132728,19650426,   23,    0
  4970,132728,19650427,   19,    0
  4970,132728,19650428,   21,    0
  4970,132728,19650429,    0,    0
  4970,132728,19650430,   82,    0
  4970,132728,19650501,  120,    0
  4970,132728,19650502,   68,    0
  4970,132728,19650503,   46,    0
  4970,132728,19650504,   69,    0
  4970,132728,19650505,   14,    0
  4970,132728,19650506,   10,    0
  4970,132728,19650507,    2,    0
  4970,132728,19650508,   14,    0
  4970,132728,19650509,   24,    0
  4970,132728,19650510,   43,    0
  4970,132728,19650511,   73,    0
  4970,132728,19650512,  134,    0
  4970,132728,19650513,  135,    0
  4970,132728,19650514,  124,    0
  4970,132728,19650515,   83,    0
  4970,132728,19650516,   57,    0
  4970,132728,19650517,   37,    0
  4970,132728,19650518,   22,    0
  4970,132728,19650519,   17,    0
  4970,132728,19650520,  111,    0
  4970,132728,19650521,  138,    0
  4970,132728,19650522,  135,    0
  4970,132728,19650523,   67,    0
  4970,132728,19650524,  115,    0
  4970,132728,19650525,   57,    0
  4970,132728,19650526,   79,    0
  4970,132728,19650527,    0,    0
  4970,132728,19650528,    0,    0
  4970,132728,19650529,   79,    0
  4970,132728,19650530,   38,    0
  4970,132728,19650531,    9,    0
  4970,132728,19650601,    0,    0
  4970,132728,19650602,   69,    0
  4970,132728,19650603,    0,    0
  4970,132728,19650604,   40,    0
  4970,132728,19650605,    0,    0
  4970,132728,19650606,    0,    0
  4970,132728,19650607,   57,    0
  4970,132728,19650608,    4,    0
  4970,132728,19650609,    0,    0
  4970,132728,19650610,   91,    0
  4970,132728,19650611,   11,    0
  4970,132728,19650612,   61,    0
  4970,132728,19650613,   16,    0
  4970,132728,19650614,   64,    0
  4970,132728,19650615,  130,    0
  4970,132728,19650616,   34,    0
  4970,132728,19650617,   48,    0
  4970,132728,19650618,    7,    0
  4970,132728,19650619,  109,    0
  4970,132728,19650620,  131,    0
  4970,132728,19650621,  110,    0
  4970,132728,19650622,   31,    0
  4970,132728,19650623,  121,    0
  4970,132728,19650624,   81,    0
  4970,132728,19650625,  142,    0
  4970,132728,19650626,  120,    0
  4970,132728,19650627,   85,    0
  4970,132728,19650628,  140,    0
  4970,132728,19650629,  145,    0
  4970,132728,19650630,   96,    0
  4970,132728,19650701,    0,    0
  4970,132728,19650702,  104,    0
  4970,132728,19650703,   36,    0
  4970,132728,19650704,   63,    0
  4970,132728,19650705,   64,    0
  4970,132728,19650706,    8,    0
  4970,132728,19650707,   53,    0
  4970,132728,19650708,   32,    0
  4970,132728,19650709,   49,    0
  4970,132728,19650710,   63,    0
  4970,132728,19650711,   48,    0
  4970,132728,19650712,   78,    0
  4970,132728,19650713,   79,    0
  4970,132728,19650714,   69,    0
  4970,132728,19650715,   58,    0
  4970,132728,19650716,    0,    0
  4970,132728,19650717,    0,    0
  4970,132728,19650718,    0,    0
  4970,132728,19650719,    7,    0
  4970,132728,19650720,   63,    0
  4970,132728,19650721,   52,    0
  4970,132728,19650722,   33,    0
  4970,132728,19650723,   64,    0
  4970,132728,19650724,  125,    0
  4970,132728,19650725,  118,    0
  4970,132728,19650726,   75,    0
  4970,132728,19650727,   14,    0
  4970,132728,19650728,   24,    0
  4970,132728,19650729,    9,    0
  4970,132728,19650730,   42,    0
  4970,132728,19650731,   15,    0
  4970,132728,19650801,  109,    0
  4970,132728,19650802,   77,    0
  4970,132728,19650803,   62,    0
  4970,132728,19650804,  128,    0
  4970,132728,19650805,  118,    0
  4970,132728,19650806,   40,    0
  4970,132728,19650807,   24,    0
  4970,132728,19650808,   43,    0
  4970,132728,19650809,   66,    0
  4970,132728,19650810,   50,    0
  4970,132728,19650811,   78,    0
  4970,132728,19650812,  127,    0
  4970,132728,19650813,  108,    0
  4970,132728,19650814,   86,    0
  4970,132728,19650815,    1,    0
  4970,132728,19650816,   44,    0
  4970,132728,19650817,   30,    0
  4970,132728,19650818,   78,    0
  4970,132728,19650819,  100,    0
  4970,132728,19650820,   62,    0
  4970,132728,19650821,   64,    0
  4970,132728,19650822,    5,    0
  4970,132728,19650823,   23,    0
  4970,132728,19650824,   76,    0
  4970,132728,19650825,   48,    0
  4970,132728,19650826,   24,    0
  4970,132728,19650827,   26,    0
  4970,132728,19650828,   90,    0
  4970,132728,19650829,   64,    0
  4970,132728,19650830,  108,    0
  4970,132728,19650831,    0,    0
  4970,132728,19650901,    0,    0
  4970,132728,19650902,    0,    0
  4970,132728,19650903,   31,    0
  4970,132728,19650904,   31,    0
  4970,132728,19650905,   10,    0
  4970,132728,19650906,   11,    0
  4970,132728,19650907,    0,    0
  4970,132728,19650908,   60,    0
  4970,132728,19650909,   37,    0
  4970,132728,19650910,   61,    0
  4970,132728,19650911,   68,    0
  4970,132728,19650912,   11,    0
  4970,132728,19650913,    0,    0
  4970,132728,19650914,   19,    0
  4970,132728,19650915,   85,    0
  4970,132728,19650916,  111,    0
  4970,132728,19650917,   72,    0
  4970,132728,19650918,   37,    0
  4970,132728,19650919,   83,    0
  4970,132728,19650920,  104,    0
  4970,132728,19650921,   98,    0
  4970,132728,19650922,  107,    0
  4970,132728,19650923,   95,    0
  4970,132728,19650924,  100,    0
  4970,132728,19650925,   82,    0
  4970,132728,19650926,    1,    0
  4970,132728,19650927,   67,    0
  4970,132728,19650928,    8,    0
  4970,132728,19650929,   62,    0
  4970,132728,19650930,   15,    0
  4970,132728,19651001,   46,    0
  4970,132728,19651002,   62,    0
  4970,132728,19651003,   89,    0
  4970,132728,19651004,   96,    0
  4970,132728,19651005,   94,    0
  4970,132728,19651006,  100,    0
  4970,132728,19651007,  100,    0
  4970,132728,19651008,    2,    0
  4970,132728,19651009,   16,    0
  4970,132728,19651010,   99,    0
  4970,132728,19651011,   99,    0
  4970,132728,19651012,   95,    0
  4970,132728,19651013,   95,    0
  4970,132728,19651014,   84,    0
  4970,132728,19651015,   47,    0
  4970,132728,19651016,   27,    0
  4970,132728,19651017,   81,    0
  4970,132728,19651018,   93,    0
  4970,132728,19651019,   71,    0
  4970,132728,19651020,   86,    0
  4970,132728,19651021,   77,    0
  4970,132728,19651022,   82,    0
  4970,132728,19651023,   83,    0
  4970,132728,19651024,   76,    0
  4970,132728,19651025,   86,    0
  4970,132728,19651026,   94,    0
  4970,132728,19651027,    1,    0
  4970,132728,19651028,   57,    0
  4970,132728,19651029,   34,    0
  4970,132728,19651030,   77,    0
  4970,132728,19651031,    0,    0
  4970,132728,19651101,    0,    0
  4970,132728,19651102,   19,    0
  4970,132728,19651103,    2,    0
  4970,132728,19651104,   29,    0
  4970,132728,19651105,   78,    0
  4970,132728,19651106,   81,    0
  4970,132728,19651107,   65,    0
  4970,132728,19651108,   82,    0
  4970,132728,19651109,   69,    0
  4970,132728,19651110,    5,    0
  4970,132728,19651111,    0,    0
  4970,132728,19651112,   11,    0
  4970,132728,19651113,    0,    0
  4970,132728,19651114,    0,    0
  4970,132728,19651115,    0,    0
  4970,132728,19651116,    0,    0
  4970,132728,19651117,    0,    0
  4970,132728,19651118,   25,    0
  4970,132728,19651119,   12,    0
  4970,132728,19651120,    0,    0
  4970,132728,19651121,    0,    0
  4970,132728,19651122,    0,    0
  4970,132728,19651123,   63,    0
  4970,132728,19651124,   24,    0
  4970,132728,19651125,    0,    0
  4970,132728,19651126,   14,    0
  4970,132728,19651127,    0,    0
  4970,132728,19651128,    9,    0
  4970,132728,19651129,    0,    0
  4970,132728,19651130,    0,    0
  4970,132728,19651201,    0,    0
  4970,132728,19651202,    0,    0
  4970,132728,19651203,    0,    0
  4970,132728,19651204,    0,    0
  4970,132728,19651205,    0,    0
  4970,132728,19651206,    0,    0
  4970,132728,19651207,    0,    0
  4970,132728,19651208,   11,    0
  4970,132728,19651209,    0,    0
  4970,132728,19651210,    0,    0
  4970,132728,19651211,    0,    0
  4970,132728,19651212,    0,    0
  4970,132728,19651213,    0,    0
  4970,132728,19651214,    0,    0
  4970,132728,19651215,   63,    0
  4970,132728,19651216,   15,    0
  4970,132728,19651217,    0,    0
  4970,132728,19651218,    0,    0
  4970,132728,19651219,    0,    0
  4970,132728,19651220,    0,    0
  4970,132728,19651221,    0,    0
  4970,132728,19651222,   32,    0
  4970,132728,19651223,    0,    0
  4970,132728,19651224,    0,    0
  4970,132728,19651225,    0,    0
  4970,132728,19651226,    2,    0
  4970,132728,19651227,    1,    0
  4970,132728,19651228,   22,    0
  4970,132728,19651229,   61,    0
  4970,132728,19651230,    0,    0
  4970,132728,19651231,    0,    0
  4970,132728,19660101,    0,    0
  4970,132728,19660102,    0,    0
  4970,132728,19660103,    4,    0
  4970,132728,19660104,   25,    0
  4970,132728,19660105,   75,    0
  4970,132728,19660106,   69,    0
  4970,132728,19660107,   42,    0
  4970,132728,19660108,   74,    0
  4970,132728,19660109,   46,    0
  4970,132728,19660110,   53,    0
  4970,132728,19660111,    0,    0
  4970,132728,19660112,    0,    0
  4970,132728,19660113,    0,    0
  4970,132728,19660114,    0,    0
  4970,132728,19660115,   37,    0
  4970,132728,19660116,   27,    0
  4970,132728,19660117,    0,    0
  4970,132728,19660118,   45,    0
  4970,132728,19660119,   76,    0
  4970,132728,19660120,   15,    0
  4970,132728,19660121,    0,    0
  4970,132728,19660122,   12,    0
  4970,132728,19660123,    3,    0
  4970,132728,19660124,    3,    0
  4970,132728,19660125,   35,    0
  4970,132728,19660126,    0,    0
  4970,132728,19660127,    0,    0
  4970,132728,19660128,    0,    0
  4970,132728,19660129,    0,    0
  4970,132728,19660130,    0,    0
  4970,132728,19660131,    0,    0
  4970,132728,19660201,   10,    0
  4970,132728,19660202,    8,    0
  4970,132728,19660203,   45,    0
  4970,132728,19660204,    0,    0
  4970,132728,19660205,    0,    0
  4970,132728,19660206,   61,    0
  4970,132728,19660207,    0,    0
  4970,132728,19660208,    0,    0
  4970,132728,19660209,    0,    0
  4970,132728,19660210,    0,    0
  4970,132728,19660211,    0,    0
  4970,132728,19660212,    0,    0
  4970,132728,19660213,    0,    0
  4970,132728,19660214,    0,    0
  4970,132728,19660215,   49,    0
  4970,132728,19660216,   71,    0
  4970,132728,19660217,    0,    0
  4970,132728,19660218,    0,    0
  4970,132728,19660219,    0,    0
  4970,132728,19660220,   11,    0
  4970,132728,19660221,    0,    0
  4970,132728,19660222,   88,    0
  4970,132728,19660223,   66,    0
  4970,132728,19660224,   25,    0
  4970,132728,19660225,    0,    0
  4970,132728,19660226,   51,    0
  4970,132728,19660227,   59,    0
  4970,132728,19660228,    0,    0
  4970,132728,19660301,   26,    0
  4970,132728,19660302,   79,    0
  4970,132728,19660303,    2,    0
  4970,132728,19660304,    0,    0
  4970,132728,19660305,    0,    0
  4970,132728,19660306,   81,    0
  4970,132728,19660307,   87,    0
  4970,132728,19660308,   96,    0
  4970,132728,19660309,   14,    0
  4970,132728,19660310,   11,    0
  4970,132728,19660311,    0,    0
  4970,132728,19660312,   18,    0
  4970,132728,19660313,   16,    0
  4970,132728,19660314,   95,    0
  4970,132728,19660315,    0,    0
  4970,132728,19660316,   78,    0
  4970,132728,19660317,    0,    0
  4970,132728,19660318,    7,    0
  4970,132728,19660319,   38,    0
  4970,132728,19660320,  106,    0
  4970,132728,19660321,   90,    0
  4970,132728,19660322,    2,    0
  4970,132728,19660323,   23,    0
  4970,132728,19660324,   62,    0
  4970,132728,19660325,   21,    0
  4970,132728,19660326,    0,    0
  4970,132728,19660327,    0,    0
  4970,132728,19660328,    0,    0
  4970,132728,19660329,   29,    0
  4970,132728,19660330,   15,    0
  4970,132728,19660331,    1,    0
  4970,132728,19660401,   96,    0
  4970,132728,19660402,    9,    0
  4970,132728,19660403,   61,    0
  4970,132728,19660404,   57,    0
  4970,132728,19660405,  109,    0
  4970,132728,19660406,   49,    0
  4970,132728,19660407,    1,    0
  4970,132728,19660408,    7,    0
  4970,132728,19660409,    9,    0
  4970,132728,19660410,   14,    0
  4970,132728,19660411,   43,    0
  4970,132728,19660412,   91,    0
  4970,132728,19660413,   32,    0
  4970,132728,19660414,    0,    0
  4970,132728,19660415,   14,    0
  4970,132728,19660416,    3,    0
  4970,132728,19660417,   63,    0
  4970,132728,19660418,    0,    0
  4970,132728,19660419,   32,    0
  4970,132728,19660420,   42,    0
  4970,132728,19660421,   37,    0
  4970,132728,19660422,  102,    0
  4970,132728,19660423,   36,    0
  4970,132728,19660424,    0,    0
  4970,132728,19660425,   11,    0
  4970,132728,19660426,   64,    0
  4970,132728,19660427,   49,    0
  4970,132728,19660428,    0,    0
  4970,132728,19660429,  121,    0
  4970,132728,19660430,  124,    0
  4970,132728,19660501,  132,    0
  4970,132728,19660502,  129,    0
  4970,132728,19660503,   82,    0
  4970,132728,19660504,   38,    0
  4970,132728,19660505,    0,    0
  4970,132728,19660506,   33,    0
  4970,132728,19660507,   62,    0
  4970,132728,19660508,   48,    0
  4970,132728,19660509,   20,    0
  4970,132728,19660510,   33,    0
  4970,132728,19660511,   65,    0
  4970,132728,19660512,  105,    0
  4970,132728,19660513,  107,    0
  4970,132728,19660514,  115,    0
  4970,132728,19660515,  105,    0
  4970,132728,19660516,  123,    0
  4970,132728,19660517,  118,    0
  4970,132728,19660518,   54,    0
  4970,132728,19660519,   88,    0
  4970,132728,19660520,   66,    0
  4970,132728,19660521,   20,    0
  4970,132728,19660522,  108,    0
  4970,132728,19660523,   96,    0
  4970,132728,19660524,  100,    0
  4970,132728,19660525,    6,    0
  4970,132728,19660526,   11,    0
  4970,132728,19660527,   74,    0
  4970,132728,19660528,   23,    0
  4970,132728,19660529,   67,    0
  4970,132728,19660530,  129,    0
  4970,132728,19660531,   38,    0
  4970,132728,19660601,  117,    0
  4970,132728,19660602,   72,    0
  4970,132728,19660603,  133,    0
  4970,132728,19660604,  134,    0
  4970,132728,19660605,  115,    0
  4970,132728,19660606,   26,    0
  4970,132728,19660607,  130,    0
  4970,132728,19660608,   76,    0
  4970,132728,19660609,  124,    0
  4970,132728,19660610,  129,    0
  4970,132728,19660611,  113,    0
  4970,132728,19660612,    2,    0
  4970,132728,19660613,  131,    0
  4970,132728,19660614,   12,    0
  4970,132728,19660615,  104,    0
  4970,132728,19660616,   86,    0
  4970,132728,19660617,   90,    0
  4970,132728,19660618,   23,    0
  4970,132728,19660619,   70,    0
  4970,132728,19660620,   17,    0
  4970,132728,19660621,   62,    0
  4970,132728,19660622,   98,    0
  4970,132728,19660623,   54,    0
  4970,132728,19660624,   49,    0
  4970,132728,19660625,    6,    0
  4970,132728,19660626,    1,    0
  4970,132728,19660627,    0,    0
  4970,132728,19660628,   75,    0
  4970,132728,19660629,    0,    0
  4970,132728,19660630,   83,    0
  4970,132728,19660701,  136,    0
  4970,132728,19660702,  116,    0
  4970,132728,19660703,  114,    0
  4970,132728,19660704,   73,    0
  4970,132728,19660705,   38,    0
  4970,132728,19660706,    0,    0
  4970,132728,19660707,   16,    0
  4970,132728,19660708,   21,    0
  4970,132728,19660709,   14,    0
  4970,132728,19660710,   40,    0
  4970,132728,19660711,    2,    0
  4970,132728,19660712,  116,    0
  4970,132728,19660713,  104,    0
  4970,132728,19660714,   59,    0
  4970,132728,19660715,   51,    0
  4970,132728,19660716,    2,    0
  4970,132728,19660717,   52,    0
  4970,132728,19660718,    0,    0
  4970,132728,19660719,    1,    0
  4970,132728,19660720,   13,    0
  4970,132728,19660721,   94,    0
  4970,132728,19660722,    0,    0
  4970,132728,19660723,   97,    0
  4970,132728,19660724,  105,    0
  4970,132728,19660725,   55,    0
  4970,132728,19660726,   37,    0
  4970,132728,19660727,   63,    0
  4970,132728,19660728,   17,    0
  4970,132728,19660729,   71,    0
  4970,132728,19660730,   56,    0
  4970,132728,19660731,   66,    0
  4970,132728,19660801,   27,    0
  4970,132728,19660802,   21,    0
  4970,132728,19660803,   53,    0
  4970,132728,19660804,   54,    0
  4970,132728,19660805,   94,    0
  4970,132728,19660806,   67,    0
  4970,132728,19660807,   46,    0
  4970,132728,19660808,   43,    0
  4970,132728,19660809,   92,    0
  4970,132728,19660810,   93,    0
  4970,132728,19660811,  132,    0
  4970,132728,19660812,  125,    0
  4970,132728,19660813,  131,    0
  4970,132728,19660814,  134,    0
  4970,132728,19660815,    7,    0
  4970,132728,19660816,   56,    0
  4970,132728,19660817,   56,    0
  4970,132728,19660818,   71,    0
  4970,132728,19660819,   33,    0
  4970,132728,19660820,   39,    0
  4970,132728,19660821,   61,    0
  4970,132728,19660822,    8,    0
  4970,132728,19660823,   17,    0
  4970,132728,19660824,   94,    0
  4970,132728,19660825,   61,    0
  4970,132728,19660826,   63,    0
  4970,132728,19660827,   81,    0
  4970,132728,19660828,   53,    0
  4970,132728,19660829,  103,    0
  4970,132728,19660830,   51,    0
  4970,132728,19660831,   64,    0
  4970,132728,19660901,   17,    0
  4970,132728,19660902,   24,    0
  4970,132728,19660903,  109,    0
  4970,132728,19660904,   56,    0
  4970,132728,19660905,   34,    0
  4970,132728,19660906,   92,    0
  4970,132728,19660907,  101,    0
  4970,132728,19660908,  102,    0
  4970,132728,19660909,  106,    0
  4970,132728,19660910,   45,    0
  4970,132728,19660911,   96,    0
  4970,132728,19660912,   95,    0
  4970,132728,19660913,   60,    0
  4970,132728,19660914,   23,    0
  4970,132728,19660915,   30,    0
  4970,132728,19660916,   43,    0
  4970,132728,19660917,  106,    0
  4970,132728,19660918,   89,    0
  4970,132728,19660919,   91,    0
  4970,132728,19660920,  102,    0
  4970,132728,19660921,   95,    0
  4970,132728,19660922,   99,    0
  4970,132728,19660923,  100,    0
  4970,132728,19660924,   67,    0
  4970,132728,19660925,   56,    0
  4970,132728,19660926,   94,    0
  4970,132728,19660927,   65,    0
  4970,132728,19660928,   62,    0
  4970,132728,19660929,   48,    0
  4970,132728,19660930,   30,    0
  4970,132728,19661001,   45,    0
  4970,132728,19661002,   52,    0
  4970,132728,19661003,   62,    0
  4970,132728,19661004,   54,    0
  4970,132728,19661005,   89,    0
  4970,132728,19661006,   30,    0
  4970,132728,19661007,   41,    0
  4970,132728,19661008,   63,    0
  4970,132728,19661009,   57,    0
  4970,132728,19661010,    2,    0
  4970,132728,19661011,   65,    0
  4970,132728,19661012,    0,    0
  4970,132728,19661013,    0,    0
  4970,132728,19661014,   54,    0
  4970,132728,19661015,   30,    0
  4970,132728,19661016,   52,    0
  4970,132728,19661017,   64,    0
  4970,132728,19661018,   44,    0
  4970,132728,19661019,    0,    0
  4970,132728,19661020,   24,    0
  4970,132728,19661021,   12,    0
  4970,132728,19661022,   16,    0
  4970,132728,19661023,    0,    0
  4970,132728,19661024,    5,    0
  4970,132728,19661025,    0,    0
  4970,132728,19661026,    0,    0
  4970,132728,19661027,   11,    0
  4970,132728,19661028,    0,    0
  4970,132728,19661029,    0,    0
  4970,132728,19661030,   64,    0
  4970,132728,19661031,   65,    0
  4970,132728,19661101,   82,    0
  4970,132728,19661102,   80,    0
  4970,132728,19661103,    7,    0
  4970,132728,19661104,    0,    0
  4970,132728,19661105,    5,    0
  4970,132728,19661106,   12,    0
  4970,132728,19661107,   19,    0
  4970,132728,19661108,   19,    0
  4970,132728,19661109,    3,    0
  4970,132728,19661110,   27,    0
  4970,132728,19661111,    0,    0
  4970,132728,19661112,   25,    0
  4970,132728,19661113,   68,    0
  4970,132728,19661114,    0,    0
  4970,132728,19661115,    0,    0
  4970,132728,19661116,    0,    0
  4970,132728,19661117,    0,    0
  4970,132728,19661118,    0,    0
  4970,132728,19661119,    0,    0
  4970,132728,19661120,    0,    0
  4970,132728,19661121,    0,    0
  4970,132728,19661122,    0,    0
  4970,132728,19661123,   16,    0
  4970,132728,19661124,   17,    0
  4970,132728,19661125,    0,    0
  4970,132728,19661126,    0,    0
  4970,132728,19661127,    0,    0
  4970,132728,19661128,    0,    0
  4970,132728,19661129,    9,    0
  4970,132728,19661130,    0,    0
  4970,132728,19661201,    1,    0
  4970,132728,19661202,    0,    0
  4970,132728,19661203,    0,    0
  4970,132728,19661204,    0,    0
  4970,132728,19661205,    2,    0
  4970,132728,19661206,   40,    0
  4970,132728,19661207,    6,    0
  4970,132728,19661208,    0,    0
  4970,132728,19661209,   47,    0
  4970,132728,19661210,    0,    0
  4970,132728,19661211,    3,    0
  4970,132728,19661212,    0,    0
  4970,132728,19661213,    0,    0
  4970,132728,19661214,    3,    0
  4970,132728,19661215,    7,    0
  4970,132728,19661216,    5,    0
  4970,132728,19661217,    0,    0
  4970,132728,19661218,    0,    0
  4970,132728,19661219,    0,    0
  4970,132728,19661220,    0,    0
  4970,132728,19661221,   13,    0
  4970,132728,19661222,    0,    0
  4970,132728,19661223,    0,    0
  4970,132728,19661224,    0,    0
  4970,132728,19661225,   10,    0
  4970,132728,19661226,   81,    0
  4970,132728,19661227,    3,    0
  4970,132728,19661228,    0,    0
  4970,132728,19661229,    0,    0
  4970,132728,19661230,    0,    0
  4970,132728,19661231,    0,    0
