EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132736) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   FG, Q_FG
  4970,132736,19720113,   48,    0
  4970,132736,19720114,   12,    0
  4970,132736,19720115,   62,    0
  4970,132736,19720116,   48,    0
  4970,132736,19720117,   77,    0
  4970,132736,19720118,   17,    0
  4970,132736,19720119,   41,    0
  4970,132736,19720120,   50,    0
  4970,132736,19720121,   23,    0
  4970,132736,19720122,   17,    0
  4970,132736,19720123,   15,    0
  4970,132736,19720124,   34,    0
  4970,132736,19720125,   44,    0
  4970,132736,19720126,   44,    0
  4970,132736,19720127,   74,    0
  4970,132736,19720128,   59,    0
  4970,132736,19720129,   81,    0
  4970,132736,19720130,   29,    0
  4970,132736,19720131,   21,    0
  4970,132736,19720201,   59,    0
  4970,132736,19720202,   80,    0
  4970,132736,19720203,  103,    0
  4970,132736,19720204,   56,    0
  4970,132736,19720205,   34,    0
  4970,132736,19720206,   81,    0
  4970,132736,19720207,   48,    0
  4970,132736,19720208,   25,    0
  4970,132736,19720209,   12,    0
  4970,132736,19720210,   22,    0
  4970,132736,19720211,   70,    0
  4970,132736,19720212,   70,    0
  4970,132736,19720213,   40,    0
  4970,132736,19720214,   30,    0
  4970,132736,19720215,   26,    0
  4970,132736,19720216,   39,    0
  4970,132736,19720217,   35,    0
  4970,132736,19720218,   30,    0
  4970,132736,19720219,   39,    0
  4970,132736,19720220,   27,    0
  4970,132736,19720221,   40,    0
  4970,132736,19720222,   32,    0
  4970,132736,19720223,   42,    0
  4970,132736,19720224,   63,    0
  4970,132736,19720225,   21,    0
  4970,132736,19720226,    9,    0
  4970,132736,19720227,   14,    0
  4970,132736,19720228,   15,    0
  4970,132736,19720229,    7,    0
  4970,132736,19720301,   22,    0
  4970,132736,19720302,   22,    0
  4970,132736,19720303,   43,    0
  4970,132736,19720304,   54,    0
  4970,132736,19720305,   50,    0
  4970,132736,19720306,   65,    0
  4970,132736,19720307,   51,    0
  4970,132736,19720308,   15,    0
  4970,132736,19720309,   22,    0
  4970,132736,19720310,   49,    0
  4970,132736,19720311,   57,    0
  4970,132736,19720312,   79,    0
  4970,132736,19720313,   42,    0
  4970,132736,19720314,   37,    0
  4970,132736,19720315,   38,    0
  4970,132736,19720316,   32,    0
  4970,132736,19720317,   27,    0
  4970,132736,19720318,   16,    0
  4970,132736,19720319,   17,    0
  4970,132736,19720320,   14,    0
  4970,132736,19720321,   18,    0
  4970,132736,19720322,   17,    0
  4970,132736,19720323,   23,    0
  4970,132736,19720324,   42,    0
  4970,132736,19720325,   49,    0
  4970,132736,19720326,   57,    0
  4970,132736,19720327,  106,    0
  4970,132736,19720328,  101,    0
  4970,132736,19720329,   65,    0
  4970,132736,19720330,   48,    0
  4970,132736,19720331,   65,    0
  4970,132736,19720401,   57,    0
  4970,132736,19720402,   58,    0
  4970,132736,19720403,   83,    0
  4970,132736,19720404,   46,    0
  4970,132736,19720405,   76,    0
  4970,132736,19720406,   75,    0
  4970,132736,19720407,   78,    0
  4970,132736,19720408,   79,    0
  4970,132736,19720409,   35,    0
  4970,132736,19720410,   53,    0
  4970,132736,19720411,   49,    0
  4970,132736,19720412,   15,    0
  4970,132736,19720413,   18,    0
  4970,132736,19720414,   19,    0
  4970,132736,19720415,   44,    0
  4970,132736,19720416,   38,    0
  4970,132736,19720417,   52,    0
  4970,132736,19720418,   19,    0
  4970,132736,19720419,   29,    0
  4970,132736,19720420,   54,    0
  4970,132736,19720421,   53,    0
  4970,132736,19720422,   56,    0
  4970,132736,19720423,   51,    0
  4970,132736,19720424,   57,    0
  4970,132736,19720425,   85,    0
  4970,132736,19720426,   30,    0
  4970,132736,19720427,   50,    0
  4970,132736,19720428,   46,    0
  4970,132736,19720429,   76,    0
  4970,132736,19720430,   59,    0
  4970,132736,19720501,   35,    0
  4970,132736,19720502,   14,    0
  4970,132736,19720503,   32,    0
  4970,132736,19720504,   31,    0
  4970,132736,19720505,   24,    0
  4970,132736,19720506,   20,    0
  4970,132736,19720507,   19,    0
  4970,132736,19720508,   17,    0
  4970,132736,19720509,   45,    0
  4970,132736,19720510,   54,    0
  4970,132736,19720511,   49,    0
  4970,132736,19720512,   43,    0
  4970,132736,19720513,   21,    0
  4970,132736,19720514,   40,    0
  4970,132736,19720515,   31,    0
  4970,132736,19720516,   42,    0
  4970,132736,19720517,   39,    0
  4970,132736,19720518,   30,    0
  4970,132736,19720519,   20,    0
  4970,132736,19720520,   20,    0
  4970,132736,19720521,   40,    0
  4970,132736,19720522,   26,    0
  4970,132736,19720523,   56,    0
  4970,132736,19720524,   52,    0
  4970,132736,19720525,   67,    0
  4970,132736,19720526,   88,    0
  4970,132736,19720527,   93,    0
  4970,132736,19720528,   83,    0
  4970,132736,19720529,   66,    0
  4970,132736,19720530,   68,    0
  4970,132736,19720531,   54,    0
  4970,132736,19720601,   40,    0
  4970,132736,19720602,   13,    0
  4970,132736,19720603,   35,    0
  4970,132736,19720604,   52,    0
  4970,132736,19720605,   50,    0
  4970,132736,19720606,   32,    0
  4970,132736,19720607,   31,    0
  4970,132736,19720608,   49,    0
  4970,132736,19720609,   26,    0
  4970,132736,19720610,   38,    0
  4970,132736,19720611,   26,    0
  4970,132736,19720612,   14,    0
  4970,132736,19720613,   25,    0
  4970,132736,19720614,   40,    0
  4970,132736,19720615,   24,    0
  4970,132736,19720616,   19,    0
  4970,132736,19720617,   13,    0
  4970,132736,19720618,   45,    0
  4970,132736,19720619,   49,    0
  4970,132736,19720620,   32,    0
  4970,132736,19720621,   42,    0
  4970,132736,19720622,   53,    0
  4970,132736,19720623,   68,    0
  4970,132736,19720624,   30,    0
  4970,132736,19720625,   22,    0
  4970,132736,19720626,   30,    0
  4970,132736,19720627,   27,    0
  4970,132736,19720628,   28,    0
  4970,132736,19720629,   22,    0
  4970,132736,19720630,   31,    0
  4970,132736,19720701,   34,    0
  4970,132736,19720702,   42,    0
  4970,132736,19720703,   46,    0
  4970,132736,19720704,   33,    0
  4970,132736,19720705,   51,    0
  4970,132736,19720706,   32,    0
  4970,132736,19720707,   27,    0
  4970,132736,19720708,   38,    0
  4970,132736,19720709,   45,    0
  4970,132736,19720710,   36,    0
  4970,132736,19720711,   15,    0
  4970,132736,19720712,   20,    0
  4970,132736,19720713,   28,    0
  4970,132736,19720714,   38,    0
  4970,132736,19720715,   38,    0
  4970,132736,19720716,   43,    0
  4970,132736,19720717,   40,    0
  4970,132736,19720718,   31,    0
  4970,132736,19720719,   25,    0
  4970,132736,19720720,   20,    0
  4970,132736,19720721,   17,    0
  4970,132736,19720722,   11,    0
  4970,132736,19720723,   10,    0
  4970,132736,19720724,   24,    0
  4970,132736,19720725,   20,    0
  4970,132736,19720726,   24,    0
  4970,132736,19720727,   22,    0
  4970,132736,19720728,   23,    0
  4970,132736,19720729,   19,    0
  4970,132736,19720730,   17,    0
  4970,132736,19720731,   31,    0
  4970,132736,19720801,   46,    0
  4970,132736,19720802,   48,    0
  4970,132736,19720803,   47,    0
  4970,132736,19720804,   41,    0
  4970,132736,19720805,   40,    0
  4970,132736,19720806,   28,    0
  4970,132736,19720807,   33,    0
  4970,132736,19720808,   50,    0
  4970,132736,19720809,   27,    0
  4970,132736,19720810,   10,    0
  4970,132736,19720811,   21,    0
  4970,132736,19720812,   60,    0
  4970,132736,19720813,   22,    0
  4970,132736,19720814,   27,    0
  4970,132736,19720815,   31,    0
  4970,132736,19720816,   33,    0
  4970,132736,19720817,   28,    0
  4970,132736,19720818,   51,    0
  4970,132736,19720819,   31,    0
  4970,132736,19720820,   18,    0
  4970,132736,19720821,   20,    0
  4970,132736,19720822,   23,    0
  4970,132736,19720823,   22,    0
  4970,132736,19720824,   16,    0
  4970,132736,19720825,   21,    0
  4970,132736,19720826,   22,    0
  4970,132736,19720827,   48,    0
  4970,132736,19720828,   44,    0
  4970,132736,19720829,   43,    0
  4970,132736,19720830,   62,    0
  4970,132736,19720831,   54,    0
  4970,132736,19720901,   42,    0
  4970,132736,19720902,   38,    0
  4970,132736,19720903,   43,    0
  4970,132736,19720904,   31,    0
  4970,132736,19720905,   32,    0
  4970,132736,19720906,   14,    0
  4970,132736,19720907,   33,    0
  4970,132736,19720908,   20,    0
  4970,132736,19720909,   36,    0
  4970,132736,19720910,   63,    0
  4970,132736,19720911,   40,    0
  4970,132736,19720912,   27,    0
  4970,132736,19720913,   15,    0
  4970,132736,19720914,   25,    0
  4970,132736,19720915,   40,    0
  4970,132736,19720916,   36,    0
  4970,132736,19720917,   56,    0
  4970,132736,19720918,   12,    0
  4970,132736,19720919,   20,    0
  4970,132736,19720920,   14,    0
  4970,132736,19720921,   19,    0
  4970,132736,19720922,   15,    0
  4970,132736,19720923,   28,    0
  4970,132736,19720924,   29,    0
  4970,132736,19720925,   28,    0
  4970,132736,19720926,   26,    0
  4970,132736,19720927,   13,    0
  4970,132736,19720928,   16,    0
  4970,132736,19720929,   22,    0
  4970,132736,19720930,   53,    0
  4970,132736,19721001,   80,    0
  4970,132736,19721002,   69,    0
  4970,132736,19721003,   48,    0
  4970,132736,19721004,   59,    0
  4970,132736,19721005,   47,    0
  4970,132736,19721006,   71,    0
  4970,132736,19721007,   22,    0
  4970,132736,19721008,   16,    0
  4970,132736,19721009,   14,    0
  4970,132736,19721010,   23,    0
  4970,132736,19721011,   34,    0
  4970,132736,19721012,   13,    0
  4970,132736,19721013,   39,    0
  4970,132736,19721014,   49,    0
  4970,132736,19721015,   45,    0
  4970,132736,19721016,   43,    0
  4970,132736,19721017,   33,    0
  4970,132736,19721018,   49,    0
  4970,132736,19721019,   35,    0
  4970,132736,19721020,   26,    0
  4970,132736,19721021,   60,    0
  4970,132736,19721022,   63,    0
  4970,132736,19721023,   65,    0
  4970,132736,19721024,   48,    0
  4970,132736,19721025,   29,    0
  4970,132736,19721026,   43,    0
  4970,132736,19721027,   67,    0
  4970,132736,19721028,   50,    0
  4970,132736,19721029,   10,    0
  4970,132736,19721030,   20,    0
  4970,132736,19721031,   40,    0
  4970,132736,19721101,   20,    0
  4970,132736,19721102,   10,    0
  4970,132736,19721103,   12,    0
  4970,132736,19721104,    9,    0
  4970,132736,19721105,   20,    0
  4970,132736,19721106,   20,    0
  4970,132736,19721107,   20,    0
  4970,132736,19721108,   12,    0
  4970,132736,19721109,   28,    0
  4970,132736,19721110,   70,    0
  4970,132736,19721111,   57,    0
  4970,132736,19721112,   72,    0
  4970,132736,19721113,  115,    0
  4970,132736,19721114,   22,    0
  4970,132736,19721115,   50,    0
  4970,132736,19721116,   34,    0
  4970,132736,19721117,   21,    0
  4970,132736,19721118,   58,    0
  4970,132736,19721119,   78,    0
  4970,132736,19721120,   92,    0
  4970,132736,19721121,   88,    0
  4970,132736,19721122,   66,    0
  4970,132736,19721123,   53,    0
  4970,132736,19721124,   47,    0
  4970,132736,19721125,   20,    0
  4970,132736,19721126,   11,    0
  4970,132736,19721127,   37,    0
  4970,132736,19721128,   48,    0
  4970,132736,19721129,   53,    0
  4970,132736,19721130,   40,    0
  4970,132736,19721201,   55,    0
  4970,132736,19721202,   64,    0
  4970,132736,19721203,   51,    0
  4970,132736,19721204,   59,    0
  4970,132736,19721205,   80,    0
  4970,132736,19721206,   83,    0
  4970,132736,19721207,   71,    0
  4970,132736,19721208,   39,    0
  4970,132736,19721209,   57,    0
  4970,132736,19721210,   49,    0
  4970,132736,19721211,   32,    0
  4970,132736,19721212,   18,    0
  4970,132736,19721213,   46,    0
  4970,132736,19721214,   25,    0
  4970,132736,19721215,   21,    0
  4970,132736,19721216,   21,    0
  4970,132736,19721217,   27,    0
  4970,132736,19721218,   46,    0
  4970,132736,19721219,   53,    0
  4970,132736,19721220,   52,    0
  4970,132736,19721221,   34,    0
  4970,132736,19721222,   16,    0
  4970,132736,19721223,   19,    0
  4970,132736,19721224,    5,    0
  4970,132736,19721225,   12,    0
  4970,132736,19721226,   34,    0
  4970,132736,19721227,   32,    0
  4970,132736,19721228,   30,    0
  4970,132736,19721229,   37,    0
  4970,132736,19721230,   39,    0
  4970,132736,19721231,   11,    0
  4970,132736,19730101,   18,    0
  4970,132736,19730102,   11,    0
  4970,132736,19730103,    9,    0
  4970,132736,19730104,   11,    0
  4970,132736,19730105,   32,    0
  4970,132736,19730106,   47,    0
  4970,132736,19730107,   19,    0
  4970,132736,19730108,   33,    0
  4970,132736,19730109,   11,    0
  4970,132736,19730110,   34,    0
  4970,132736,19730111,   39,    0
  4970,132736,19730112,   26,    0
  4970,132736,19730113,   33,    0
  4970,132736,19730114,   47,    0
  4970,132736,19730115,   68,    0
  4970,132736,19730116,   26,    0
  4970,132736,19730117,   56,    0
  4970,132736,19730118,   40,    0
  4970,132736,19730119,   16,    0
  4970,132736,19730120,   42,    0
  4970,132736,19730121,   60,    0
  4970,132736,19730122,   26,    0
  4970,132736,19730123,   26,    0
  4970,132736,19730124,   21,    0
  4970,132736,19730125,   38,    0
  4970,132736,19730126,   29,    0
  4970,132736,19730127,   77,    0
  4970,132736,19730128,   53,    0
  4970,132736,19730129,   58,    0
  4970,132736,19730130,   49,    0
  4970,132736,19730131,   34,    0
  4970,132736,19730201,    5,    0
  4970,132736,19730202,   17,    0
  4970,132736,19730203,   29,    0
  4970,132736,19730204,    8,    0
  4970,132736,19730205,   20,    0
  4970,132736,19730206,   52,    0
  4970,132736,19730207,   59,    0
  4970,132736,19730208,   63,    0
  4970,132736,19730209,   63,    0
  4970,132736,19730210,   55,    0
  4970,132736,19730211,   59,    0
  4970,132736,19730212,   93,    0
  4970,132736,19730213,   70,    0
  4970,132736,19730214,   58,    0
  4970,132736,19730215,   58,    0
  4970,132736,19730216,   50,    0
  4970,132736,19730217,   30,    0
  4970,132736,19730218,   48,    0
  4970,132736,19730219,   18,    0
  4970,132736,19730220,    5,    0
  4970,132736,19730221,   46,    0
  4970,132736,19730222,   55,    0
  4970,132736,19730223,   76,    0
  4970,132736,19730224,   63,    0
  4970,132736,19730225,   23,    0
  4970,132736,19730226,   16,    0
  4970,132736,19730227,   21,    0
  4970,132736,19730228,   17,    0
  4970,132736,19730301,   20,    0
  4970,132736,19730302,   38,    0
  4970,132736,19730303,   44,    0
  4970,132736,19730304,   41,    0
  4970,132736,19730305,   42,    0
  4970,132736,19730306,   50,    0
  4970,132736,19730307,   58,    0
  4970,132736,19730308,   12,    0
  4970,132736,19730309,   54,    0
  4970,132736,19730310,   29,    0
  4970,132736,19730311,   11,    0
  4970,132736,19730312,   35,    0
  4970,132736,19730313,   56,    0
  4970,132736,19730314,   54,    0
  4970,132736,19730315,   50,    0
  4970,132736,19730316,   30,    0
  4970,132736,19730317,   10,    0
  4970,132736,19730318,   42,    0
  4970,132736,19730319,   43,    0
  4970,132736,19730320,    6,    0
  4970,132736,19730321,   17,    0
  4970,132736,19730322,   28,    0
  4970,132736,19730323,   15,    0
  4970,132736,19730324,   34,    0
  4970,132736,19730325,   38,    0
  4970,132736,19730326,    6,    0
  4970,132736,19730327,   10,    0
  4970,132736,19730328,   24,    0
  4970,132736,19730329,   41,    0
  4970,132736,19730330,   25,    0
  4970,132736,19730331,   24,    0
  4970,132736,19730401,   60,    0
  4970,132736,19730402,   98,    0
  4970,132736,19730403,   84,    0
  4970,132736,19730404,   28,    0
  4970,132736,19730405,   65,    0
  4970,132736,19730406,   80,    0
  4970,132736,19730407,   69,    0
  4970,132736,19730408,   19,    0
  4970,132736,19730409,   54,    0
  4970,132736,19730410,   82,    0
  4970,132736,19730411,   65,    0
  4970,132736,19730412,   52,    0
  4970,132736,19730413,   23,    0
  4970,132736,19730414,   12,    0
  4970,132736,19730415,   21,    0
  4970,132736,19730416,   19,    0
  4970,132736,19730417,   52,    0
  4970,132736,19730418,   63,    0
  4970,132736,19730419,   51,    0
  4970,132736,19730420,   27,    0
  4970,132736,19730421,   20,    0
  4970,132736,19730422,   35,    0
  4970,132736,19730423,   30,    0
  4970,132736,19730424,   61,    0
  4970,132736,19730425,   30,    0
  4970,132736,19730426,   18,    0
  4970,132736,19730427,   24,    0
  4970,132736,19730428,   56,    0
  4970,132736,19730429,   42,    0
  4970,132736,19730430,   55,    0
  4970,132736,19730501,   55,    0
  4970,132736,19730502,   20,    0
  4970,132736,19730503,   28,    0
  4970,132736,19730504,   50,    0
  4970,132736,19730505,   68,    0
  4970,132736,19730506,   54,    0
  4970,132736,19730507,   52,    0
  4970,132736,19730508,   46,    0
  4970,132736,19730509,   49,    0
  4970,132736,19730510,   54,    0
  4970,132736,19730511,   38,    0
  4970,132736,19730512,   22,    0
  4970,132736,19730513,   32,    0
  4970,132736,19730514,   44,    0
  4970,132736,19730515,   41,    0
  4970,132736,19730516,   61,    0
  4970,132736,19730517,  107,    0
  4970,132736,19730518,   48,    0
  4970,132736,19730519,   51,    0
  4970,132736,19730520,   36,    0
  4970,132736,19730521,   55,    0
  4970,132736,19730522,   34,    0
  4970,132736,19730523,   60,    0
  4970,132736,19730524,   53,    0
  4970,132736,19730525,   14,    0
  4970,132736,19730526,   34,    0
  4970,132736,19730527,   55,    0
  4970,132736,19730528,   51,    0
  4970,132736,19730529,   30,    0
  4970,132736,19730530,   44,    0
  4970,132736,19730531,   43,    0
  4970,132736,19730601,   38,    0
  4970,132736,19730602,   60,    0
  4970,132736,19730603,   29,    0
  4970,132736,19730604,   20,    0
  4970,132736,19730605,   47,    0
  4970,132736,19730606,   50,    0
  4970,132736,19730607,   38,    0
  4970,132736,19730608,   29,    0
  4970,132736,19730609,   25,    0
  4970,132736,19730610,   50,    0
  4970,132736,19730611,   12,    0
  4970,132736,19730612,   19,    0
  4970,132736,19730613,   32,    0
  4970,132736,19730614,   42,    0
  4970,132736,19730615,   24,    0
  4970,132736,19730616,   41,    0
  4970,132736,19730617,   27,    0
  4970,132736,19730618,   39,    0
  4970,132736,19730619,   40,    0
  4970,132736,19730620,   63,    0
  4970,132736,19730621,   18,    0
  4970,132736,19730622,   49,    0
  4970,132736,19730623,   41,    0
  4970,132736,19730624,   36,    0
  4970,132736,19730625,   15,    0
  4970,132736,19730626,   32,    0
  4970,132736,19730627,   62,    0
  4970,132736,19730628,   55,    0
  4970,132736,19730629,   38,    0
  4970,132736,19730630,   16,    0
  4970,132736,19730701,   37,    0
  4970,132736,19730702,   34,    0
  4970,132736,19730703,   20,    0
  4970,132736,19730704,   21,    0
  4970,132736,19730705,   38,    0
  4970,132736,19730706,   37,    0
  4970,132736,19730707,   32,    0
  4970,132736,19730708,   28,    0
  4970,132736,19730709,   22,    0
  4970,132736,19730710,   29,    0
  4970,132736,19730711,   23,    0
  4970,132736,19730712,   21,    0
  4970,132736,19730713,   22,    0
  4970,132736,19730714,   54,    0
  4970,132736,19730715,   31,    0
  4970,132736,19730716,   48,    0
  4970,132736,19730717,   39,    0
  4970,132736,19730718,   43,    0
  4970,132736,19730719,   52,    0
  4970,132736,19730720,   51,    0
  4970,132736,19730721,   58,    0
  4970,132736,19730722,   48,    0
  4970,132736,19730723,   34,    0
  4970,132736,19730724,   21,    0
  4970,132736,19730725,   22,    0
  4970,132736,19730726,   58,    0
  4970,132736,19730727,   46,    0
  4970,132736,19730728,   20,    0
  4970,132736,19730729,   29,    0
  4970,132736,19730730,   32,    0
  4970,132736,19730731,   19,    0
  4970,132736,19730801,   45,    0
  4970,132736,19730802,   22,    0
  4970,132736,19730803,   26,    0
  4970,132736,19730804,   41,    0
  4970,132736,19730805,   54,    0
  4970,132736,19730806,   70,    0
  4970,132736,19730807,   49,    0
  4970,132736,19730808,   39,    0
  4970,132736,19730809,   21,    0
  4970,132736,19730810,   14,    0
  4970,132736,19730811,   17,    0
  4970,132736,19730812,   38,    0
  4970,132736,19730813,   42,    0
  4970,132736,19730814,   43,    0
  4970,132736,19730815,   50,    0
  4970,132736,19730816,   60,    0
  4970,132736,19730817,   14,    0
  4970,132736,19730818,   14,    0
  4970,132736,19730819,   24,    0
  4970,132736,19730820,   23,    0
  4970,132736,19730821,   31,    0
  4970,132736,19730822,   37,    0
  4970,132736,19730823,   34,    0
  4970,132736,19730824,   23,    0
  4970,132736,19730825,   19,    0
  4970,132736,19730826,   26,    0
  4970,132736,19730827,   23,    0
  4970,132736,19730828,   13,    0
  4970,132736,19730829,   16,    0
  4970,132736,19730830,   30,    0
  4970,132736,19730831,   45,    0
  4970,132736,19730901,   51,    0
  4970,132736,19730902,   45,    0
  4970,132736,19730903,   42,    0
  4970,132736,19730904,   30,    0
  4970,132736,19730905,   34,    0
  4970,132736,19730906,   15,    0
  4970,132736,19730907,   20,    0
  4970,132736,19730908,   40,    0
  4970,132736,19730909,   34,    0
  4970,132736,19730910,   29,    0
  4970,132736,19730911,   27,    0
  4970,132736,19730912,   30,    0
  4970,132736,19730913,   57,    0
  4970,132736,19730914,   49,    0
  4970,132736,19730915,   52,    0
  4970,132736,19730916,   31,    0
  4970,132736,19730917,   20,    0
  4970,132736,19730918,   31,    0
  4970,132736,19730919,   54,    0
  4970,132736,19730920,   47,    0
  4970,132736,19730921,   78,    0
  4970,132736,19730922,   47,    0
  4970,132736,19730923,   47,    0
  4970,132736,19730924,   38,    0
  4970,132736,19730925,   29,    0
  4970,132736,19730926,   12,    0
  4970,132736,19730927,   24,    0
  4970,132736,19730928,   69,    0
  4970,132736,19730929,   50,    0
  4970,132736,19730930,   62,    0
  4970,132736,19731001,   25,    0
  4970,132736,19731002,   46,    0
  4970,132736,19731003,   49,    0
  4970,132736,19731004,   29,    0
  4970,132736,19731005,   13,    0
  4970,132736,19731006,   21,    0
  4970,132736,19731007,   21,    0
  4970,132736,19731008,   11,    0
  4970,132736,19731009,   37,    0
  4970,132736,19731010,   36,    0
  4970,132736,19731011,   43,    0
  4970,132736,19731012,   45,    0
  4970,132736,19731013,   53,    0
  4970,132736,19731014,   38,    0
  4970,132736,19731015,   38,    0
  4970,132736,19731016,   58,    0
  4970,132736,19731017,   52,    0
  4970,132736,19731018,   56,    0
  4970,132736,19731019,   76,    0
  4970,132736,19731020,   65,    0
  4970,132736,19731021,   92,    0
  4970,132736,19731022,   37,    0
  4970,132736,19731023,   66,    0
  4970,132736,19731024,   16,    0
  4970,132736,19731025,   18,    0
  4970,132736,19731026,   37,    0
  4970,132736,19731027,   38,    0
  4970,132736,19731028,   15,    0
  4970,132736,19731029,   17,    0
  4970,132736,19731030,    8,    0
  4970,132736,19731031,   50,    0
  4970,132736,19731101,   47,    0
  4970,132736,19731102,    9,    0
  4970,132736,19731103,   15,    0
  4970,132736,19731104,   64,    0
  4970,132736,19731105,   76,    0
  4970,132736,19731106,   56,    0
  4970,132736,19731107,   41,    0
  4970,132736,19731108,   60,    0
  4970,132736,19731109,   53,    0
  4970,132736,19731110,   59,    0
  4970,132736,19731111,   51,    0
  4970,132736,19731112,   62,    0
  4970,132736,19731113,  109,    0
  4970,132736,19731114,   72,    0
  4970,132736,19731115,   82,    0
  4970,132736,19731116,   61,    0
  4970,132736,19731117,   34,    0
  4970,132736,19731118,   28,    0
  4970,132736,19731119,   70,    0
  4970,132736,19731120,   29,    0
  4970,132736,19731121,   29,    0
  4970,132736,19731122,    9,    0
  4970,132736,19731123,   31,    0
  4970,132736,19731124,   87,    0
  4970,132736,19731125,   61,    0
  4970,132736,19731126,   58,    0
  4970,132736,19731127,   78,    0
  4970,132736,19731128,   62,    0
  4970,132736,19731129,   41,    0
  4970,132736,19731130,   54,    0
  4970,132736,19731201,   21,    0
  4970,132736,19731202,   28,    0
  4970,132736,19731203,   36,    0
  4970,132736,19731204,   70,    0
  4970,132736,19731205,   48,    0
  4970,132736,19731206,   90,    0
  4970,132736,19731207,   70,    0
  4970,132736,19731208,   87,    0
  4970,132736,19731209,   36,    0
  4970,132736,19731210,   22,    0
  4970,132736,19731211,   48,    0
  4970,132736,19731212,   49,    0
  4970,132736,19731213,   97,    0
  4970,132736,19731214,  101,    0
  4970,132736,19731215,   68,    0
  4970,132736,19731216,   96,    0
  4970,132736,19731217,   80,    0
  4970,132736,19731218,   53,    0
  4970,132736,19731219,   98,    0
  4970,132736,19731220,   49,    0
  4970,132736,19731221,   36,    0
  4970,132736,19731222,   74,    0
  4970,132736,19731223,   49,    0
  4970,132736,19731224,   27,    0
  4970,132736,19731225,   61,    0
  4970,132736,19731226,   26,    0
  4970,132736,19731227,   12,    0
  4970,132736,19731228,   26,    0
  4970,132736,19731229,    3,    0
  4970,132736,19731230,    7,    0
  4970,132736,19731231,   33,    0
