EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 HU   : Humidity in 1 %
30-34 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132735) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   HU, Q_HU
  4970,132735,19650205,   94,    0
  4970,132735,19650206,   94,    0
  4970,132735,19650207,   92,    0
  4970,132735,19650208,   84,    0
  4970,132735,19650209,   89,    0
  4970,132735,19650210,   94,    0
  4970,132735,19650211,   94,    0
  4970,132735,19650212,   93,    0
  4970,132735,19650213,   96,    0
  4970,132735,19650214,   92,    0
  4970,132735,19650215,   94,    0
  4970,132735,19650216,   89,    0
  4970,132735,19650217,   86,    0
  4970,132735,19650218,   92,    0
  4970,132735,19650219,   85,    0
  4970,132735,19650220,   82,    0
  4970,132735,19650221,   83,    0
  4970,132735,19650222,   89,    0
  4970,132735,19650223,   87,    0
  4970,132735,19650224,   86,    0
  4970,132735,19650225,   88,    0
  4970,132735,19650226,   89,    0
  4970,132735,19650227,   92,    0
  4970,132735,19650228,   89,    0
  4970,132735,19650301,   87,    0
  4970,132735,19650302,   95,    0
  4970,132735,19650303,   88,    0
  4970,132735,19650304,   87,    0
  4970,132735,19650305,   89,    0
  4970,132735,19650306,   88,    0
  4970,132735,19650307,   87,    0
  4970,132735,19650308,   89,    0
  4970,132735,19650309,   87,    0
  4970,132735,19650310,   74,    0
  4970,132735,19650311,   66,    0
  4970,132735,19650312,   55,    0
  4970,132735,19650313,   57,    0
  4970,132735,19650314,   90,    0
  4970,132735,19650315,   89,    0
  4970,132735,19650316,   84,    0
  4970,132735,19650317,   80,    0
  4970,132735,19650318,   92,    0
  4970,132735,19650319,   86,    0
  4970,132735,19650320,   87,    0
  4970,132735,19650321,   91,    0
  4970,132735,19650322,   89,    0
  4970,132735,19650323,   90,    0
  4970,132735,19650324,   91,    0
  4970,132735,19650325,   86,    0
  4970,132735,19650326,   90,    0
  4970,132735,19650327,   93,    0
  4970,132735,19650328,   78,    0
  4970,132735,19650329,   75,    0
  4970,132735,19650330,   69,    0
  4970,132735,19650331,   55,    0
  4970,132735,19650401,   59,    0
  4970,132735,19650402,   48,    0
  4970,132735,19650403,   47,    0
  4970,132735,19650404,   75,    0
  4970,132735,19650405,   77,    0
  4970,132735,19650406,   82,    0
  4970,132735,19650407,   89,    0
  4970,132735,19650408,   86,    0
  4970,132735,19650409,   78,    0
  4970,132735,19650410,   67,    0
  4970,132735,19650411,   76,    0
  4970,132735,19650412,   89,    0
  4970,132735,19650413,   90,    0
  4970,132735,19650414,   79,    0
  4970,132735,19650415,   85,    0
  4970,132735,19650416,   86,    0
  4970,132735,19650417,   91,    0
  4970,132735,19650418,   96,    0
  4970,132735,19650419,   96,    0
  4970,132735,19650420,   92,    0
  4970,132735,19650421,   96,    0
  4970,132735,19650422,   93,    0
  4970,132735,19650423,   96,    0
  4970,132735,19650424,   91,    0
  4970,132735,19650425,   86,    0
  4970,132735,19650426,   96,    0
  4970,132735,19650427,   88,    0
  4970,132735,19650428,   86,    0
  4970,132735,19650429,   94,    0
  4970,132735,19650430,   80,    0
  4970,132735,19650501,   62,    0
  4970,132735,19650502,   65,    0
  4970,132735,19650503,   80,    0
  4970,132735,19650504,   81,    0
  4970,132735,19650505,   90,    0
  4970,132735,19650506,   81,    0
  4970,132735,19650507,   94,    0
  4970,132735,19650508,   83,    0
  4970,132735,19650509,   89,    0
  4970,132735,19650510,   77,    0
  4970,132735,19650511,   78,    0
  4970,132735,19650512,   69,    0
  4970,132735,19650513,   62,    0
  4970,132735,19650514,   55,    0
  4970,132735,19650515,   69,    0
  4970,132735,19650516,   77,    0
  4970,132735,19650517,   88,    0
  4970,132735,19650518,   82,    0
  4970,132735,19650519,   81,    0
  4970,132735,19650520,   73,    0
  4970,132735,19650521,   59,    0
  4970,132735,19650522,   64,    0
  4970,132735,19650523,   78,    0
  4970,132735,19650524,   78,    0
  4970,132735,19650525,   80,    0
  4970,132735,19650526,   79,    0
  4970,132735,19650527,   93,    0
  4970,132735,19650528,   96,    0
  4970,132735,19650529,   77,    0
  4970,132735,19650530,   92,    0
  4970,132735,19650531,   93,    0
  4970,132735,19650601,   96,    0
  4970,132735,19650602,   81,    0
  4970,132735,19650603,   84,    0
  4970,132735,19650604,   84,    0
  4970,132735,19650605,   90,    0
  4970,132735,19650606,   95,    0
  4970,132735,19650607,   84,    0
  4970,132735,19650608,   90,    0
  4970,132735,19650609,   97,    0
  4970,132735,19650610,   89,    0
  4970,132735,19650611,   92,    0
  4970,132735,19650612,   72,    0
  4970,132735,19650613,   86,    0
  4970,132735,19650614,   86,    0
  4970,132735,19650615,   63,    0
  4970,132735,19650616,   78,    0
  4970,132735,19650617,   87,    0
  4970,132735,19650618,   89,    0
  4970,132735,19650619,   80,    0
  4970,132735,19650620,   73,    0
  4970,132735,19650621,   74,    0
  4970,132735,19650622,   85,    0
  4970,132735,19650623,   75,    0
  4970,132735,19650624,   78,    0
  4970,132735,19650625,   74,    0
  4970,132735,19650626,   77,    0
  4970,132735,19650627,   73,    0
  4970,132735,19650628,   73,    0
  4970,132735,19650629,   62,    0
  4970,132735,19650630,   68,    0
  4970,132735,19650701,   90,    0
  4970,132735,19650702,   72,    0
  4970,132735,19650703,   81,    0
  4970,132735,19650704,   76,    0
  4970,132735,19650705,   74,    0
  4970,132735,19650706,   78,    0
  4970,132735,19650707,   75,    0
  4970,132735,19650708,   86,    0
  4970,132735,19650709,   81,    0
  4970,132735,19650710,   80,    0
  4970,132735,19650711,   80,    0
  4970,132735,19650712,   84,    0
  4970,132735,19650713,   61,    0
  4970,132735,19650714,   72,    0
  4970,132735,19650715,   85,    0
  4970,132735,19650716,   97,    0
  4970,132735,19650717,   98,    0
  4970,132735,19650718,   94,    0
  4970,132735,19650719,   87,    0
  4970,132735,19650720,   85,    0
  4970,132735,19650721,   94,    0
  4970,132735,19650722,   89,    0
  4970,132735,19650723,   86,    0
  4970,132735,19650724,   72,    0
  4970,132735,19650725,   67,    0
  4970,132735,19650726,   73,    0
  4970,132735,19650727,   81,    0
  4970,132735,19650728,   77,    0
  4970,132735,19650729,   89,    0
  4970,132735,19650730,   82,    0
  4970,132735,19650731,   97,    0
  4970,132735,19650801,   77,    0
  4970,132735,19650802,   71,    0
  4970,132735,19650803,   83,    0
  4970,132735,19650804,   76,    0
  4970,132735,19650805,   65,    0
  4970,132735,19650806,   79,    0
  4970,132735,19650807,   85,    0
  4970,132735,19650808,   83,    0
  4970,132735,19650809,   74,    0
  4970,132735,19650810,   78,    0
  4970,132735,19650811,   79,    0
  4970,132735,19650812,   53,    0
  4970,132735,19650813,   58,    0
  4970,132735,19650814,   63,    0
  4970,132735,19650815,   83,    0
  4970,132735,19650816,   74,    0
  4970,132735,19650817,   76,    0
  4970,132735,19650818,   77,    0
  4970,132735,19650819,   83,    0
  4970,132735,19650820,   80,    0
  4970,132735,19650821,   75,    0
  4970,132735,19650822,   85,    0
  4970,132735,19650823,   87,    0
  4970,132735,19650824,   83,    0
  4970,132735,19650825,   86,    0
  4970,132735,19650826,   81,    0
  4970,132735,19650827,   95,    0
  4970,132735,19650828,   79,    0
  4970,132735,19650829,   78,    0
  4970,132735,19650830,   79,    0
  4970,132735,19650831,   88,    0
  4970,132735,19650901,   95,    0
  4970,132735,19650902,   97,    0
  4970,132735,19650903,   91,    0
  4970,132735,19650904,   87,    0
  4970,132735,19650905,   93,    0
  4970,132735,19650906,   96,    0
  4970,132735,19650907,   95,    0
  4970,132735,19650908,   86,    0
  4970,132735,19650909,   82,    0
  4970,132735,19650910,   83,    0
  4970,132735,19650911,   88,    0
  4970,132735,19650912,   94,    0
  4970,132735,19650913,   96,    0
  4970,132735,19650914,   92,    0
  4970,132735,19650915,   84,    0
  4970,132735,19650916,   82,    0
  4970,132735,19650917,   75,    0
  4970,132735,19650918,   86,    0
  4970,132735,19650919,   85,    0
  4970,132735,19650920,   78,    0
  4970,132735,19650921,   74,    0
  4970,132735,19650922,   73,    0
  4970,132735,19650923,   81,    0
  4970,132735,19650924,   72,    0
  4970,132735,19650925,   79,    0
  4970,132735,19650926,   87,    0
  4970,132735,19650927,   84,    0
  4970,132735,19650928,   92,    0
  4970,132735,19650929,   88,    0
  4970,132735,19650930,   92,    0
  4970,132735,19651001,   87,    0
  4970,132735,19651002,   85,    0
  4970,132735,19651003,   85,    0
  4970,132735,19651004,   84,    0
  4970,132735,19651005,   90,    0
  4970,132735,19651006,   88,    0
  4970,132735,19651007,   89,    0
  4970,132735,19651008,   94,    0
  4970,132735,19651009,   84,    0
  4970,132735,19651010,   79,    0
  4970,132735,19651011,   72,    0
  4970,132735,19651012,   77,    0
  4970,132735,19651013,   77,    0
  4970,132735,19651014,   82,    0
  4970,132735,19651015,   85,    0
  4970,132735,19651016,   91,    0
  4970,132735,19651017,   85,    0
  4970,132735,19651018,   80,    0
  4970,132735,19651019,   85,    0
  4970,132735,19651020,   81,    0
  4970,132735,19651021,   74,    0
  4970,132735,19651022,   76,    0
  4970,132735,19651023,   78,    0
  4970,132735,19651024,   73,    0
  4970,132735,19651025,   72,    0
  4970,132735,19651026,   62,    0
  4970,132735,19651027,   91,    0
  4970,132735,19651028,   90,    0
  4970,132735,19651029,   86,    0
  4970,132735,19651030,   82,    0
  4970,132735,19651031,   87,    0
  4970,132735,19651101,   92,    0
  4970,132735,19651102,   92,    0
  4970,132735,19651103,   93,    0
  4970,132735,19651104,   91,    0
  4970,132735,19651105,   85,    0
  4970,132735,19651106,   75,    0
  4970,132735,19651107,   84,    0
  4970,132735,19651108,   84,    0
  4970,132735,19651109,   87,    0
  4970,132735,19651110,   94,    0
  4970,132735,19651111,   94,    0
  4970,132735,19651112,   89,    0
  4970,132735,19651113,   94,    0
  4970,132735,19651114,   93,    0
  4970,132735,19651115,   92,    0
  4970,132735,19651116,   88,    0
  4970,132735,19651117,   88,    0
  4970,132735,19651118,   94,    0
  4970,132735,19651119,   94,    0
  4970,132735,19651120,   95,    0
  4970,132735,19651121,   95,    0
  4970,132735,19651122,   94,    0
  4970,132735,19651123,   90,    0
  4970,132735,19651124,   90,    0
  4970,132735,19651125,   94,    0
  4970,132735,19651126,   88,    0
  4970,132735,19651127,   89,    0
  4970,132735,19651128,   84,    0
  4970,132735,19651129,   93,    0
  4970,132735,19651130,   90,    0
  4970,132735,19651201,   90,    0
  4970,132735,19651202,   96,    0
  4970,132735,19651203,   95,    0
  4970,132735,19651204,   95,    0
  4970,132735,19651205,   92,    0
  4970,132735,19651206,   90,    0
  4970,132735,19651207,   93,    0
  4970,132735,19651208,   89,    0
  4970,132735,19651209,   94,    0
  4970,132735,19651210,   90,    0
  4970,132735,19651211,   92,    0
  4970,132735,19651212,   95,    0
  4970,132735,19651213,   93,    0
  4970,132735,19651214,   94,    0
  4970,132735,19651215,   91,    0
  4970,132735,19651216,   92,    0
  4970,132735,19651217,   96,    0
  4970,132735,19651218,   93,    0
  4970,132735,19651219,   88,    0
  4970,132735,19651220,   96,    0
  4970,132735,19651221,   95,    0
  4970,132735,19651222,   94,    0
  4970,132735,19651223,   92,    0
  4970,132735,19651224,   94,    0
  4970,132735,19651225,   95,    0
  4970,132735,19651226,   96,    0
  4970,132735,19651227,   93,    0
  4970,132735,19651228,   94,    0
  4970,132735,19651229,   90,    0
  4970,132735,19651230,   91,    0
  4970,132735,19651231,   96,    0
  4970,132735,19660101,   93,    0
  4970,132735,19660102,   88,    0
  4970,132735,19660103,   91,    0
  4970,132735,19660104,   86,    0
  4970,132735,19660105,   80,    0
  4970,132735,19660106,   71,    0
  4970,132735,19660107,   53,    0
  4970,132735,19660108,   60,    0
  4970,132735,19660109,   90,    0
  4970,132735,19660110,   87,    0
  4970,132735,19660111,   89,    0
  4970,132735,19660112,   87,    0
  4970,132735,19660113,   91,    0
  4970,132735,19660114,   91,    0
  4970,132735,19660115,   88,    0
  4970,132735,19660116,   89,    0
  4970,132735,19660117,   90,    0
  4970,132735,19660118,   87,    0
  4970,132735,19660119,   81,    0
  4970,132735,19660120,   89,    0
  4970,132735,19660121,   97,    0
  4970,132735,19660122,   97,    0
  4970,132735,19660123,   96,    0
  4970,132735,19660124,   96,    0
  4970,132735,19660125,   96,    0
  4970,132735,19660126,   94,    0
  4970,132735,19660127,   96,    0
  4970,132735,19660128,   95,    0
  4970,132735,19660129,   68,    0
  4970,132735,19660130,   83,    0
  4970,132735,19660131,   94,    0
  4970,132735,19660201,   93,    0
  4970,132735,19660202,   86,    0
  4970,132735,19660203,   91,    0
  4970,132735,19660204,   92,    0
  4970,132735,19660205,   97,    0
  4970,132735,19660206,   83,    0
  4970,132735,19660207,   93,    0
  4970,132735,19660208,   94,    0
  4970,132735,19660209,   94,    0
  4970,132735,19660210,   95,    0
  4970,132735,19660211,   93,    0
  4970,132735,19660212,   96,    0
  4970,132735,19660213,   97,    0
  4970,132735,19660214,   93,    0
  4970,132735,19660215,   84,    0
  4970,132735,19660216,   72,    0
  4970,132735,19660217,   90,    0
  4970,132735,19660218,   96,    0
  4970,132735,19660219,   92,    0
  4970,132735,19660220,   80,    0
  4970,132735,19660221,   88,    0
  4970,132735,19660222,   84,    0
  4970,132735,19660223,   85,    0
  4970,132735,19660224,   88,    0
  4970,132735,19660225,   73,    0
  4970,132735,19660226,   88,    0
  4970,132735,19660227,   84,    0
  4970,132735,19660228,   94,    0
  4970,132735,19660301,   88,    0
  4970,132735,19660302,   81,    0
  4970,132735,19660303,   78,    0
  4970,132735,19660304,   92,    0
  4970,132735,19660305,   93,    0
  4970,132735,19660306,   85,    0
  4970,132735,19660307,   82,    0
  4970,132735,19660308,   88,    0
  4970,132735,19660309,   94,    0
  4970,132735,19660310,   91,    0
  4970,132735,19660311,   93,    0
  4970,132735,19660312,   91,    0
  4970,132735,19660313,   90,    0
  4970,132735,19660314,   80,    0
  4970,132735,19660315,   90,    0
  4970,132735,19660316,   81,    0
  4970,132735,19660317,   90,    0
  4970,132735,19660318,   95,    0
  4970,132735,19660319,   86,    0
  4970,132735,19660320,   66,    0
  4970,132735,19660321,   64,    0
  4970,132735,19660322,   88,    0
  4970,132735,19660323,   90,    0
  4970,132735,19660324,   95,    0
  4970,132735,19660325,   89,    0
  4970,132735,19660326,   94,    0
  4970,132735,19660327,   88,    0
  4970,132735,19660328,   92,    0
  4970,132735,19660329,   86,    0
  4970,132735,19660330,   91,    0
  4970,132735,19660331,   87,    0
  4970,132735,19660401,   72,    0
  4970,132735,19660402,   75,    0
  4970,132735,19660403,   80,    0
  4970,132735,19660404,   87,    0
  4970,132735,19660405,   61,    0
  4970,132735,19660406,   86,    0
  4970,132735,19660407,   91,    0
  4970,132735,19660408,   92,    0
  4970,132735,19660409,   83,    0
  4970,132735,19660410,   93,    0
  4970,132735,19660411,   87,    0
  4970,132735,19660412,   81,    0
  4970,132735,19660413,   91,    0
  4970,132735,19660414,   91,    0
  4970,132735,19660415,   91,    0
  4970,132735,19660416,   96,    0
  4970,132735,19660417,   85,    0
  4970,132735,19660418,   94,    0
  4970,132735,19660419,   91,    0
  4970,132735,19660420,   84,    0
  4970,132735,19660421,   81,    0
  4970,132735,19660422,   63,    0
  4970,132735,19660423,   61,    0
  4970,132735,19660424,   90,    0
  4970,132735,19660425,   89,    0
  4970,132735,19660426,   78,    0
  4970,132735,19660427,   80,    0
  4970,132735,19660428,   81,    0
  4970,132735,19660429,   76,    0
  4970,132735,19660430,   56,    0
  4970,132735,19660501,   53,    0
  4970,132735,19660502,   51,    0
  4970,132735,19660503,   70,    0
  4970,132735,19660504,   83,    0
  4970,132735,19660505,   90,    0
  4970,132735,19660506,   76,    0
  4970,132735,19660507,   83,    0
  4970,132735,19660508,   76,    0
  4970,132735,19660509,   82,    0
  4970,132735,19660510,   88,    0
  4970,132735,19660511,   79,    0
  4970,132735,19660512,   50,    0
  4970,132735,19660513,   47,    0
  4970,132735,19660514,   69,    0
  4970,132735,19660515,   72,    0
  4970,132735,19660516,   64,    0
  4970,132735,19660517,   61,    0
  4970,132735,19660518,   87,    0
  4970,132735,19660519,   70,    0
  4970,132735,19660520,   71,    0
  4970,132735,19660521,   85,    0
  4970,132735,19660522,   74,    0
  4970,132735,19660523,   67,    0
  4970,132735,19660524,   66,    0
  4970,132735,19660525,   86,    0
  4970,132735,19660526,   91,    0
  4970,132735,19660527,   79,    0
  4970,132735,19660528,   84,    0
  4970,132735,19660529,   72,    0
  4970,132735,19660530,   63,    0
  4970,132735,19660531,   82,    0
  4970,132735,19660601,   74,    0
  4970,132735,19660602,   75,    0
  4970,132735,19660603,   66,    0
  4970,132735,19660604,   52,    0
  4970,132735,19660605,   72,    0
  4970,132735,19660606,   81,    0
  4970,132735,19660607,   67,    0
  4970,132735,19660608,   65,    0
  4970,132735,19660609,   57,    0
  4970,132735,19660610,   57,    0
  4970,132735,19660611,   60,    0
  4970,132735,19660612,   88,    0
  4970,132735,19660613,   75,    0
  4970,132735,19660614,   90,    0
  4970,132735,19660615,   80,    0
  4970,132735,19660616,   83,    0
  4970,132735,19660617,   83,    0
  4970,132735,19660618,   94,    0
  4970,132735,19660619,   80,    0
  4970,132735,19660620,   83,    0
  4970,132735,19660621,   87,    0
  4970,132735,19660622,   72,    0
  4970,132735,19660623,   74,    0
  4970,132735,19660624,   86,    0
  4970,132735,19660625,   91,    0
  4970,132735,19660626,   95,    0
  4970,132735,19660627,   96,    0
  4970,132735,19660628,   76,    0
  4970,132735,19660629,   91,    0
  4970,132735,19660630,   83,    0
  4970,132735,19660701,   69,    0
  4970,132735,19660702,   67,    0
  4970,132735,19660703,   61,    0
  4970,132735,19660704,   80,    0
  4970,132735,19660705,   89,    0
  4970,132735,19660706,   94,    0
  4970,132735,19660707,   87,    0
  4970,132735,19660708,   82,    0
  4970,132735,19660709,   85,    0
  4970,132735,19660710,   79,    0
  4970,132735,19660711,   88,    0
  4970,132735,19660712,   76,    0
  4970,132735,19660713,   73,    0
  4970,132735,19660714,   75,    0
  4970,132735,19660715,   79,    0
  4970,132735,19660716,   92,    0
  4970,132735,19660717,   78,    0
  4970,132735,19660718,   96,    0
  4970,132735,19660719,   95,    0
  4970,132735,19660720,   85,    0
  4970,132735,19660721,   80,    0
  4970,132735,19660722,   97,    0
  4970,132735,19660723,   82,    0
  4970,132735,19660724,   73,    0
  4970,132735,19660725,   78,    0
  4970,132735,19660726,   71,    0
  4970,132735,19660727,   78,    0
  4970,132735,19660728,   83,    0
  4970,132735,19660729,   71,    0
  4970,132735,19660730,   86,    0
  4970,132735,19660731,   78,    0
  4970,132735,19660801,   77,    0
  4970,132735,19660802,   81,    0
  4970,132735,19660803,   86,    0
  4970,132735,19660804,   88,    0
  4970,132735,19660805,   79,    0
  4970,132735,19660806,   75,    0
  4970,132735,19660807,   71,    0
  4970,132735,19660808,   79,    0
  4970,132735,19660809,   76,    0
  4970,132735,19660810,   63,    0
  4970,132735,19660811,   73,    0
  4970,132735,19660812,   67,    0
  4970,132735,19660813,   53,    0
  4970,132735,19660814,   71,    0
  4970,132735,19660815,   76,    0
  4970,132735,19660816,   73,    0
  4970,132735,19660817,   73,    0
  4970,132735,19660818,   89,    0
  4970,132735,19660819,   91,    0
  4970,132735,19660820,   83,    0
  4970,132735,19660821,   83,    0
  4970,132735,19660822,   92,    0
  4970,132735,19660823,   82,    0
  4970,132735,19660824,   79,    0
  4970,132735,19660825,   82,    0
  4970,132735,19660826,   86,    0
  4970,132735,19660827,   85,    0
  4970,132735,19660828,   82,    0
  4970,132735,19660829,   73,    0
  4970,132735,19660830,   79,    0
  4970,132735,19660831,   86,    0
  4970,132735,19660901,   88,    0
  4970,132735,19660902,   86,    0
  4970,132735,19660903,   80,    0
  4970,132735,19660904,   83,    0
  4970,132735,19660905,   82,    0
  4970,132735,19660906,   80,    0
  4970,132735,19660907,   77,    0
  4970,132735,19660908,   76,    0
  4970,132735,19660909,   78,    0
  4970,132735,19660910,   88,    0
  4970,132735,19660911,   81,    0
  4970,132735,19660912,   74,    0
  4970,132735,19660913,   80,    0
  4970,132735,19660914,   79,    0
  4970,132735,19660915,   88,    0
  4970,132735,19660916,   79,    0
  4970,132735,19660917,   77,    0
  4970,132735,19660918,   78,    0
  4970,132735,19660919,   75,    0
  4970,132735,19660920,   70,    0
  4970,132735,19660921,   66,    0
  4970,132735,19660922,   78,    0
  4970,132735,19660923,   73,    0
  4970,132735,19660924,   83,    0
  4970,132735,19660925,   79,    0
  4970,132735,19660926,   82,    0
  4970,132735,19660927,   78,    0
  4970,132735,19660928,   81,    0
  4970,132735,19660929,   79,    0
  4970,132735,19660930,   84,    0
  4970,132735,19661001,   87,    0
  4970,132735,19661002,   86,    0
  4970,132735,19661003,   73,    0
  4970,132735,19661004,   62,    0
  4970,132735,19661005,   84,    0
  4970,132735,19661006,   86,    0
  4970,132735,19661007,   88,    0
  4970,132735,19661008,   87,    0
  4970,132735,19661009,   89,    0
  4970,132735,19661010,   94,    0
  4970,132735,19661011,   91,    0
  4970,132735,19661012,   94,    0
  4970,132735,19661013,   97,    0
  4970,132735,19661014,   92,    0
  4970,132735,19661015,   85,    0
  4970,132735,19661016,   83,    0
  4970,132735,19661017,   82,    0
  4970,132735,19661018,   77,    0
  4970,132735,19661019,   89,    0
  4970,132735,19661020,   89,    0
  4970,132735,19661021,   93,    0
  4970,132735,19661022,   88,    0
  4970,132735,19661023,   86,    0
  4970,132735,19661024,   99,    0
  4970,132735,19661025,   97,    0
  4970,132735,19661026,   98,    0
  4970,132735,19661027,   89,    0
  4970,132735,19661028,   94,    0
  4970,132735,19661029,   84,    0
  4970,132735,19661030,   72,    0
  4970,132735,19661031,   73,    0
  4970,132735,19661101,   82,    0
  4970,132735,19661102,   85,    0
  4970,132735,19661103,   89,    0
  4970,132735,19661104,   94,    0
  4970,132735,19661105,   89,    0
  4970,132735,19661106,   67,    0
  4970,132735,19661107,   67,    0
  4970,132735,19661108,   71,    0
  4970,132735,19661109,   79,    0
  4970,132735,19661110,   92,    0
  4970,132735,19661111,   95,    0
  4970,132735,19661112,   92,    0
  4970,132735,19661113,   89,    0
  4970,132735,19661114,   93,    0
  4970,132735,19661115,   96,    0
  4970,132735,19661116,   92,    0
  4970,132735,19661117,   94,    0
  4970,132735,19661118,   93,    0
  4970,132735,19661119,   95,    0
  4970,132735,19661120,   97,    0
  4970,132735,19661121,   94,    0
  4970,132735,19661122,   92,    0
  4970,132735,19661123,   91,    0
  4970,132735,19661124,   94,    0
  4970,132735,19661125,   92,    0
  4970,132735,19661126,   91,    0
  4970,132735,19661127,   95,    0
  4970,132735,19661128,   95,    0
  4970,132735,19661129,   94,    0
  4970,132735,19661130,   92,    0
  4970,132735,19661201,   90,    0
  4970,132735,19661202,   89,    0
  4970,132735,19661203,   95,    0
  4970,132735,19661204,   95,    0
  4970,132735,19661205,   97,    0
  4970,132735,19661206,   87,    0
  4970,132735,19661207,   94,    0
  4970,132735,19661208,   95,    0
  4970,132735,19661209,   90,    0
  4970,132735,19661210,   95,    0
  4970,132735,19661211,   92,    0
  4970,132735,19661212,   92,    0
  4970,132735,19661213,   93,    0
  4970,132735,19661214,   93,    0
  4970,132735,19661215,   93,    0
  4970,132735,19661216,   80,    0
  4970,132735,19661217,   96,    0
  4970,132735,19661218,   96,    0
  4970,132735,19661219,   93,    0
  4970,132735,19661220,   92,    0
  4970,132735,19661221,   94,    0
  4970,132735,19661222,   95,    0
  4970,132735,19661223,   93,    0
  4970,132735,19661224,   92,    0
  4970,132735,19661225,   89,    0
  4970,132735,19661226,   84,    0
  4970,132735,19661227,   87,    0
  4970,132735,19661228,   94,    0
  4970,132735,19661229,   95,    0
  4970,132735,19661230,   91,    0
  4970,132735,19661231,   95,    0
