EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132730) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   RR, Q_RR
  4970,132730,19650420,    0,    0
  4970,132730,19650421,   28,    0
  4970,132730,19650422,    8,    0
  4970,132730,19650423,   11,    0
  4970,132730,19650424,   68,    0
  4970,132730,19650425,   34,    0
  4970,132730,19650426,  105,    0
  4970,132730,19650427,   25,    0
  4970,132730,19650428,   35,    0
  4970,132730,19650429,   96,    0
  4970,132730,19650430,    0,    0
  4970,132730,19650501,    0,    0
  4970,132730,19650502,    0,    0
  4970,132730,19650503,   38,    0
  4970,132730,19650504,   80,    0
  4970,132730,19650505,  111,    0
  4970,132730,19650506,   11,    0
  4970,132730,19650507,   56,    0
  4970,132730,19650508,    0,    0
  4970,132730,19650509,   21,    0
  4970,132730,19650510,    1,    0
  4970,132730,19650511,    0,    0
  4970,132730,19650512,    0,    0
  4970,132730,19650513,    0,    0
  4970,132730,19650514,    0,    0
  4970,132730,19650515,    2,    0
  4970,132730,19650516,    0,    0
  4970,132730,19650517,   44,    0
  4970,132730,19650518,   10,    0
  4970,132730,19650519,    0,    0
  4970,132730,19650520,    0,    0
  4970,132730,19650521,    0,    0
  4970,132730,19650522,    0,    0
  4970,132730,19650523,    4,    0
  4970,132730,19650524,    0,    0
  4970,132730,19650525,   15,    0
  4970,132730,19650526,   46,    0
  4970,132730,19650527,  136,    0
  4970,132730,19650528,  205,    0
  4970,132730,19650529,    0,    0
  4970,132730,19650530,  159,    0
  4970,132730,19650531,   57,    0
  4970,132730,19650601,   91,    0
  4970,132730,19650602,    0,    0
  4970,132730,19650603,   19,    0
  4970,132730,19650604,    1,    0
  4970,132730,19650605,    2,    0
  4970,132730,19650606,   46,    0
  4970,132730,19650607,   58,    0
  4970,132730,19650608,    6,    0
  4970,132730,19650609,  318,    0
  4970,132730,19650610,    0,    0
  4970,132730,19650611,    0,    0
  4970,132730,19650612,    7,    0
  4970,132730,19650613,   19,    0
  4970,132730,19650614,    0,    0
  4970,132730,19650615,    0,    0
  4970,132730,19650616,  281,    0
  4970,132730,19650617,  112,    0
  4970,132730,19650618,    7,    0
  4970,132730,19650619,    0,    0
  4970,132730,19650620,    0,    0
  4970,132730,19650621,   55,    0
  4970,132730,19650622,   47,    0
  4970,132730,19650623,    0,    0
  4970,132730,19650624,    0,    0
  4970,132730,19650625,    0,    0
  4970,132730,19650626,    0,    0
  4970,132730,19650627,    0,    0
  4970,132730,19650628,    0,    0
  4970,132730,19650629,    0,    0
  4970,132730,19650630,   18,    0
  4970,132730,19650701,    0,    0
  4970,132730,19650702,   12,    0
  4970,132730,19650703,    0,    0
  4970,132730,19650704,   18,    0
  4970,132730,19650705,   12,    0
  4970,132730,19650706,    0,    0
  4970,132730,19650707,   48,    0
  4970,132730,19650708,   11,    0
  4970,132730,19650709,   68,    0
  4970,132730,19650710,   13,    0
  4970,132730,19650711,    0,    0
  4970,132730,19650712,    0,    0
  4970,132730,19650713,    0,    0
  4970,132730,19650714,   66,    0
  4970,132730,19650715,    0,    0
  4970,132730,19650716,   49,    0
  4970,132730,19650717,  152,    0
  4970,132730,19650718,    4,    0
  4970,132730,19650719,    1,    0
  4970,132730,19650720,   21,    0
  4970,132730,19650721,   24,    0
  4970,132730,19650722,   10,    0
  4970,132730,19650723,   72,    0
  4970,132730,19650724,    0,    0
  4970,132730,19650725,    0,    0
  4970,132730,19650726,   11,    0
  4970,132730,19650727,    0,    0
  4970,132730,19650728,    0,    0
  4970,132730,19650729,   72,    0
  4970,132730,19650730,   96,    0
  4970,132730,19650731,   97,    0
  4970,132730,19650801,    3,    0
  4970,132730,19650802,   69,    0
  4970,132730,19650803,    0,    0
  4970,132730,19650804,    0,    0
  4970,132730,19650805,    0,    0
  4970,132730,19650806,   59,    0
  4970,132730,19650807,   83,    0
  4970,132730,19650808,    7,    0
  4970,132730,19650809,    0,    0
  4970,132730,19650810,    0,    0
  4970,132730,19650811,    0,    0
  4970,132730,19650812,    0,    0
  4970,132730,19650813,    0,    0
  4970,132730,19650814,    0,    0
  4970,132730,19650815,   12,    0
  4970,132730,19650816,    0,    0
  4970,132730,19650817,    4,    0
  4970,132730,19650818,    0,    0
  4970,132730,19650819,    0,    0
  4970,132730,19650820,    3,    0
  4970,132730,19650821,    0,    0
  4970,132730,19650822,   64,    0
  4970,132730,19650823,    5,    0
  4970,132730,19650824,   28,    0
  4970,132730,19650825,   41,    0
  4970,132730,19650826,   48,    0
  4970,132730,19650827,   13,    0
  4970,132730,19650828,    0,    0
  4970,132730,19650829,    8,    0
  4970,132730,19650830,    0,    0
  4970,132730,19650831,   70,    0
  4970,132730,19650901,   28,    0
  4970,132730,19650902,   84,    0
  4970,132730,19650903,  216,    0
  4970,132730,19650904,   31,    0
  4970,132730,19650905,   74,    0
  4970,132730,19650906,   40,    0
  4970,132730,19650907,   59,    0
  4970,132730,19650908,   28,    0
  4970,132730,19650909,    1,    0
  4970,132730,19650910,    0,    0
  4970,132730,19650911,    4,    0
  4970,132730,19650912,  137,    0
  4970,132730,19650913,   59,    0
  4970,132730,19650914,    0,    0
  4970,132730,19650915,    0,    0
  4970,132730,19650916,    0,    0
  4970,132730,19650917,    0,    0
  4970,132730,19650918,   29,    0
  4970,132730,19650919,    0,    0
  4970,132730,19650920,    0,    0
  4970,132730,19650921,    0,    0
  4970,132730,19650922,    0,    0
  4970,132730,19650923,    0,    0
  4970,132730,19650924,    0,    0
  4970,132730,19650925,    0,    0
  4970,132730,19650926,    4,    0
  4970,132730,19650927,   10,    0
  4970,132730,19650928,   16,    0
  4970,132730,19650929,   77,    0
  4970,132730,19650930,   46,    0
  4970,132730,19651001,   13,    0
  4970,132730,19651002,    3,    0
  4970,132730,19651003,    0,    0
  4970,132730,19651004,    0,    0
  4970,132730,19651005,    0,    0
  4970,132730,19651006,    0,    0
  4970,132730,19651007,    1,    0
  4970,132730,19651008,    0,    0
  4970,132730,19651009,    0,    0
  4970,132730,19651010,    0,    0
  4970,132730,19651011,    0,    0
  4970,132730,19651012,    0,    0
  4970,132730,19651013,    0,    0
  4970,132730,19651014,    0,    0
  4970,132730,19651015,   98,    0
  4970,132730,19651016,    0,    0
  4970,132730,19651017,    0,    0
  4970,132730,19651018,    0,    0
  4970,132730,19651019,    0,    0
  4970,132730,19651020,    0,    0
  4970,132730,19651021,    0,    0
  4970,132730,19651022,    0,    0
  4970,132730,19651023,    0,    0
  4970,132730,19651024,    0,    0
  4970,132730,19651025,    0,    0
  4970,132730,19651026,    0,    0
  4970,132730,19651027,    0,    0
  4970,132730,19651028,    0,    0
  4970,132730,19651029,   23,    0
  4970,132730,19651030,    0,    0
  4970,132730,19651031,    4,    0
  4970,132730,19651101,   63,    0
  4970,132730,19651102,   97,    0
  4970,132730,19651103,   41,    0
  4970,132730,19651104,    0,    0
  4970,132730,19651105,    0,    0
  4970,132730,19651106,    1,    0
  4970,132730,19651107,   26,    0
  4970,132730,19651108,    0,    0
  4970,132730,19651109,   49,    0
  4970,132730,19651110,   99,    0
  4970,132730,19651111,   21,    0
  4970,132730,19651112,    3,    0
  4970,132730,19651113,   71,    0
  4970,132730,19651114,    0,    0
  4970,132730,19651115,   12,    0
  4970,132730,19651116,    0,    0
  4970,132730,19651117,   14,    0
  4970,132730,19651118,  105,    0
  4970,132730,19651119,   24,    0
  4970,132730,19651120,  261,    0
  4970,132730,19651121,   63,    0
  4970,132730,19651122,    9,    0
  4970,132730,19651123,   13,    0
  4970,132730,19651124,    0,    0
  4970,132730,19651125,   42,    0
  4970,132730,19651126,   21,    0
  4970,132730,19651127,  108,    0
  4970,132730,19651128,    1,    0
  4970,132730,19651129,  261,    0
  4970,132730,19651130,   37,    0
  4970,132730,19651201,    0,    0
  4970,132730,19651202,   19,    0
  4970,132730,19651203,   75,    0
  4970,132730,19651204,   58,    0
  4970,132730,19651205,  233,    0
  4970,132730,19651206,   89,    0
  4970,132730,19651207,    6,    0
  4970,132730,19651208,    0,    0
  4970,132730,19651209,  147,    0
  4970,132730,19651210,   22,    0
  4970,132730,19651211,    1,    0
  4970,132730,19651212,   68,    0
  4970,132730,19651213,   39,    0
  4970,132730,19651214,    8,    0
  4970,132730,19651215,    0,    0
  4970,132730,19651216,   36,    0
  4970,132730,19651217,  162,    0
  4970,132730,19651218,   45,    0
  4970,132730,19651219,  123,    0
  4970,132730,19651220,  149,    0
  4970,132730,19651221,   16,    0
  4970,132730,19651222,    4,    0
  4970,132730,19651223,   36,    0
  4970,132730,19651224,  149,    0
  4970,132730,19651225,  179,    0
  4970,132730,19651226,    7,    0
  4970,132730,19651227,   16,    0
  4970,132730,19651228,    0,    0
  4970,132730,19651229,    5,    0
  4970,132730,19651230,   63,    0
  4970,132730,19651231,   76,    0
  4970,132730,19660101,  117,    0
  4970,132730,19660102,   72,    0
  4970,132730,19660103,   33,    0
  4970,132730,19660104,    0,    0
  4970,132730,19660105,    0,    0
  4970,132730,19660106,    0,    0
  4970,132730,19660107,    0,    0
  4970,132730,19660108,    0,    0
  4970,132730,19660109,    0,    0
  4970,132730,19660110,    0,    0
  4970,132730,19660111,    0,    0
  4970,132730,19660112,    1,    0
  4970,132730,19660113,   10,    0
  4970,132730,19660114,    4,    0
  4970,132730,19660115,    1,    0
  4970,132730,19660116,    0,    0
  4970,132730,19660117,    1,    0
  4970,132730,19660118,    0,    0
  4970,132730,19660119,    0,    0
  4970,132730,19660120,    7,    0
  4970,132730,19660121,   24,    0
  4970,132730,19660122,  106,    0
  4970,132730,19660123,   15,    0
  4970,132730,19660124,    0,    0
  4970,132730,19660125,    0,    0
  4970,132730,19660126,    0,    0
  4970,132730,19660127,    6,    0
  4970,132730,19660128,    0,    0
  4970,132730,19660129,    0,    0
  4970,132730,19660130,   11,    0
  4970,132730,19660131,   14,    0
  4970,132730,19660201,    0,    0
  4970,132730,19660202,    0,    0
  4970,132730,19660203,    6,    0
  4970,132730,19660204,   48,    0
  4970,132730,19660205,    6,    0
  4970,132730,19660206,   66,    0
  4970,132730,19660207,   15,    0
  4970,132730,19660208,  268,    0
  4970,132730,19660209,   78,    0
  4970,132730,19660210,   74,    0
  4970,132730,19660211,   18,    0
  4970,132730,19660212,   24,    0
  4970,132730,19660213,    4,    0
  4970,132730,19660214,    0,    0
  4970,132730,19660215,    0,    0
  4970,132730,19660216,    0,    0
  4970,132730,19660217,   12,    0
  4970,132730,19660218,    0,    0
  4970,132730,19660219,   27,    0
  4970,132730,19660220,   20,    0
  4970,132730,19660221,   61,    0
  4970,132730,19660222,    0,    0
  4970,132730,19660223,    1,    0
  4970,132730,19660224,    2,    0
  4970,132730,19660225,   20,    0
  4970,132730,19660226,   37,    0
  4970,132730,19660227,   66,    0
  4970,132730,19660228,  108,    0
  4970,132730,19660301,    2,    0
  4970,132730,19660302,    0,    0
  4970,132730,19660303,    2,    0
  4970,132730,19660304,    1,    0
  4970,132730,19660305,    0,    0
  4970,132730,19660306,    0,    0
  4970,132730,19660307,    0,    0
  4970,132730,19660308,    0,    0
  4970,132730,19660309,    0,    0
  4970,132730,19660310,   92,    0
  4970,132730,19660311,   55,    0
  4970,132730,19660312,   21,    0
  4970,132730,19660313,   17,    0
  4970,132730,19660314,    0,    0
  4970,132730,19660315,   23,    0
  4970,132730,19660316,    0,    0
  4970,132730,19660317,   43,    0
  4970,132730,19660318,   44,    0
  4970,132730,19660319,    0,    0
  4970,132730,19660320,    0,    0
  4970,132730,19660321,    0,    0
  4970,132730,19660322,   25,    0
  4970,132730,19660323,   51,    0
  4970,132730,19660324,   13,    0
  4970,132730,19660325,   10,    0
  4970,132730,19660326,   18,    0
  4970,132730,19660327,  103,    0
  4970,132730,19660328,   51,    0
  4970,132730,19660329,    2,    0
  4970,132730,19660330,   62,    0
  4970,132730,19660331,    7,    0
  4970,132730,19660401,    0,    0
  4970,132730,19660402,    0,    0
  4970,132730,19660403,   13,    0
  4970,132730,19660404,    0,    0
  4970,132730,19660405,    1,    0
  4970,132730,19660406,   40,    0
  4970,132730,19660407,   93,    0
  4970,132730,19660408,   43,    0
  4970,132730,19660409,   23,    0
  4970,132730,19660410,   20,    0
  4970,132730,19660411,  138,    0
  4970,132730,19660412,    0,    0
  4970,132730,19660413,    8,    0
  4970,132730,19660414,   82,    0
  4970,132730,19660415,   59,    0
  4970,132730,19660416,  108,    0
  4970,132730,19660417,   72,    0
  4970,132730,19660418,   86,    0
  4970,132730,19660419,   43,    0
  4970,132730,19660420,    3,    0
  4970,132730,19660421,    1,    0
  4970,132730,19660422,    0,    0
  4970,132730,19660423,   15,    0
  4970,132730,19660424,  108,    0
  4970,132730,19660425,    0,    0
  4970,132730,19660426,    0,    0
  4970,132730,19660427,   97,    0
  4970,132730,19660428,    0,    0
  4970,132730,19660429,    0,    0
  4970,132730,19660430,    0,    0
  4970,132730,19660501,    0,    0
  4970,132730,19660502,    0,    0
  4970,132730,19660503,   48,    0
  4970,132730,19660504,   34,    0
  4970,132730,19660505,   55,    0
  4970,132730,19660506,    5,    0
  4970,132730,19660507,   42,    0
  4970,132730,19660508,    0,    0
  4970,132730,19660509,    0,    0
  4970,132730,19660510,   32,    0
  4970,132730,19660511,    0,    0
  4970,132730,19660512,    0,    0
  4970,132730,19660513,    0,    0
  4970,132730,19660514,    0,    0
  4970,132730,19660515,    0,    0
  4970,132730,19660516,    0,    0
  4970,132730,19660517,    0,    0
  4970,132730,19660518,  114,    0
  4970,132730,19660519,    9,    0
  4970,132730,19660520,    0,    0
  4970,132730,19660521,    0,    0
  4970,132730,19660522,   90,    0
  4970,132730,19660523,    0,    0
  4970,132730,19660524,   16,    0
  4970,132730,19660525,   62,    0
  4970,132730,19660526,   73,    0
  4970,132730,19660527,    0,    0
  4970,132730,19660528,    0,    0
  4970,132730,19660529,    0,    0
  4970,132730,19660530,    0,    0
  4970,132730,19660531,   13,    0
  4970,132730,19660601,    0,    0
  4970,132730,19660602,    0,    0
  4970,132730,19660603,    0,    0
  4970,132730,19660604,    0,    0
  4970,132730,19660605,   29,    0
  4970,132730,19660606,    0,    0
  4970,132730,19660607,    0,    0
  4970,132730,19660608,    0,    0
  4970,132730,19660609,    0,    0
  4970,132730,19660610,    0,    0
  4970,132730,19660611,  174,    0
  4970,132730,19660612,   12,    0
  4970,132730,19660613,  244,    0
  4970,132730,19660614,   32,    0
  4970,132730,19660615,    0,    0
  4970,132730,19660616,   12,    0
  4970,132730,19660617,   61,    0
  4970,132730,19660618,   98,    0
  4970,132730,19660619,   32,    0
  4970,132730,19660620,   28,    0
  4970,132730,19660621,   21,    0
  4970,132730,19660622,    0,    0
  4970,132730,19660623,    2,    0
  4970,132730,19660624,   71,    0
  4970,132730,19660625,   69,    0
  4970,132730,19660626,  226,    0
  4970,132730,19660627,  112,    0
  4970,132730,19660628,   16,    0
  4970,132730,19660629,   28,    0
  4970,132730,19660630,    0,    0
  4970,132730,19660701,    0,    0
  4970,132730,19660702,    0,    0
  4970,132730,19660703,   20,    0
  4970,132730,19660704,  148,    0
  4970,132730,19660705,   81,    0
  4970,132730,19660706,  187,    0
  4970,132730,19660707,  127,    0
  4970,132730,19660708,   12,    0
  4970,132730,19660709,    3,    0
  4970,132730,19660710,    3,    0
  4970,132730,19660711,   26,    0
  4970,132730,19660712,    0,    0
  4970,132730,19660713,    0,    0
  4970,132730,19660714,    8,    0
  4970,132730,19660715,   10,    0
  4970,132730,19660716,   76,    0
  4970,132730,19660717,    2,    0
  4970,132730,19660718,   51,    0
  4970,132730,19660719,   27,    0
  4970,132730,19660720,    0,    0
  4970,132730,19660721,    1,    0
  4970,132730,19660722,  152,    0
  4970,132730,19660723,    0,    0
  4970,132730,19660724,   75,    0
  4970,132730,19660725,    0,    0
  4970,132730,19660726,    0,    0
  4970,132730,19660727,   34,    0
  4970,132730,19660728,    0,    0
  4970,132730,19660729,    2,    0
  4970,132730,19660730,   20,    0
  4970,132730,19660731,    0,    0
  4970,132730,19660801,   81,    0
  4970,132730,19660802,  119,    0
  4970,132730,19660803,    5,    0
  4970,132730,19660804,   30,    0
  4970,132730,19660805,   13,    0
  4970,132730,19660806,    0,    0
  4970,132730,19660807,    5,    0
  4970,132730,19660808,    0,    0
  4970,132730,19660809,    0,    0
  4970,132730,19660810,    0,    0
  4970,132730,19660811,    0,    0
  4970,132730,19660812,    0,    0
  4970,132730,19660813,    0,    0
  4970,132730,19660814,    0,    0
  4970,132730,19660815,    0,    0
  4970,132730,19660816,    0,    0
  4970,132730,19660817,    0,    0
  4970,132730,19660818,  302,    0
  4970,132730,19660819,   65,    0
  4970,132730,19660820,   69,    0
  4970,132730,19660821,  109,    0
  4970,132730,19660822,   76,    0
  4970,132730,19660823,    0,    0
  4970,132730,19660824,    7,    0
  4970,132730,19660825,    5,    0
  4970,132730,19660826,    0,    0
  4970,132730,19660827,    0,    0
  4970,132730,19660828,    0,    0
  4970,132730,19660829,   20,    0
  4970,132730,19660830,   10,    0
  4970,132730,19660831,    5,    0
  4970,132730,19660901,   69,    0
  4970,132730,19660902,   27,    0
  4970,132730,19660903,    0,    0
  4970,132730,19660904,   36,    0
  4970,132730,19660905,    0,    0
  4970,132730,19660906,    0,    0
  4970,132730,19660907,    0,    0
  4970,132730,19660908,    0,    0
  4970,132730,19660909,    0,    0
  4970,132730,19660910,    0,    0
  4970,132730,19660911,    0,    0
  4970,132730,19660912,   11,    0
  4970,132730,19660913,   28,    0
  4970,132730,19660914,    0,    0
  4970,132730,19660915,   60,    0
  4970,132730,19660916,    0,    0
  4970,132730,19660917,    0,    0
  4970,132730,19660918,    0,    0
  4970,132730,19660919,    0,    0
  4970,132730,19660920,    0,    0
  4970,132730,19660921,    0,    0
  4970,132730,19660922,    0,    0
  4970,132730,19660923,    0,    0
  4970,132730,19660924,    0,    0
  4970,132730,19660925,    0,    0
  4970,132730,19660926,    0,    0
  4970,132730,19660927,    0,    0
  4970,132730,19660928,    0,    0
  4970,132730,19660929,    0,    0
  4970,132730,19660930,   13,    0
  4970,132730,19661001,   41,    0
  4970,132730,19661002,   40,    0
  4970,132730,19661003,    0,    0
  4970,132730,19661004,    0,    0
  4970,132730,19661005,    0,    0
  4970,132730,19661006,    0,    0
  4970,132730,19661007,    0,    0
  4970,132730,19661008,    0,    0
  4970,132730,19661009,    5,    0
  4970,132730,19661010,   22,    0
  4970,132730,19661011,    0,    0
  4970,132730,19661012,   38,    0
  4970,132730,19661013,    5,    0
  4970,132730,19661014,    0,    0
  4970,132730,19661015,   23,    0
  4970,132730,19661016,    0,    0
  4970,132730,19661017,    1,    0
  4970,132730,19661018,    8,    0
  4970,132730,19661019,   31,    0
  4970,132730,19661020,   93,    0
  4970,132730,19661021,    2,    0
  4970,132730,19661022,   12,    0
  4970,132730,19661023,  252,    0
  4970,132730,19661024,  282,    0
  4970,132730,19661025,  158,    0
  4970,132730,19661026,   20,    0
  4970,132730,19661027,    4,    0
  4970,132730,19661028,   59,    0
  4970,132730,19661029,    0,    0
  4970,132730,19661030,    0,    0
  4970,132730,19661031,    0,    0
  4970,132730,19661101,    0,    0
  4970,132730,19661102,    0,    0
  4970,132730,19661103,   36,    0
  4970,132730,19661104,   12,    0
  4970,132730,19661105,   17,    0
  4970,132730,19661106,    0,    0
  4970,132730,19661107,    0,    0
  4970,132730,19661108,    0,    0
  4970,132730,19661109,  111,    0
  4970,132730,19661110,    2,    0
  4970,132730,19661111,    2,    0
  4970,132730,19661112,    0,    0
  4970,132730,19661113,    0,    0
  4970,132730,19661114,   10,    0
  4970,132730,19661115,  139,    0
  4970,132730,19661116,   63,    0
  4970,132730,19661117,    8,    0
  4970,132730,19661118,    5,    0
  4970,132730,19661119,   41,    0
  4970,132730,19661120,  135,    0
  4970,132730,19661121,   52,    0
  4970,132730,19661122,    3,    0
  4970,132730,19661123,    1,    0
  4970,132730,19661124,    1,    0
  4970,132730,19661125,    0,    0
  4970,132730,19661126,   31,    0
  4970,132730,19661127,   40,    0
  4970,132730,19661128,  197,    0
  4970,132730,19661129,    8,    0
  4970,132730,19661130,   47,    0
  4970,132730,19661201,  113,    0
  4970,132730,19661202,   24,    0
  4970,132730,19661203,   52,    0
  4970,132730,19661204,   15,    0
  4970,132730,19661205,   32,    0
  4970,132730,19661206,    0,    0
  4970,132730,19661207,    0,    0
  4970,132730,19661208,   39,    0
  4970,132730,19661209,   77,    0
  4970,132730,19661210,  179,    0
  4970,132730,19661211,   48,    0
  4970,132730,19661212,  182,    0
  4970,132730,19661213,   45,    0
  4970,132730,19661214,    8,    0
  4970,132730,19661215,    0,    0
  4970,132730,19661216,   14,    0
  4970,132730,19661217,   14,    0
  4970,132730,19661218,   20,    0
  4970,132730,19661219,   62,    0
  4970,132730,19661220,   39,    0
  4970,132730,19661221,   11,    0
  4970,132730,19661222,   68,    0
  4970,132730,19661223,   81,    0
  4970,132730,19661224,  104,    0
  4970,132730,19661225,    4,    0
  4970,132730,19661226,    0,    0
  4970,132730,19661227,    8,    0
  4970,132730,19661228,    9,    0
  4970,132730,19661229,  124,    0
  4970,132730,19661230,    4,    0
  4970,132730,19661231,   93,    0
