EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-03-2021
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FALUN, SWEDEN (STAID: 2)
Blended and updated with sources:6 36439 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
     2, 36439,19610101,  -20,    0
     2, 36439,19610102,  -45,    0
     2, 36439,19610103,  -31,    0
     2, 36439,19610104,  -11,    0
     2, 36439,19610105,  -24,    0
     2, 36439,19610106,  -26,    0
     2, 36439,19610107, -136,    0
     2, 36439,19610108, -221,    0
     2, 36439,19610109, -142,    0
     2, 36439,19610110, -105,    0
     2, 36439,19610111, -138,    0
     2, 36439,19610112, -251,    0
     2, 36439,19610113, -112,    0
     2, 36439,19610114, -183,    0
     2, 36439,19610115,  -58,    0
     2, 36439,19610116,  -41,    0
     2, 36439,19610117,  -31,    0
     2, 36439,19610118,  -58,    0
     2, 36439,19610119, -166,    0
     2, 36439,19610120, -248,    0
     2, 36439,19610121, -251,    0
     2, 36439,19610122, -228,    0
     2, 36439,19610123,  -88,    0
     2, 36439,19610124, -161,    0
     2, 36439,19610125, -264,    0
     2, 36439,19610126, -211,    0
     2, 36439,19610127, -206,    0
     2, 36439,19610128,  -64,    0
     2, 36439,19610129,  -40,    0
     2, 36439,19610130,  -13,    0
     2, 36439,19610131, -113,    0
     2, 36439,19610201,  -76,    0
     2, 36439,19610202,  -35,    0
     2, 36439,19610203,  -78,    0
     2, 36439,19610204, -130,    0
     2, 36439,19610205, -240,    0
     2, 36439,19610206, -245,    0
     2, 36439,19610207,  -10,    0
     2, 36439,19610208, -106,    0
     2, 36439,19610209, -195,    0
     2, 36439,19610210, -108,    0
     2, 36439,19610211,  -36,    0
     2, 36439,19610212, -110,    0
     2, 36439,19610213, -167,    0
     2, 36439,19610214,  -20,    0
     2, 36439,19610215,  -41,    0
     2, 36439,19610216,  -72,    0
     2, 36439,19610217,  -28,    0
     2, 36439,19610218,  -20,    0
     2, 36439,19610219,  -40,    0
     2, 36439,19610220,  -34,    0
     2, 36439,19610221,  -20,    0
     2, 36439,19610222, -108,    0
     2, 36439,19610223, -101,    0
     2, 36439,19610224, -106,    0
     2, 36439,19610225,  -60,    0
     2, 36439,19610226,    3,    0
     2, 36439,19610227,   20,    0
     2, 36439,19610228,   -8,    0
     2, 36439,19610301,  -70,    0
     2, 36439,19610302,  -54,    0
     2, 36439,19610303,    4,    0
     2, 36439,19610304,  -18,    0
     2, 36439,19610305,   15,    0
     2, 36439,19610306,   -4,    0
     2, 36439,19610307,   41,    0
     2, 36439,19610308,  -14,    0
     2, 36439,19610309,   -7,    0
     2, 36439,19610310,    6,    0
     2, 36439,19610311,   17,    0
     2, 36439,19610312,   16,    0
     2, 36439,19610313,  -19,    0
     2, 36439,19610314,  -47,    0
     2, 36439,19610315,  -20,    0
     2, 36439,19610316,  -29,    0
     2, 36439,19610317,   -5,    0
     2, 36439,19610318,  -43,    0
     2, 36439,19610319,  -99,    0
     2, 36439,19610320, -135,    0
     2, 36439,19610321, -119,    0
     2, 36439,19610322, -109,    0
     2, 36439,19610323,  -31,    0
     2, 36439,19610324,  -19,    0
     2, 36439,19610325,  -39,    0
     2, 36439,19610326,   18,    0
     2, 36439,19610327,    0,    0
     2, 36439,19610328,   -3,    0
     2, 36439,19610329,  -89,    0
     2, 36439,19610330,  -21,    0
     2, 36439,19610331,  -99,    0
     2, 36439,19610401,  -90,    0
     2, 36439,19610402,  -97,    0
     2, 36439,19610403,  -93,    0
     2, 36439,19610404,  -47,    0
     2, 36439,19610405, -127,    0
     2, 36439,19610406,  -14,    0
     2, 36439,19610407,    1,    0
     2, 36439,19610408,  -89,    0
     2, 36439,19610409,  -59,    0
     2, 36439,19610410,  -62,    0
     2, 36439,19610411,  -52,    0
     2, 36439,19610412,  -45,    0
     2, 36439,19610413,  -27,    0
     2, 36439,19610414,   11,    0
     2, 36439,19610415,   27,    0
     2, 36439,19610416,  -14,    0
     2, 36439,19610417,  -37,    0
     2, 36439,19610418,    6,    0
     2, 36439,19610419,   -5,    0
     2, 36439,19610420,  -64,    0
     2, 36439,19610421,  -54,    0
     2, 36439,19610422,  -22,    0
     2, 36439,19610423,  -19,    0
     2, 36439,19610424,  -24,    0
     2, 36439,19610425,  -24,    0
     2, 36439,19610426,   -9,    0
     2, 36439,19610427,   -7,    0
     2, 36439,19610428,    1,    0
     2, 36439,19610429,  -25,    0
     2, 36439,19610430,   23,    0
     2, 36439,19610501,    8,    0
     2, 36439,19610502,   47,    0
     2, 36439,19610503,  -27,    0
     2, 36439,19610504,   81,    0
     2, 36439,19610505,   11,    0
     2, 36439,19610506,   86,    0
     2, 36439,19610507,   61,    0
     2, 36439,19610508,   61,    0
     2, 36439,19610509,   51,    0
     2, 36439,19610510,   42,    0
     2, 36439,19610511,   21,    0
     2, 36439,19610512,   14,    0
     2, 36439,19610513,   61,    0
     2, 36439,19610514,   61,    0
     2, 36439,19610515,   51,    0
     2, 36439,19610516,   11,    0
     2, 36439,19610517,    6,    0
     2, 36439,19610518,   56,    0
     2, 36439,19610519,   63,    0
     2, 36439,19610520,   43,    0
     2, 36439,19610521,   21,    0
     2, 36439,19610522,    6,    0
     2, 36439,19610523,    7,    0
     2, 36439,19610524,   51,    0
     2, 36439,19610525,   65,    0
     2, 36439,19610526,   13,    0
     2, 36439,19610527,    1,    0
     2, 36439,19610528,   31,    0
     2, 36439,19610529,   66,    0
     2, 36439,19610530,   71,    0
     2, 36439,19610531,  111,    0
     2, 36439,19610601,  154,    0
     2, 36439,19610602,  126,    0
     2, 36439,19610603,   93,    0
     2, 36439,19610604,  101,    0
     2, 36439,19610605,  119,    0
     2, 36439,19610606,  104,    0
     2, 36439,19610607,  118,    0
     2, 36439,19610608,  103,    0
     2, 36439,19610609,   96,    0
     2, 36439,19610610,  106,    0
     2, 36439,19610611,   71,    0
     2, 36439,19610612,   91,    0
     2, 36439,19610613,  119,    0
     2, 36439,19610614,  116,    0
     2, 36439,19610615,   61,    0
     2, 36439,19610616,   81,    0
     2, 36439,19610617,  110,    0
     2, 36439,19610618,  117,    0
     2, 36439,19610619,   96,    0
     2, 36439,19610620,   33,    0
     2, 36439,19610621,   96,    0
     2, 36439,19610622,   59,    0
     2, 36439,19610623,  109,    0
     2, 36439,19610624,   86,    0
     2, 36439,19610625,   41,    0
     2, 36439,19610626,   62,    0
     2, 36439,19610627,   81,    0
     2, 36439,19610628,   89,    0
     2, 36439,19610629,   87,    0
     2, 36439,19610630,  101,    0
     2, 36439,19610701,  124,    0
     2, 36439,19610702,  151,    0
     2, 36439,19610703,  151,    0
     2, 36439,19610704,   69,    0
     2, 36439,19610705,   92,    0
     2, 36439,19610706,   91,    0
     2, 36439,19610707,   71,    0
     2, 36439,19610708,   93,    0
     2, 36439,19610709,   73,    0
     2, 36439,19610710,  121,    0
     2, 36439,19610711,  121,    0
     2, 36439,19610712,  107,    0
     2, 36439,19610713,  131,    0
     2, 36439,19610714,  101,    0
     2, 36439,19610715,  141,    0
     2, 36439,19610716,   86,    0
     2, 36439,19610717,   86,    0
     2, 36439,19610718,  116,    0
     2, 36439,19610719,  121,    0
     2, 36439,19610720,  101,    0
     2, 36439,19610721,  101,    0
     2, 36439,19610722,  102,    0
     2, 36439,19610723,  101,    0
     2, 36439,19610724,   80,    0
     2, 36439,19610725,   65,    0
     2, 36439,19610726,   99,    0
     2, 36439,19610727,  122,    0
     2, 36439,19610728,  112,    0
     2, 36439,19610729,  112,    0
     2, 36439,19610730,   79,    0
     2, 36439,19610731,   96,    0
     2, 36439,19610801,  131,    0
     2, 36439,19610802,  126,    0
     2, 36439,19610803,  111,    0
     2, 36439,19610804,   86,    0
     2, 36439,19610805,  108,    0
     2, 36439,19610806,   67,    0
     2, 36439,19610807,   81,    0
     2, 36439,19610808,   60,    0
     2, 36439,19610809,   81,    0
     2, 36439,19610810,   96,    0
     2, 36439,19610811,   73,    0
     2, 36439,19610812,   81,    0
     2, 36439,19610813,   93,    0
     2, 36439,19610814,   56,    0
     2, 36439,19610815,  111,    0
     2, 36439,19610816,  106,    0
     2, 36439,19610817,  106,    0
     2, 36439,19610818,   91,    0
     2, 36439,19610819,  111,    0
     2, 36439,19610820,   81,    0
     2, 36439,19610821,   77,    0
     2, 36439,19610822,   14,    0
     2, 36439,19610823,   93,    0
     2, 36439,19610824,   44,    0
     2, 36439,19610825,   90,    0
     2, 36439,19610826,   30,    0
     2, 36439,19610827,  109,    0
     2, 36439,19610828,   51,    0
     2, 36439,19610829,   61,    0
     2, 36439,19610830,   76,    0
     2, 36439,19610831,  101,    0
     2, 36439,19610901,   73,    0
     2, 36439,19610902,   67,    0
     2, 36439,19610903,   88,    0
     2, 36439,19610904,   37,    0
     2, 36439,19610905,   36,    0
     2, 36439,19610906,   85,    0
     2, 36439,19610907,   72,    0
     2, 36439,19610908,   15,    0
     2, 36439,19610909,   56,    0
     2, 36439,19610910,   32,    0
     2, 36439,19610911,   67,    0
     2, 36439,19610912,  107,    0
     2, 36439,19610913,   82,    0
     2, 36439,19610914,   97,    0
     2, 36439,19610915,   57,    0
     2, 36439,19610916,   98,    0
     2, 36439,19610917,  127,    0
     2, 36439,19610918,   92,    0
     2, 36439,19610919,   33,    0
     2, 36439,19610920,   25,    0
     2, 36439,19610921,   22,    0
     2, 36439,19610922,   34,    0
     2, 36439,19610923,   47,    0
     2, 36439,19610924,   76,    0
     2, 36439,19610925,   82,    0
     2, 36439,19610926,   22,    0
     2, 36439,19610927,   18,    0
     2, 36439,19610928,   70,    0
     2, 36439,19610929,  107,    0
     2, 36439,19610930,  104,    0
     2, 36439,19611001,  101,    0
     2, 36439,19611002,   46,    0
     2, 36439,19611003,   31,    0
     2, 36439,19611004,   53,    0
     2, 36439,19611005,   78,    0
     2, 36439,19611006,  103,    0
     2, 36439,19611007,  105,    0
     2, 36439,19611008,   61,    0
     2, 36439,19611009,   86,    0
     2, 36439,19611010,   83,    0
     2, 36439,19611011,  121,    0
     2, 36439,19611012,   61,    0
     2, 36439,19611013,   39,    0
     2, 36439,19611014,   35,    0
     2, 36439,19611015,   37,    0
     2, 36439,19611016,    5,    0
     2, 36439,19611017,   31,    0
     2, 36439,19611018,   21,    0
     2, 36439,19611019,   78,    0
     2, 36439,19611020,  103,    0
     2, 36439,19611021,   99,    0
     2, 36439,19611022,   91,    0
     2, 36439,19611023,   70,    0
     2, 36439,19611024,   29,    0
     2, 36439,19611025,   16,    0
     2, 36439,19611026,    6,    0
     2, 36439,19611027,   70,    0
     2, 36439,19611028,   71,    0
     2, 36439,19611029,   73,    0
     2, 36439,19611030,    5,    0
     2, 36439,19611031,  -29,    0
     2, 36439,19611101,    1,    0
     2, 36439,19611102,  -27,    0
     2, 36439,19611103,   11,    0
     2, 36439,19611104,   11,    0
     2, 36439,19611105,  -45,    0
     2, 36439,19611106,  -69,    0
     2, 36439,19611107,   -9,    0
     2, 36439,19611108,    1,    0
     2, 36439,19611109,   46,    0
     2, 36439,19611110,   51,    0
     2, 36439,19611111,   39,    0
     2, 36439,19611112,   16,    0
     2, 36439,19611113,  -10,    0
     2, 36439,19611114,  -34,    0
     2, 36439,19611115,  -32,    0
     2, 36439,19611116,  -50,    0
     2, 36439,19611117,  -29,    0
     2, 36439,19611118,    1,    0
     2, 36439,19611119,  -69,    0
     2, 36439,19611120,  -69,    0
     2, 36439,19611121,   -5,    0
     2, 36439,19611122,  -55,    0
     2, 36439,19611123,  -72,    0
     2, 36439,19611124,  -29,    0
     2, 36439,19611125,   15,    0
     2, 36439,19611126,  -29,    0
     2, 36439,19611127,  -64,    0
     2, 36439,19611128, -100,    0
     2, 36439,19611129, -101,    0
     2, 36439,19611130,   -7,    0
     2, 36439,19611201,  -91,    0
     2, 36439,19611202, -112,    0
     2, 36439,19611203,  -86,    0
     2, 36439,19611204, -141,    0
     2, 36439,19611205, -149,    0
     2, 36439,19611206,  -16,    0
     2, 36439,19611207,  -97,    0
     2, 36439,19611208, -163,    0
     2, 36439,19611209, -183,    0
     2, 36439,19611210, -181,    0
     2, 36439,19611211, -151,    0
     2, 36439,19611212, -114,    0
     2, 36439,19611213, -172,    0
     2, 36439,19611214, -221,    0
     2, 36439,19611215, -223,    0
     2, 36439,19611216, -199,    0
     2, 36439,19611217,  -56,    0
     2, 36439,19611218, -139,    0
     2, 36439,19611219,  -61,    0
     2, 36439,19611220,    2,    0
     2, 36439,19611221, -103,    0
     2, 36439,19611222, -121,    0
     2, 36439,19611223, -178,    0
     2, 36439,19611224, -156,    0
     2, 36439,19611225, -116,    0
     2, 36439,19611226, -230,    0
     2, 36439,19611227, -256,    0
     2, 36439,19611228,  -62,    0
     2, 36439,19611229,  -90,    0
     2, 36439,19611230,  -76,    0
     2, 36439,19611231,  -41,    0
     2, 36439,19620101,  -88,    0
     2, 36439,19620102, -142,    0
     2, 36439,19620103, -125,    0
     2, 36439,19620104, -142,    0
     2, 36439,19620105,  -70,    0
     2, 36439,19620106, -130,    0
     2, 36439,19620107, -175,    0
     2, 36439,19620108,  -66,    0
     2, 36439,19620109,   -2,    0
     2, 36439,19620110,    5,    0
     2, 36439,19620111,    0,    0
     2, 36439,19620112,    2,    0
     2, 36439,19620113,  -50,    0
     2, 36439,19620114,  -64,    0
     2, 36439,19620115, -170,    0
     2, 36439,19620116, -186,    0
     2, 36439,19620117,    0,    0
     2, 36439,19620118,   11,    0
     2, 36439,19620119,  -40,    0
     2, 36439,19620120,  -94,    0
     2, 36439,19620121, -130,    0
     2, 36439,19620122, -120,    0
     2, 36439,19620123,  -73,    0
     2, 36439,19620124,  -63,    0
     2, 36439,19620125, -100,    0
     2, 36439,19620126, -162,    0
     2, 36439,19620127, -120,    0
     2, 36439,19620128, -180,    0
     2, 36439,19620129, -235,    0
     2, 36439,19620130, -301,    0
     2, 36439,19620131,  -50,    0
     2, 36439,19620201,  -49,    0
     2, 36439,19620202,  -65,    0
     2, 36439,19620203, -205,    0
     2, 36439,19620204,  -20,    0
     2, 36439,19620205, -175,    0
     2, 36439,19620206, -103,    0
     2, 36439,19620207, -132,    0
     2, 36439,19620208,   -9,    0
     2, 36439,19620209, -125,    0
     2, 36439,19620210,    4,    0
     2, 36439,19620211,  -46,    0
     2, 36439,19620212,  -32,    0
     2, 36439,19620213,  -82,    0
     2, 36439,19620214,  -92,    0
     2, 36439,19620215, -235,    0
     2, 36439,19620216,  -63,    0
     2, 36439,19620217,  -96,    0
     2, 36439,19620218, -115,    0
     2, 36439,19620219, -105,    0
     2, 36439,19620220,  -90,    0
     2, 36439,19620221,  -82,    0
     2, 36439,19620222, -157,    0
     2, 36439,19620223, -172,    0
     2, 36439,19620224,  -31,    0
     2, 36439,19620225,  -45,    0
     2, 36439,19620226,  -95,    0
     2, 36439,19620227,  -90,    0
     2, 36439,19620228, -199,    0
     2, 36439,19620301, -138,    0
     2, 36439,19620302,  -58,    0
     2, 36439,19620303,  -70,    0
     2, 36439,19620304, -220,    0
     2, 36439,19620305, -255,    0
     2, 36439,19620306, -266,    0
     2, 36439,19620307, -258,    0
     2, 36439,19620308, -248,    0
     2, 36439,19620309, -172,    0
     2, 36439,19620310,  -46,    0
     2, 36439,19620311,  -86,    0
     2, 36439,19620312, -250,    0
     2, 36439,19620313, -186,    0
     2, 36439,19620314, -240,    0
     2, 36439,19620315, -266,    0
     2, 36439,19620316, -228,    0
     2, 36439,19620317, -196,    0
     2, 36439,19620318, -155,    0
     2, 36439,19620319, -160,    0
     2, 36439,19620320, -186,    0
     2, 36439,19620321, -165,    0
     2, 36439,19620322,  -90,    0
     2, 36439,19620323, -150,    0
     2, 36439,19620324, -208,    0
     2, 36439,19620325, -156,    0
     2, 36439,19620326,  -74,    0
     2, 36439,19620327,  -74,    0
     2, 36439,19620328,  -61,    0
     2, 36439,19620329, -138,    0
     2, 36439,19620330, -161,    0
     2, 36439,19620331,  -30,    0
     2, 36439,19620401,  -16,    0
     2, 36439,19620402,  -11,    0
     2, 36439,19620403,  -53,    0
     2, 36439,19620404,   19,    0
     2, 36439,19620405,  -49,    0
     2, 36439,19620406,  -14,    0
     2, 36439,19620407,   -5,    0
     2, 36439,19620408,  -58,    0
     2, 36439,19620409,   -3,    0
     2, 36439,19620410,  -77,    0
     2, 36439,19620411,  -41,    0
     2, 36439,19620412,    9,    0
     2, 36439,19620413,    5,    0
     2, 36439,19620414,   -4,    0
     2, 36439,19620415,  -85,    0
     2, 36439,19620416,  -51,    0
     2, 36439,19620417,  -31,    0
     2, 36439,19620418,   14,    0
     2, 36439,19620419,  -19,    0
     2, 36439,19620420,  -24,    0
     2, 36439,19620421,   -4,    0
     2, 36439,19620422,   14,    0
     2, 36439,19620423,   34,    0
     2, 36439,19620424,  -41,    0
     2, 36439,19620425,  -24,    0
     2, 36439,19620426,   37,    0
     2, 36439,19620427,   19,    0
     2, 36439,19620428,   29,    0
     2, 36439,19620429,    4,    0
     2, 36439,19620430,  -69,    0
     2, 36439,19620501,    6,    0
     2, 36439,19620502,  -43,    0
     2, 36439,19620503,  -11,    0
     2, 36439,19620504,   -6,    0
     2, 36439,19620505,    1,    0
     2, 36439,19620506,   31,    0
     2, 36439,19620507,   39,    0
     2, 36439,19620508,   39,    0
     2, 36439,19620509,   31,    0
     2, 36439,19620510,   44,    0
     2, 36439,19620511,   49,    0
     2, 36439,19620512,   -4,    0
     2, 36439,19620513,   -1,    0
     2, 36439,19620514,   10,    0
     2, 36439,19620515,   11,    0
     2, 36439,19620516,   15,    0
     2, 36439,19620517,   51,    0
     2, 36439,19620518,   39,    0
     2, 36439,19620519,    1,    0
     2, 36439,19620520,   69,    0
     2, 36439,19620521,   67,    0
     2, 36439,19620522,    6,    0
     2, 36439,19620523,   59,    0
     2, 36439,19620524,   44,    0
     2, 36439,19620525,   84,    0
     2, 36439,19620526,   24,    0
     2, 36439,19620527,    4,    0
     2, 36439,19620528,   77,    0
     2, 36439,19620529,   49,    0
     2, 36439,19620530,   24,    0
     2, 36439,19620531,   -1,    0
     2, 36439,19620601,   20,    0
     2, 36439,19620602,   13,    0
     2, 36439,19620603,  -22,    0
     2, 36439,19620604,   82,    0
     2, 36439,19620605,   63,    0
     2, 36439,19620606,   17,    0
     2, 36439,19620607,   38,    0
     2, 36439,19620608,  103,    0
     2, 36439,19620609,   68,    0
     2, 36439,19620610,   52,    0
     2, 36439,19620611,   70,    0
     2, 36439,19620612,   25,    0
     2, 36439,19620613,   -3,    0
     2, 36439,19620614,  105,    0
     2, 36439,19620615,  105,    0
     2, 36439,19620616,   40,    0
     2, 36439,19620617,  120,    0
     2, 36439,19620618,   72,    0
     2, 36439,19620619,   60,    0
     2, 36439,19620620,  117,    0
     2, 36439,19620621,   95,    0
     2, 36439,19620622,   78,    0
     2, 36439,19620623,   85,    0
     2, 36439,19620624,   55,    0
     2, 36439,19620625,  102,    0
     2, 36439,19620626,   70,    0
     2, 36439,19620627,   60,    0
     2, 36439,19620628,   85,    0
     2, 36439,19620629,   75,    0
     2, 36439,19620630,   84,    0
     2, 36439,19620701,  120,    0
     2, 36439,19620702,   59,    0
     2, 36439,19620703,  110,    0
     2, 36439,19620704,   83,    0
     2, 36439,19620705,  102,    0
     2, 36439,19620706,   80,    0
     2, 36439,19620707,   90,    0
     2, 36439,19620708,   75,    0
     2, 36439,19620709,   76,    0
     2, 36439,19620710,   99,    0
     2, 36439,19620711,  105,    0
     2, 36439,19620712,   95,    0
     2, 36439,19620713,  100,    0
     2, 36439,19620714,   92,    0
     2, 36439,19620715,   89,    0
     2, 36439,19620716,  100,    0
     2, 36439,19620717,  100,    0
     2, 36439,19620718,   65,    0
     2, 36439,19620719,   70,    0
     2, 36439,19620720,   70,    0
     2, 36439,19620721,   90,    0
     2, 36439,19620722,  133,    0
     2, 36439,19620723,  102,    0
     2, 36439,19620724,   95,    0
     2, 36439,19620725,   78,    0
     2, 36439,19620726,   76,    0
     2, 36439,19620727,   63,    0
     2, 36439,19620728,   68,    0
     2, 36439,19620729,   45,    0
     2, 36439,19620730,   60,    0
     2, 36439,19620731,   64,    0
     2, 36439,19620801,   90,    0
     2, 36439,19620802,  108,    0
     2, 36439,19620803,   45,    0
     2, 36439,19620804,   58,    0
     2, 36439,19620805,   82,    0
     2, 36439,19620806,   57,    0
     2, 36439,19620807,   75,    0
     2, 36439,19620808,   99,    0
     2, 36439,19620809,   90,    0
     2, 36439,19620810,   32,    0
     2, 36439,19620811,   96,    0
     2, 36439,19620812,  114,    0
     2, 36439,19620813,  108,    0
     2, 36439,19620814,   20,    0
     2, 36439,19620815,   20,    0
     2, 36439,19620816,   60,    0
     2, 36439,19620817,   82,    0
     2, 36439,19620818,  101,    0
     2, 36439,19620819,   94,    0
     2, 36439,19620820,   31,    0
     2, 36439,19620821,   60,    0
     2, 36439,19620822,   91,    0
     2, 36439,19620823,   70,    0
     2, 36439,19620824,  107,    0
     2, 36439,19620825,  105,    0
     2, 36439,19620826,  105,    0
     2, 36439,19620827,   66,    0
     2, 36439,19620828,   85,    0
     2, 36439,19620829,   70,    0
     2, 36439,19620830,   64,    0
     2, 36439,19620831,   63,    0
     2, 36439,19620901,   55,    0
     2, 36439,19620902,   60,    0
     2, 36439,19620903,   66,    0
     2, 36439,19620904,  100,    0
     2, 36439,19620905,  116,    0
     2, 36439,19620906,  103,    0
     2, 36439,19620907,   32,    0
     2, 36439,19620908,   63,    0
     2, 36439,19620909,   38,    0
     2, 36439,19620910,   83,    0
     2, 36439,19620911,   18,    0
     2, 36439,19620912,   16,    0
     2, 36439,19620913,   54,    0
     2, 36439,19620914,   40,    0
     2, 36439,19620915,  -14,    0
     2, 36439,19620916,   65,    0
     2, 36439,19620917,   21,    0
     2, 36439,19620918,    3,    0
     2, 36439,19620919,   16,    0
     2, 36439,19620920,   50,    0
     2, 36439,19620921,   55,    0
     2, 36439,19620922,   56,    0
     2, 36439,19620923,   66,    0
     2, 36439,19620924,   32,    0
     2, 36439,19620925,   34,    0
     2, 36439,19620926,   45,    0
     2, 36439,19620927,   57,    0
     2, 36439,19620928,   50,    0
     2, 36439,19620929,   30,    0
     2, 36439,19620930,   65,    0
     2, 36439,19621001,   93,    0
     2, 36439,19621002,  110,    0
     2, 36439,19621003,  120,    0
     2, 36439,19621004,   80,    0
     2, 36439,19621005,   70,    0
     2, 36439,19621006,   10,    0
     2, 36439,19621007,   13,    0
     2, 36439,19621008,   45,    0
     2, 36439,19621009,   16,    0
     2, 36439,19621010,   15,    0
     2, 36439,19621011,   33,    0
     2, 36439,19621012,  -10,    0
     2, 36439,19621013,  -18,    0
     2, 36439,19621014,   11,    0
     2, 36439,19621015,  -36,    0
     2, 36439,19621016,  -55,    0
     2, 36439,19621017,    3,    0
     2, 36439,19621018,    3,    0
     2, 36439,19621019,   40,    0
     2, 36439,19621020,  -18,    0
     2, 36439,19621021,   -5,    0
     2, 36439,19621022,   -2,    0
     2, 36439,19621023,  -19,    0
     2, 36439,19621024,  -14,    0
     2, 36439,19621025,   13,    0
     2, 36439,19621026,    4,    0
     2, 36439,19621027,  -28,    0
     2, 36439,19621028,   -7,    0
     2, 36439,19621029,  -12,    0
     2, 36439,19621030,  -50,    0
     2, 36439,19621031,   35,    0
     2, 36439,19621101,   33,    0
     2, 36439,19621102,  -19,    0
     2, 36439,19621103,   -1,    0
     2, 36439,19621104,   27,    0
     2, 36439,19621105,   57,    0
     2, 36439,19621106,   49,    0
     2, 36439,19621107,   24,    0
     2, 36439,19621108,   29,    0
     2, 36439,19621109,   19,    0
     2, 36439,19621110,    7,    0
     2, 36439,19621111,  -11,    0
     2, 36439,19621112,  -11,    0
     2, 36439,19621113,  -11,    0
     2, 36439,19621114,  -14,    0
     2, 36439,19621115,   19,    0
     2, 36439,19621116,  -48,    0
     2, 36439,19621117, -121,    0
     2, 36439,19621118, -121,    0
     2, 36439,19621119,  -46,    0
     2, 36439,19621120,  -77,    0
     2, 36439,19621121,  -71,    0
     2, 36439,19621122, -135,    0
     2, 36439,19621123, -156,    0
     2, 36439,19621124, -171,    0
     2, 36439,19621125,  -55,    0
     2, 36439,19621126,  -59,    0
     2, 36439,19621127, -106,    0
     2, 36439,19621128,  -81,    0
     2, 36439,19621129, -128,    0
     2, 36439,19621130, -164,    0
     2, 36439,19621201, -154,    0
     2, 36439,19621202, -119,    0
     2, 36439,19621203,  -61,    0
     2, 36439,19621204,  -75,    0
     2, 36439,19621205,  -71,    0
     2, 36439,19621206, -107,    0
     2, 36439,19621207, -111,    0
     2, 36439,19621208, -133,    0
     2, 36439,19621209,    9,    0
     2, 36439,19621210,  -46,    0
     2, 36439,19621211, -107,    0
     2, 36439,19621212, -101,    0
     2, 36439,19621213, -145,    0
     2, 36439,19621214, -271,    0
     2, 36439,19621215, -270,    0
     2, 36439,19621216,  -61,    0
     2, 36439,19621217, -191,    0
     2, 36439,19621218, -226,    0
     2, 36439,19621219, -166,    0
     2, 36439,19621220, -206,    0
     2, 36439,19621221, -208,    0
     2, 36439,19621222, -140,    0
     2, 36439,19621223, -141,    0
     2, 36439,19621224, -181,    0
     2, 36439,19621225, -151,    0
     2, 36439,19621226, -182,    0
     2, 36439,19621227, -242,    0
     2, 36439,19621228, -271,    0
     2, 36439,19621229, -196,    0
     2, 36439,19621230, -256,    0
     2, 36439,19621231, -268,    0
     2, 36439,19630101, -177,    0
     2, 36439,19630102, -213,    0
     2, 36439,19630103, -239,    0
     2, 36439,19630104, -252,    0
     2, 36439,19630105, -200,    0
     2, 36439,19630106, -192,    0
     2, 36439,19630107, -268,    0
     2, 36439,19630108, -288,    0
     2, 36439,19630109, -251,    0
     2, 36439,19630110, -252,    0
     2, 36439,19630111, -253,    0
     2, 36439,19630112, -282,    0
     2, 36439,19630113, -187,    0
     2, 36439,19630114, -145,    0
     2, 36439,19630115, -188,    0
     2, 36439,19630116, -167,    0
     2, 36439,19630117, -257,    0
     2, 36439,19630118, -199,    0
     2, 36439,19630119, -107,    0
     2, 36439,19630120, -142,    0
     2, 36439,19630121, -192,    0
     2, 36439,19630122,  -96,    0
     2, 36439,19630123, -136,    0
     2, 36439,19630124, -152,    0
     2, 36439,19630125, -178,    0
     2, 36439,19630126, -122,    0
     2, 36439,19630127, -138,    0
     2, 36439,19630128, -128,    0
     2, 36439,19630129, -118,    0
     2, 36439,19630130,  -40,    0
     2, 36439,19630131, -147,    0
     2, 36439,19630201, -138,    0
     2, 36439,19630202, -101,    0
     2, 36439,19630203, -128,    0
     2, 36439,19630204,  -92,    0
     2, 36439,19630205, -141,    0
     2, 36439,19630206, -272,    0
     2, 36439,19630207, -273,    0
     2, 36439,19630208, -196,    0
     2, 36439,19630209, -229,    0
     2, 36439,19630210, -279,    0
     2, 36439,19630211, -124,    0
     2, 36439,19630212,  -65,    0
     2, 36439,19630213,  -71,    0
     2, 36439,19630214, -159,    0
     2, 36439,19630215, -230,    0
     2, 36439,19630216, -239,    0
     2, 36439,19630217, -191,    0
     2, 36439,19630218, -311,    0
     2, 36439,19630219, -311,    0
     2, 36439,19630220, -281,    0
     2, 36439,19630221, -210,    0
     2, 36439,19630222, -211,    0
     2, 36439,19630223, -173,    0
     2, 36439,19630224, -199,    0
