EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FALUN, SWEDEN (STAID: 2)
Blended and updated with sources:5 7 36438 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
     2, 36438,19610101,   10,    0
     2, 36438,19610102,  -10,    0
     2, 36438,19610103,   10,    0
     2, 36438,19610104,   14,    0
     2, 36438,19610105,    0,    0
     2, 36438,19610106,   31,    0
     2, 36438,19610107,  -22,    0
     2, 36438,19610108,  -60,    0
     2, 36438,19610109,  -79,    0
     2, 36438,19610110,  -34,    0
     2, 36438,19610111,  -53,    0
     2, 36438,19610112,  -70,    0
     2, 36438,19610113,   10,    0
     2, 36438,19610114,  -21,    0
     2, 36438,19610115,    2,    0
     2, 36438,19610116,   26,    0
     2, 36438,19610117,   10,    0
     2, 36438,19610118,    5,    0
     2, 36438,19610119,  -50,    0
     2, 36438,19610120, -137,    0
     2, 36438,19610121, -160,    0
     2, 36438,19610122,  -10,    0
     2, 36438,19610123,  -45,    0
     2, 36438,19610124,  -44,    0
     2, 36438,19610125, -130,    0
     2, 36438,19610126,  -75,    0
     2, 36438,19610127,  -40,    0
     2, 36438,19610128,   35,    0
     2, 36438,19610129,   26,    0
     2, 36438,19610130,   34,    0
     2, 36438,19610131,   -2,    0
     2, 36438,19610201,   -6,    0
     2, 36438,19610202,  -15,    0
     2, 36438,19610203,  -24,    0
     2, 36438,19610204,  -72,    0
     2, 36438,19610205, -115,    0
     2, 36438,19610206,   -4,    0
     2, 36438,19610207,   32,    0
     2, 36438,19610208,   10,    0
     2, 36438,19610209,  -75,    0
     2, 36438,19610210,  -10,    0
     2, 36438,19610211,   54,    0
     2, 36438,19610212,   15,    0
     2, 36438,19610213,   -6,    0
     2, 36438,19610214,   55,    0
     2, 36438,19610215,   56,    0
     2, 36438,19610216,   65,    0
     2, 36438,19610217,   67,    0
     2, 36438,19610218,   85,    0
     2, 36438,19610219,   82,    0
     2, 36438,19610220,  103,    0
     2, 36438,19610221,   90,    0
     2, 36438,19610222,   80,    0
     2, 36438,19610223,   59,    0
     2, 36438,19610224,   56,    0
     2, 36438,19610225,   10,    0
     2, 36438,19610226,   22,    0
     2, 36438,19610227,   64,    0
     2, 36438,19610228,   77,    0
     2, 36438,19610301,   70,    0
     2, 36438,19610302,   65,    0
     2, 36438,19610303,   85,    0
     2, 36438,19610304,   92,    0
     2, 36438,19610305,   68,    0
     2, 36438,19610306,  110,    0
     2, 36438,19610307,  100,    0
     2, 36438,19610308,   76,    0
     2, 36438,19610309,  140,    0
     2, 36438,19610310,  122,    0
     2, 36438,19610311,   89,    0
     2, 36438,19610312,   60,    0
     2, 36438,19610313,   50,    0
     2, 36438,19610314,   85,    0
     2, 36438,19610315,   86,    0
     2, 36438,19610316,  116,    0
     2, 36438,19610317,  105,    0
     2, 36438,19610318,   65,    0
     2, 36438,19610319,   25,    0
     2, 36438,19610320,   28,    0
     2, 36438,19610321,   14,    0
     2, 36438,19610322,   35,    0
     2, 36438,19610323,  110,    0
     2, 36438,19610324,   85,    0
     2, 36438,19610325,   70,    0
     2, 36438,19610326,   99,    0
     2, 36438,19610327,   50,    0
     2, 36438,19610328,   60,    0
     2, 36438,19610329,   46,    0
     2, 36438,19610330,   40,    0
     2, 36438,19610331,   40,    0
     2, 36438,19610401,   55,    0
     2, 36438,19610402,   64,    0
     2, 36438,19610403,   66,    0
     2, 36438,19610404,   19,    0
     2, 36438,19610405,   45,    0
     2, 36438,19610406,   35,    0
     2, 36438,19610407,   35,    0
     2, 36438,19610408,   60,    0
     2, 36438,19610409,   60,    0
     2, 36438,19610410,   72,    0
     2, 36438,19610411,   60,    0
     2, 36438,19610412,   60,    0
     2, 36438,19610413,   35,    0
     2, 36438,19610414,  130,    0
     2, 36438,19610415,  140,    0
     2, 36438,19610416,  136,    0
     2, 36438,19610417,  170,    0
     2, 36438,19610418,  135,    0
     2, 36438,19610419,   82,    0
     2, 36438,19610420,  100,    0
     2, 36438,19610421,  130,    0
     2, 36438,19610422,  155,    0
     2, 36438,19610423,  166,    0
     2, 36438,19610424,  194,    0
     2, 36438,19610425,  204,    0
     2, 36438,19610426,  203,    0
     2, 36438,19610427,  173,    0
     2, 36438,19610428,  120,    0
     2, 36438,19610429,  156,    0
     2, 36438,19610430,  130,    0
     2, 36438,19610501,  130,    0
     2, 36438,19610502,  165,    0
     2, 36438,19610503,  160,    0
     2, 36438,19610504,  137,    0
     2, 36438,19610505,  175,    0
     2, 36438,19610506,  120,    0
     2, 36438,19610507,  125,    0
     2, 36438,19610508,  105,    0
     2, 36438,19610509,   71,    0
     2, 36438,19610510,  105,    0
     2, 36438,19610511,  104,    0
     2, 36438,19610512,  174,    0
     2, 36438,19610513,  145,    0
     2, 36438,19610514,  115,    0
     2, 36438,19610515,  120,    0
     2, 36438,19610516,  135,    0
     2, 36438,19610517,  190,    0
     2, 36438,19610518,  178,    0
     2, 36438,19610519,  146,    0
     2, 36438,19610520,  110,    0
     2, 36438,19610521,  159,    0
     2, 36438,19610522,  170,    0
     2, 36438,19610523,  182,    0
     2, 36438,19610524,  182,    0
     2, 36438,19610525,  165,    0
     2, 36438,19610526,  160,    0
     2, 36438,19610527,  140,    0
     2, 36438,19610528,  135,    0
     2, 36438,19610529,  115,    0
     2, 36438,19610530,  196,    0
     2, 36438,19610531,  225,    0
     2, 36438,19610601,  256,    0
     2, 36438,19610602,  220,    0
     2, 36438,19610603,  260,    0
     2, 36438,19610604,  285,    0
     2, 36438,19610605,  290,    0
     2, 36438,19610606,  286,    0
     2, 36438,19610607,  280,    0
     2, 36438,19610608,  275,    0
     2, 36438,19610609,  257,    0
     2, 36438,19610610,  228,    0
     2, 36438,19610611,  240,    0
     2, 36438,19610612,  245,    0
     2, 36438,19610613,  220,    0
     2, 36438,19610614,  172,    0
     2, 36438,19610615,  202,    0
     2, 36438,19610616,  205,    0
     2, 36438,19610617,  221,    0
     2, 36438,19610618,  196,    0
     2, 36438,19610619,  170,    0
     2, 36438,19610620,  183,    0
     2, 36438,19610621,  192,    0
     2, 36438,19610622,  195,    0
     2, 36438,19610623,  170,    0
     2, 36438,19610624,  180,    0
     2, 36438,19610625,  190,    0
     2, 36438,19610626,  192,    0
     2, 36438,19610627,  173,    0
     2, 36438,19610628,  174,    0
     2, 36438,19610629,  216,    0
     2, 36438,19610630,  239,    0
     2, 36438,19610701,  266,    0
     2, 36438,19610702,  257,    0
     2, 36438,19610703,  230,    0
     2, 36438,19610704,  162,    0
     2, 36438,19610705,  140,    0
     2, 36438,19610706,  180,    0
     2, 36438,19610707,  202,    0
     2, 36438,19610708,  215,    0
     2, 36438,19610709,  207,    0
     2, 36438,19610710,  160,    0
     2, 36438,19610711,  190,    0
     2, 36438,19610712,  180,    0
     2, 36438,19610713,  210,    0
     2, 36438,19610714,  235,    0
     2, 36438,19610715,  210,    0
     2, 36438,19610716,  240,    0
     2, 36438,19610717,  247,    0
     2, 36438,19610718,  219,    0
     2, 36438,19610719,  201,    0
     2, 36438,19610720,  211,    0
     2, 36438,19610721,  230,    0
     2, 36438,19610722,  178,    0
     2, 36438,19610723,  150,    0
     2, 36438,19610724,  210,    0
     2, 36438,19610725,  195,    0
     2, 36438,19610726,  163,    0
     2, 36438,19610727,  175,    0
     2, 36438,19610728,  155,    0
     2, 36438,19610729,  200,    0
     2, 36438,19610730,  239,    0
     2, 36438,19610731,  240,    0
     2, 36438,19610801,  182,    0
     2, 36438,19610802,  196,    0
     2, 36438,19610803,  196,    0
     2, 36438,19610804,  165,    0
     2, 36438,19610805,  193,    0
     2, 36438,19610806,  172,    0
     2, 36438,19610807,  185,    0
     2, 36438,19610808,  230,    0
     2, 36438,19610809,  183,    0
     2, 36438,19610810,  180,    0
     2, 36438,19610811,  215,    0
     2, 36438,19610812,  185,    0
     2, 36438,19610813,  197,    0
     2, 36438,19610814,  175,    0
     2, 36438,19610815,  150,    0
     2, 36438,19610816,  160,    0
     2, 36438,19610817,  165,    0
     2, 36438,19610818,  170,    0
     2, 36438,19610819,  155,    0
     2, 36438,19610820,  212,    0
     2, 36438,19610821,  180,    0
     2, 36438,19610822,  175,    0
     2, 36438,19610823,  150,    0
     2, 36438,19610824,  170,    0
     2, 36438,19610825,  145,    0
     2, 36438,19610826,  190,    0
     2, 36438,19610827,  189,    0
     2, 36438,19610828,  205,    0
     2, 36438,19610829,  221,    0
     2, 36438,19610830,  263,    0
     2, 36438,19610831,  208,    0
     2, 36438,19610901,  204,    0
     2, 36438,19610902,  207,    0
     2, 36438,19610903,  162,    0
     2, 36438,19610904,  166,    0
     2, 36438,19610905,  140,    0
     2, 36438,19610906,  125,    0
     2, 36438,19610907,  147,    0
     2, 36438,19610908,  166,    0
     2, 36438,19610909,  155,    0
     2, 36438,19610910,  170,    0
     2, 36438,19610911,  130,    0
     2, 36438,19610912,  186,    0
     2, 36438,19610913,  162,    0
     2, 36438,19610914,  122,    0
     2, 36438,19610915,  185,    0
     2, 36438,19610916,  187,    0
     2, 36438,19610917,  220,    0
     2, 36438,19610918,  190,    0
     2, 36438,19610919,  172,    0
     2, 36438,19610920,  182,    0
     2, 36438,19610921,  160,    0
     2, 36438,19610922,  180,    0
     2, 36438,19610923,  170,    0
     2, 36438,19610924,  136,    0
     2, 36438,19610925,  118,    0
     2, 36438,19610926,  155,    0
     2, 36438,19610927,  160,    0
     2, 36438,19610928,  122,    0
     2, 36438,19610929,  164,    0
     2, 36438,19610930,  140,    0
     2, 36438,19611001,  144,    0
     2, 36438,19611002,  130,    0
     2, 36438,19611003,  130,    0
     2, 36438,19611004,  114,    0
     2, 36438,19611005,  124,    0
     2, 36438,19611006,  140,    0
     2, 36438,19611007,  133,    0
     2, 36438,19611008,  129,    0
     2, 36438,19611009,  135,    0
     2, 36438,19611010,  155,    0
     2, 36438,19611011,  168,    0
     2, 36438,19611012,  166,    0
     2, 36438,19611013,  120,    0
     2, 36438,19611014,  168,    0
     2, 36438,19611015,  160,    0
     2, 36438,19611016,  122,    0
     2, 36438,19611017,  108,    0
     2, 36438,19611018,   82,    0
     2, 36438,19611019,  115,    0
     2, 36438,19611020,  117,    0
     2, 36438,19611021,  114,    0
     2, 36438,19611022,  116,    0
     2, 36438,19611023,  105,    0
     2, 36438,19611024,  100,    0
     2, 36438,19611025,  120,    0
     2, 36438,19611026,  102,    0
     2, 36438,19611027,  101,    0
     2, 36438,19611028,  114,    0
     2, 36438,19611029,  104,    0
     2, 36438,19611030,   86,    0
     2, 36438,19611031,   64,    0
     2, 36438,19611101,   55,    0
     2, 36438,19611102,  101,    0
     2, 36438,19611103,  100,    0
     2, 36438,19611104,   46,    0
     2, 36438,19611105,   56,    0
     2, 36438,19611106,   61,    0
     2, 36438,19611107,   30,    0
     2, 36438,19611108,   76,    0
     2, 36438,19611109,   77,    0
     2, 36438,19611110,   72,    0
     2, 36438,19611111,   70,    0
     2, 36438,19611112,   46,    0
     2, 36438,19611113,   20,    0
     2, 36438,19611114,   30,    0
     2, 36438,19611115,   56,    0
     2, 36438,19611116,   40,    0
     2, 36438,19611117,   34,    0
     2, 36438,19611118,   45,    0
     2, 36438,19611119,   45,    0
     2, 36438,19611120,   40,    0
     2, 36438,19611121,   73,    0
     2, 36438,19611122,   44,    0
     2, 36438,19611123,   26,    0
     2, 36438,19611124,   41,    0
     2, 36438,19611125,   55,    0
     2, 36438,19611126,   32,    0
     2, 36438,19611127,    0,    0
     2, 36438,19611128,  -35,    0
     2, 36438,19611129,    5,    0
     2, 36438,19611130,   17,    0
     2, 36438,19611201,   -2,    0
     2, 36438,19611202,  -34,    0
     2, 36438,19611203,  -54,    0
     2, 36438,19611204,  -29,    0
     2, 36438,19611205,   13,    0
     2, 36438,19611206,   40,    0
     2, 36438,19611207,    7,    0
     2, 36438,19611208,  -80,    0
     2, 36438,19611209, -120,    0
     2, 36438,19611210,  -75,    0
     2, 36438,19611211,  -31,    0
     2, 36438,19611212,  -40,    0
     2, 36438,19611213,  -55,    0
     2, 36438,19611214, -160,    0
     2, 36438,19611215, -170,    0
     2, 36438,19611216,  -20,    0
     2, 36438,19611217,   -5,    0
     2, 36438,19611218,  -50,    0
     2, 36438,19611219,   30,    0
     2, 36438,19611220,   57,    0
     2, 36438,19611221,   10,    0
     2, 36438,19611222,  -50,    0
     2, 36438,19611223, -106,    0
     2, 36438,19611224,  -66,    0
     2, 36438,19611225,  -55,    0
     2, 36438,19611226,  -76,    0
     2, 36438,19611227,  -41,    0
     2, 36438,19611228,   -6,    0
     2, 36438,19611229,  -55,    0
     2, 36438,19611230,  -32,    0
     2, 36438,19611231,   -5,    0
     2, 36438,19620101,  -30,    0
     2, 36438,19620102,  -62,    0
     2, 36438,19620103,  -32,    0
     2, 36438,19620104,   -7,    0
     2, 36438,19620105,   31,    0
     2, 36438,19620106,   35,    0
     2, 36438,19620107,  -20,    0
     2, 36438,19620108,   35,    0
     2, 36438,19620109,   40,    0
     2, 36438,19620110,   34,    0
     2, 36438,19620111,   16,    0
     2, 36438,19620112,   40,    0
     2, 36438,19620113,   28,    0
     2, 36438,19620114,    0,    0
     2, 36438,19620115,  -55,    0
     2, 36438,19620116,    6,    0
     2, 36438,19620117,   38,    0
     2, 36438,19620118,   52,    0
     2, 36438,19620119,   45,    0
     2, 36438,19620120,   20,    0
     2, 36438,19620121,  -40,    0
     2, 36438,19620122,   20,    0
     2, 36438,19620123,    6,    0
     2, 36438,19620124,  -47,    0
     2, 36438,19620125,  -40,    0
     2, 36438,19620126,  -87,    0
     2, 36438,19620127,  -62,    0
     2, 36438,19620128,  -85,    0
     2, 36438,19620129, -115,    0
     2, 36438,19620130,  -44,    0
     2, 36438,19620131,  -25,    0
     2, 36438,19620201,  -20,    0
     2, 36438,19620202,   -6,    0
     2, 36438,19620203,    0,    0
     2, 36438,19620204,   20,    0
     2, 36438,19620205,   10,    0
     2, 36438,19620206,   -2,    0
     2, 36438,19620207,   28,    0
     2, 36438,19620208,   29,    0
     2, 36438,19620209,   15,    0
     2, 36438,19620210,   75,    0
     2, 36438,19620211,   50,    0
     2, 36438,19620212,   -5,    0
     2, 36438,19620213,  -18,    0
     2, 36438,19620214,  -48,    0
     2, 36438,19620215,  -50,    0
     2, 36438,19620216,   20,    0
     2, 36438,19620217,  -18,    0
     2, 36438,19620218,  -23,    0
     2, 36438,19620219,   30,    0
     2, 36438,19620220,   46,    0
     2, 36438,19620221,   12,    0
     2, 36438,19620222,  -16,    0
     2, 36438,19620223,   58,    0
     2, 36438,19620224,   42,    0
     2, 36438,19620225,  -15,    0
     2, 36438,19620226,  -20,    0
     2, 36438,19620227,  -13,    0
     2, 36438,19620228,  -14,    0
     2, 36438,19620301,    5,    0
     2, 36438,19620302,   -5,    0
     2, 36438,19620303,  -23,    0
     2, 36438,19620304,  -45,    0
     2, 36438,19620305,  -25,    0
     2, 36438,19620306,  -21,    0
     2, 36438,19620307,  -11,    0
     2, 36438,19620308,   18,    0
     2, 36438,19620309,   -6,    0
     2, 36438,19620310,  -10,    0
     2, 36438,19620311,  -26,    0
     2, 36438,19620312,  -38,    0
     2, 36438,19620313,  -24,    0
     2, 36438,19620314,  -18,    0
     2, 36438,19620315,   10,    0
     2, 36438,19620316,   30,    0
     2, 36438,19620317,   25,    0
     2, 36438,19620318,   10,    0
     2, 36438,19620319,   26,    0
     2, 36438,19620320,   10,    0
     2, 36438,19620321,   45,    0
     2, 36438,19620322,    9,    0
     2, 36438,19620323,    6,    0
     2, 36438,19620324,   50,    0
     2, 36438,19620325,   35,    0
     2, 36438,19620326,   40,    0
     2, 36438,19620327,   20,    0
     2, 36438,19620328,   22,    0
     2, 36438,19620329,   31,    0
     2, 36438,19620330,   22,    0
     2, 36438,19620331,   12,    0
     2, 36438,19620401,   55,    0
     2, 36438,19620402,   55,    0
     2, 36438,19620403,   38,    0
     2, 36438,19620404,   72,    0
     2, 36438,19620405,   60,    0
     2, 36438,19620406,   22,    0
     2, 36438,19620407,   24,    0
     2, 36438,19620408,   57,    0
     2, 36438,19620409,   36,    0
     2, 36438,19620410,   82,    0
     2, 36438,19620411,   40,    0
     2, 36438,19620412,   40,    0
     2, 36438,19620413,   68,    0
     2, 36438,19620414,   65,    0
     2, 36438,19620415,  120,    0
     2, 36438,19620416,  145,    0
     2, 36438,19620417,  142,    0
     2, 36438,19620418,  131,    0
     2, 36438,19620419,  104,    0
     2, 36438,19620420,  146,    0
     2, 36438,19620421,  152,    0
     2, 36438,19620422,  140,    0
     2, 36438,19620423,  120,    0
     2, 36438,19620424,  165,    0
     2, 36438,19620425,  141,    0
     2, 36438,19620426,  116,    0
     2, 36438,19620427,  106,    0
     2, 36438,19620428,   95,    0
     2, 36438,19620429,   60,    0
     2, 36438,19620430,   83,    0
     2, 36438,19620501,   66,    0
     2, 36438,19620502,   60,    0
     2, 36438,19620503,   55,    0
     2, 36438,19620504,   80,    0
     2, 36438,19620505,  110,    0
     2, 36438,19620506,   79,    0
     2, 36438,19620507,   80,    0
     2, 36438,19620508,   65,    0
     2, 36438,19620509,   65,    0
     2, 36438,19620510,   85,    0
     2, 36438,19620511,  134,    0
     2, 36438,19620512,  140,    0
     2, 36438,19620513,  138,    0
     2, 36438,19620514,  147,    0
     2, 36438,19620515,  128,    0
     2, 36438,19620516,  179,    0
     2, 36438,19620517,  150,    0
     2, 36438,19620518,  146,    0
     2, 36438,19620519,  143,    0
     2, 36438,19620520,  130,    0
     2, 36438,19620521,  165,    0
     2, 36438,19620522,  170,    0
     2, 36438,19620523,  154,    0
     2, 36438,19620524,  115,    0
     2, 36438,19620525,  130,    0
     2, 36438,19620526,  145,    0
     2, 36438,19620527,  175,    0
     2, 36438,19620528,  154,    0
     2, 36438,19620529,  146,    0
     2, 36438,19620530,  122,    0
     2, 36438,19620531,  141,    0
     2, 36438,19620601,  130,    0
     2, 36438,19620602,  123,    0
     2, 36438,19620603,  180,    0
     2, 36438,19620604,  166,    0
     2, 36438,19620605,  160,    0
     2, 36438,19620606,  232,    0
     2, 36438,19620607,  240,    0
     2, 36438,19620608,  245,    0
     2, 36438,19620609,  190,    0
     2, 36438,19620610,  170,    0
     2, 36438,19620611,  155,    0
     2, 36438,19620612,  155,    0
     2, 36438,19620613,  161,    0
     2, 36438,19620614,  169,    0
     2, 36438,19620615,  201,    0
     2, 36438,19620616,  223,    0
     2, 36438,19620617,  210,    0
     2, 36438,19620618,  235,    0
     2, 36438,19620619,  250,    0
     2, 36438,19620620,  226,    0
     2, 36438,19620621,  196,    0
     2, 36438,19620622,  180,    0
     2, 36438,19620623,  216,    0
     2, 36438,19620624,  200,    0
     2, 36438,19620625,  170,    0
     2, 36438,19620626,  167,    0
     2, 36438,19620627,  155,    0
     2, 36438,19620628,  166,    0
     2, 36438,19620629,  187,    0
     2, 36438,19620630,  196,    0
     2, 36438,19620701,  245,    0
     2, 36438,19620702,  220,    0
     2, 36438,19620703,  179,    0
     2, 36438,19620704,  170,    0
     2, 36438,19620705,  157,    0
     2, 36438,19620706,  172,    0
     2, 36438,19620707,  170,    0
     2, 36438,19620708,  220,    0
     2, 36438,19620709,  246,    0
     2, 36438,19620710,  225,    0
     2, 36438,19620711,  188,    0
     2, 36438,19620712,  133,    0
     2, 36438,19620713,  145,    0
     2, 36438,19620714,  130,    0
     2, 36438,19620715,  163,    0
     2, 36438,19620716,  206,    0
     2, 36438,19620717,  197,    0
     2, 36438,19620718,  185,    0
     2, 36438,19620719,  181,    0
     2, 36438,19620720,  186,    0
     2, 36438,19620721,  214,    0
     2, 36438,19620722,  210,    0
     2, 36438,19620723,  185,    0
     2, 36438,19620724,  162,    0
     2, 36438,19620725,  177,    0
     2, 36438,19620726,  180,    0
     2, 36438,19620727,  182,    0
     2, 36438,19620728,  195,    0
     2, 36438,19620729,  212,    0
     2, 36438,19620730,  239,    0
     2, 36438,19620731,  204,    0
     2, 36438,19620801,  209,    0
     2, 36438,19620802,  178,    0
     2, 36438,19620803,  185,    0
     2, 36438,19620804,  202,    0
     2, 36438,19620805,  170,    0
     2, 36438,19620806,  184,    0
     2, 36438,19620807,  199,    0
     2, 36438,19620808,  162,    0
     2, 36438,19620809,  179,    0
     2, 36438,19620810,  154,    0
     2, 36438,19620811,  174,    0
     2, 36438,19620812,  186,    0
     2, 36438,19620813,  203,    0
     2, 36438,19620814,  170,    0
     2, 36438,19620815,  171,    0
     2, 36438,19620816,  151,    0
     2, 36438,19620817,  139,    0
     2, 36438,19620818,  148,    0
     2, 36438,19620819,  205,    0
     2, 36438,19620820,  234,    0
     2, 36438,19620821,  231,    0
     2, 36438,19620822,  190,    0
     2, 36438,19620823,  182,    0
     2, 36438,19620824,  138,    0
     2, 36438,19620825,  126,    0
     2, 36438,19620826,  184,    0
     2, 36438,19620827,  148,    0
     2, 36438,19620828,  127,    0
     2, 36438,19620829,  164,    0
     2, 36438,19620830,  182,    0
     2, 36438,19620831,  158,    0
     2, 36438,19620901,  165,    0
     2, 36438,19620902,  115,    0
     2, 36438,19620903,  140,    0
     2, 36438,19620904,  132,    0
     2, 36438,19620905,  150,    0
     2, 36438,19620906,  143,    0
     2, 36438,19620907,  124,    0
     2, 36438,19620908,  165,    0
     2, 36438,19620909,  171,    0
     2, 36438,19620910,  162,    0
     2, 36438,19620911,  162,    0
     2, 36438,19620912,  115,    0
     2, 36438,19620913,  148,    0
     2, 36438,19620914,  135,    0
     2, 36438,19620915,  140,    0
     2, 36438,19620916,  118,    0
     2, 36438,19620917,  134,    0
     2, 36438,19620918,  150,    0
     2, 36438,19620919,  129,    0
     2, 36438,19620920,  130,    0
     2, 36438,19620921,  140,    0
     2, 36438,19620922,  136,    0
     2, 36438,19620923,  105,    0
     2, 36438,19620924,  126,    0
     2, 36438,19620925,  118,    0
