EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SD   : Snow depth in 1 cm
30-34 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132731) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   SD, Q_SD
  4970,132731,19650110,    0,    0
  4970,132731,19650111,    0,    0
  4970,132731,19650112,    0,    0
  4970,132731,19650113,    0,    0
  4970,132731,19650114,    0,    0
  4970,132731,19650115,    0,    0
  4970,132731,19650116,    1,    0
  4970,132731,19650117,    0,    0
  4970,132731,19650118,    1,    0
  4970,132731,19650119,    0,    0
  4970,132731,19650120,    0,    0
  4970,132731,19650121,    0,    0
  4970,132731,19650122,    0,    0
  4970,132731,19650123,    0,    0
  4970,132731,19650124,    0,    0
  4970,132731,19650125,    0,    0
  4970,132731,19650126,    6,    0
  4970,132731,19650127,   12,    0
  4970,132731,19650128,   11,    0
  4970,132731,19650129,    8,    0
  4970,132731,19650130,    0,    0
  4970,132731,19650131,    0,    0
  4970,132731,19650201,    8,    0
  4970,132731,19650202,    6,    0
  4970,132731,19650203,    5,    0
  4970,132731,19650204,    7,    0
  4970,132731,19650205,    5,    0
  4970,132731,19650206,    4,    0
  4970,132731,19650207,    4,    0
  4970,132731,19650208,    0,    0
  4970,132731,19650209,    1,    0
  4970,132731,19650210,    1,    0
  4970,132731,19650211,    3,    0
  4970,132731,19650212,    0,    0
  4970,132731,19650213,    0,    0
  4970,132731,19650214,    1,    0
  4970,132731,19650215,    5,    0
  4970,132731,19650216,    8,    0
  4970,132731,19650217,   10,    0
  4970,132731,19650218,   14,    0
  4970,132731,19650219,   15,    0
  4970,132731,19650220,   13,    0
  4970,132731,19650221,   14,    0
  4970,132731,19650222,   14,    0
  4970,132731,19650223,   12,    0
  4970,132731,19650224,    9,    0
  4970,132731,19650225,    8,    0
  4970,132731,19650226,    9,    0
  4970,132731,19650227,   13,    0
  4970,132731,19650228,   10,    0
  4970,132731,19650301,   10,    0
  4970,132731,19650302,   20,    0
  4970,132731,19650303,   23,    0
  4970,132731,19650304,   24,    0
  4970,132731,19650305,   24,    0
  4970,132731,19650306,   26,    0
  4970,132731,19650307,   25,    0
  4970,132731,19650308,   21,    0
  4970,132731,19650309,   19,    0
  4970,132731,19650310,   17,    0
  4970,132731,19650311,   15,    0
  4970,132731,19650312,    9,    0
  4970,132731,19650313,    6,    0
  4970,132731,19650314,    2,    0
  4970,132731,19650315,    0,    0
  4970,132731,19650316,    0,    0
  4970,132731,19650317,    0,    0
  4970,132731,19650318,    0,    0
  4970,132731,19650319,    0,    0
  4970,132731,19650320,    0,    0
  4970,132731,19650321,    0,    0
  4970,132731,19650322,    0,    0
  4970,132731,19650323,    0,    0
  4970,132731,19650324,    0,    0
  4970,132731,19650325,    0,    0
  4970,132731,19650326,    0,    0
  4970,132731,19650327,    0,    0
  4970,132731,19650328,    0,    0
  4970,132731,19650329,    0,    0
  4970,132731,19650330,    0,    0
  4970,132731,19650331,    0,    0
  4970,132731,19650401,    0,    0
  4970,132731,19650402,    0,    0
  4970,132731,19650403,    0,    0
  4970,132731,19650404,    0,    0
  4970,132731,19650405,    0,    0
  4970,132731,19650406,    0,    0
  4970,132731,19650407,    0,    0
  4970,132731,19650408,    0,    0
  4970,132731,19650409,    0,    0
  4970,132731,19650410,    0,    0
  4970,132731,19650411,    0,    0
  4970,132731,19650412,    0,    0
  4970,132731,19650413,    0,    0
  4970,132731,19650414,    0,    0
  4970,132731,19650415,    0,    0
  4970,132731,19650416,    0,    0
  4970,132731,19650417,    0,    0
  4970,132731,19650418,    0,    0
  4970,132731,19650419,    0,    0
  4970,132731,19650420,    6,    0
  4970,132731,19650421,    0,    0
  4970,132731,19650422,    0,    0
  4970,132731,19650423,    0,    0
  4970,132731,19650424,    0,    0
  4970,132731,19650425,    0,    0
  4970,132731,19650426,    0,    0
  4970,132731,19650427,    0,    0
  4970,132731,19650428,    0,    0
  4970,132731,19650429,    0,    0
  4970,132731,19650430,    0,    0
  4970,132731,19650501,    0,    0
  4970,132731,19650502,    0,    0
  4970,132731,19650503,    0,    0
  4970,132731,19650504,    0,    0
  4970,132731,19650505,    0,    0
  4970,132731,19650506,    0,    0
  4970,132731,19650507,    0,    0
  4970,132731,19650508,    0,    0
  4970,132731,19650509,    0,    0
  4970,132731,19650510,    0,    0
  4970,132731,19650511,    0,    0
  4970,132731,19650512,    0,    0
  4970,132731,19650513,    0,    0
  4970,132731,19650514,    0,    0
  4970,132731,19650515,    0,    0
  4970,132731,19650516,    0,    0
  4970,132731,19650517,    0,    0
  4970,132731,19650518,    0,    0
  4970,132731,19650519,    0,    0
  4970,132731,19650520,    0,    0
  4970,132731,19650521,    0,    0
  4970,132731,19650522,    0,    0
  4970,132731,19650523,    0,    0
  4970,132731,19650524,    0,    0
  4970,132731,19650525,    0,    0
  4970,132731,19650526,    0,    0
  4970,132731,19650527,    0,    0
  4970,132731,19650528,    0,    0
  4970,132731,19650529,    0,    0
  4970,132731,19650530,    0,    0
  4970,132731,19650531,    0,    0
  4970,132731,19650601,    0,    0
  4970,132731,19650602,    0,    0
  4970,132731,19650603,    0,    0
  4970,132731,19650604,    0,    0
  4970,132731,19650605,    0,    0
  4970,132731,19650606,    0,    0
  4970,132731,19650607,    0,    0
  4970,132731,19650608,    0,    0
  4970,132731,19650609,    0,    0
  4970,132731,19650610,    0,    0
  4970,132731,19650611,    0,    0
  4970,132731,19650612,    0,    0
  4970,132731,19650613,    0,    0
  4970,132731,19650614,    0,    0
  4970,132731,19650615,    0,    0
  4970,132731,19650616,    0,    0
  4970,132731,19650617,    0,    0
  4970,132731,19650618,    0,    0
  4970,132731,19650619,    0,    0
  4970,132731,19650620,    0,    0
  4970,132731,19650621,    0,    0
  4970,132731,19650622,    0,    0
  4970,132731,19650623,    0,    0
  4970,132731,19650624,    0,    0
  4970,132731,19650625,    0,    0
  4970,132731,19650626,    0,    0
  4970,132731,19650627,    0,    0
  4970,132731,19650628,    0,    0
  4970,132731,19650629,    0,    0
  4970,132731,19650630,    0,    0
  4970,132731,19650701,    0,    0
  4970,132731,19650702,    0,    0
  4970,132731,19650703,    0,    0
  4970,132731,19650704,    0,    0
  4970,132731,19650705,    0,    0
  4970,132731,19650706,    0,    0
  4970,132731,19650707,    0,    0
  4970,132731,19650708,    0,    0
  4970,132731,19650709,    0,    0
  4970,132731,19650710,    0,    0
  4970,132731,19650711,    0,    0
  4970,132731,19650712,    0,    0
  4970,132731,19650713,    0,    0
  4970,132731,19650714,    0,    0
  4970,132731,19650715,    0,    0
  4970,132731,19650716,    0,    0
  4970,132731,19650717,    0,    0
  4970,132731,19650718,    0,    0
  4970,132731,19650719,    0,    0
  4970,132731,19650720,    0,    0
  4970,132731,19650721,    0,    0
  4970,132731,19650722,    0,    0
  4970,132731,19650723,    0,    0
  4970,132731,19650724,    0,    0
  4970,132731,19650725,    0,    0
  4970,132731,19650726,    0,    0
  4970,132731,19650727,    0,    0
  4970,132731,19650728,    0,    0
  4970,132731,19650729,    0,    0
  4970,132731,19650730,    0,    0
  4970,132731,19650731,    0,    0
  4970,132731,19650801,    0,    0
  4970,132731,19650802,    0,    0
  4970,132731,19650803,    0,    0
  4970,132731,19650804,    0,    0
  4970,132731,19650805,    0,    0
  4970,132731,19650806,    0,    0
  4970,132731,19650807,    0,    0
  4970,132731,19650808,    0,    0
  4970,132731,19650809,    0,    0
  4970,132731,19650810,    0,    0
  4970,132731,19650811,    0,    0
  4970,132731,19650812,    0,    0
  4970,132731,19650813,    0,    0
  4970,132731,19650814,    0,    0
  4970,132731,19650815,    0,    0
  4970,132731,19650816,    0,    0
  4970,132731,19650817,    0,    0
  4970,132731,19650818,    0,    0
  4970,132731,19650819,    0,    0
  4970,132731,19650820,    0,    0
  4970,132731,19650821,    0,    0
  4970,132731,19650822,    0,    0
  4970,132731,19650823,    0,    0
  4970,132731,19650824,    0,    0
  4970,132731,19650825,    0,    0
  4970,132731,19650826,    0,    0
  4970,132731,19650827,    0,    0
  4970,132731,19650828,    0,    0
  4970,132731,19650829,    0,    0
  4970,132731,19650830,    0,    0
  4970,132731,19650831,    0,    0
  4970,132731,19650901,    0,    0
  4970,132731,19650902,    0,    0
  4970,132731,19650903,    0,    0
  4970,132731,19650904,    0,    0
  4970,132731,19650905,    0,    0
  4970,132731,19650906,    0,    0
  4970,132731,19650907,    0,    0
  4970,132731,19650908,    0,    0
  4970,132731,19650909,    0,    0
  4970,132731,19650910,    0,    0
  4970,132731,19650911,    0,    0
  4970,132731,19650912,    0,    0
  4970,132731,19650913,    0,    0
  4970,132731,19650914,    0,    0
  4970,132731,19650915,    0,    0
  4970,132731,19650916,    0,    0
  4970,132731,19650917,    0,    0
  4970,132731,19650918,    0,    0
  4970,132731,19650919,    0,    0
  4970,132731,19650920,    0,    0
  4970,132731,19650921,    0,    0
  4970,132731,19650922,    0,    0
  4970,132731,19650923,    0,    0
  4970,132731,19650924,    0,    0
  4970,132731,19650925,    0,    0
  4970,132731,19650926,    0,    0
  4970,132731,19650927,    0,    0
  4970,132731,19650928,    0,    0
  4970,132731,19650929,    0,    0
  4970,132731,19650930,    0,    0
  4970,132731,19651001,    0,    0
  4970,132731,19651002,    0,    0
  4970,132731,19651003,    0,    0
  4970,132731,19651004,    0,    0
  4970,132731,19651005,    0,    0
  4970,132731,19651006,    0,    0
  4970,132731,19651007,    0,    0
  4970,132731,19651008,    0,    0
  4970,132731,19651009,    0,    0
  4970,132731,19651010,    0,    0
  4970,132731,19651011,    0,    0
  4970,132731,19651012,    0,    0
  4970,132731,19651013,    0,    0
  4970,132731,19651014,    0,    0
  4970,132731,19651015,    0,    0
  4970,132731,19651016,    0,    0
  4970,132731,19651017,    0,    0
  4970,132731,19651018,    0,    0
  4970,132731,19651019,    0,    0
  4970,132731,19651020,    0,    0
  4970,132731,19651021,    0,    0
  4970,132731,19651022,    0,    0
  4970,132731,19651023,    0,    0
  4970,132731,19651024,    0,    0
  4970,132731,19651025,    0,    0
  4970,132731,19651026,    0,    0
  4970,132731,19651027,    0,    0
  4970,132731,19651028,    0,    0
  4970,132731,19651029,    0,    0
  4970,132731,19651030,    0,    0
  4970,132731,19651031,    0,    0
  4970,132731,19651101,    0,    0
  4970,132731,19651102,    0,    0
  4970,132731,19651103,    0,    0
  4970,132731,19651104,    0,    0
  4970,132731,19651105,    0,    0
  4970,132731,19651106,    0,    0
  4970,132731,19651107,    0,    0
  4970,132731,19651108,    0,    0
  4970,132731,19651109,    0,    0
  4970,132731,19651110,    0,    0
  4970,132731,19651111,    0,    0
  4970,132731,19651112,    0,    0
  4970,132731,19651113,    0,    0
  4970,132731,19651114,    3,    0
  4970,132731,19651115,    3,    0
  4970,132731,19651116,    5,    0
  4970,132731,19651117,    3,    0
  4970,132731,19651118,    0,    0
  4970,132731,19651119,    0,    0
  4970,132731,19651120,    0,    0
  4970,132731,19651121,    0,    0
  4970,132731,19651122,    3,    0
  4970,132731,19651123,    3,    0
  4970,132731,19651124,    6,    0
  4970,132731,19651125,    5,    0
  4970,132731,19651126,    1,    0
  4970,132731,19651127,    0,    0
  4970,132731,19651128,    0,    0
  4970,132731,19651129,    0,    0
  4970,132731,19651130,    0,    0
  4970,132731,19651201,    4,    0
  4970,132731,19651202,    4,    0
  4970,132731,19651203,    0,    0
  4970,132731,19651204,    0,    0
  4970,132731,19651205,    0,    0
  4970,132731,19651206,    0,    0
  4970,132731,19651207,    0,    0
  4970,132731,19651208,    0,    0
  4970,132731,19651209,    0,    0
  4970,132731,19651210,    0,    0
  4970,132731,19651211,    0,    0
  4970,132731,19651212,    0,    0
  4970,132731,19651213,    0,    0
  4970,132731,19651214,    0,    0
  4970,132731,19651215,    0,    0
  4970,132731,19651216,    0,    0
  4970,132731,19651217,    0,    0
  4970,132731,19651218,    0,    0
  4970,132731,19651219,    0,    0
  4970,132731,19651220,    0,    0
  4970,132731,19651221,    0,    0
  4970,132731,19651222,    0,    0
  4970,132731,19651223,    0,    0
  4970,132731,19651224,    0,    0
  4970,132731,19651225,    0,    0
  4970,132731,19651226,    0,    0
  4970,132731,19651227,    0,    0
  4970,132731,19651228,    2,    0
  4970,132731,19651229,    1,    0
  4970,132731,19651230,    1,    0
  4970,132731,19651231,    0,    0
  4970,132731,19660101,    0,    0
  4970,132731,19660102,    0,    0
  4970,132731,19660103,    0,    0
  4970,132731,19660104,    0,    0
  4970,132731,19660105,    0,    0
  4970,132731,19660106,    0,    0
  4970,132731,19660107,    0,    0
  4970,132731,19660108,    0,    0
  4970,132731,19660109,    0,    0
  4970,132731,19660110,    0,    0
  4970,132731,19660111,    0,    0
  4970,132731,19660112,    0,    0
  4970,132731,19660113,    0,    0
  4970,132731,19660114,    3,    0
  4970,132731,19660115,    3,    0
  4970,132731,19660116,    3,    0
  4970,132731,19660117,    3,    0
  4970,132731,19660118,    4,    0
  4970,132731,19660119,    3,    0
  4970,132731,19660120,    2,    0
  4970,132731,19660121,    0,    0
  4970,132731,19660122,    0,    0
  4970,132731,19660123,    0,    0
  4970,132731,19660124,    0,    0
  4970,132731,19660125,    0,    0
  4970,132731,19660126,    0,    0
  4970,132731,19660127,    0,    0
  4970,132731,19660128,    0,    0
  4970,132731,19660129,    0,    0
  4970,132731,19660130,    0,    0
  4970,132731,19660131,    0,    0
  4970,132731,19660201,    0,    0
  4970,132731,19660202,    0,    0
  4970,132731,19660203,    0,    0
  4970,132731,19660204,    0,    0
  4970,132731,19660205,    0,    0
  4970,132731,19660206,    0,    0
  4970,132731,19660207,    0,    0
  4970,132731,19660208,    0,    0
  4970,132731,19660209,    0,    0
  4970,132731,19660210,    0,    0
  4970,132731,19660211,    0,    0
  4970,132731,19660212,    0,    0
  4970,132731,19660213,    0,    0
  4970,132731,19660214,    0,    0
  4970,132731,19660215,    0,    0
  4970,132731,19660216,    0,    0
  4970,132731,19660217,    0,    0
  4970,132731,19660218,    0,    0
  4970,132731,19660219,    0,    0
  4970,132731,19660220,    0,    0
  4970,132731,19660221,    0,    0
  4970,132731,19660222,    0,    0
  4970,132731,19660223,    0,    0
  4970,132731,19660224,    0,    0
  4970,132731,19660225,    0,    0
  4970,132731,19660226,    0,    0
  4970,132731,19660227,    0,    0
  4970,132731,19660228,    0,    0
  4970,132731,19660301,    0,    0
  4970,132731,19660302,    0,    0
  4970,132731,19660303,    0,    0
  4970,132731,19660304,    0,    0
  4970,132731,19660305,    0,    0
  4970,132731,19660306,    0,    0
  4970,132731,19660307,    0,    0
  4970,132731,19660308,    0,    0
  4970,132731,19660309,    0,    0
  4970,132731,19660310,    0,    0
  4970,132731,19660311,    0,    0
  4970,132731,19660312,    3,    0
  4970,132731,19660313,    1,    0
  4970,132731,19660314,    2,    0
  4970,132731,19660315,    0,    0
  4970,132731,19660316,    0,    0
  4970,132731,19660317,    0,    0
  4970,132731,19660318,    0,    0
  4970,132731,19660319,    0,    0
  4970,132731,19660320,    0,    0
  4970,132731,19660321,    0,    0
  4970,132731,19660322,    0,    0
  4970,132731,19660323,    0,    0
  4970,132731,19660324,    1,    0
  4970,132731,19660325,    0,    0
  4970,132731,19660326,    0,    0
  4970,132731,19660327,    0,    0
  4970,132731,19660328,    0,    0
  4970,132731,19660329,    2,    0
  4970,132731,19660330,    0,    0
  4970,132731,19660331,    0,    0
  4970,132731,19660401,    0,    0
  4970,132731,19660402,    0,    0
  4970,132731,19660403,    0,    0
  4970,132731,19660404,    0,    0
  4970,132731,19660405,    0,    0
  4970,132731,19660406,    0,    0
  4970,132731,19660407,    0,    0
  4970,132731,19660408,    0,    0
  4970,132731,19660409,    0,    0
  4970,132731,19660410,    0,    0
  4970,132731,19660411,    0,    0
  4970,132731,19660412,    0,    0
  4970,132731,19660413,    0,    0
  4970,132731,19660414,    0,    0
  4970,132731,19660415,    0,    0
  4970,132731,19660416,    0,    0
  4970,132731,19660417,    0,    0
  4970,132731,19660418,    0,    0
  4970,132731,19660419,    0,    0
  4970,132731,19660420,    0,    0
  4970,132731,19660421,    0,    0
  4970,132731,19660422,    0,    0
  4970,132731,19660423,    0,    0
  4970,132731,19660424,    0,    0
  4970,132731,19660425,    0,    0
  4970,132731,19660426,    0,    0
  4970,132731,19660427,    0,    0
  4970,132731,19660428,    0,    0
  4970,132731,19660429,    0,    0
  4970,132731,19660430,    0,    0
  4970,132731,19660501,    0,    0
  4970,132731,19660502,    0,    0
  4970,132731,19660503,    0,    0
  4970,132731,19660504,    0,    0
  4970,132731,19660505,    0,    0
  4970,132731,19660506,    0,    0
  4970,132731,19660507,    0,    0
  4970,132731,19660508,    0,    0
  4970,132731,19660509,    0,    0
  4970,132731,19660510,    0,    0
  4970,132731,19660511,    0,    0
  4970,132731,19660512,    0,    0
  4970,132731,19660513,    0,    0
  4970,132731,19660514,    0,    0
  4970,132731,19660515,    0,    0
  4970,132731,19660516,    0,    0
  4970,132731,19660517,    0,    0
  4970,132731,19660518,    0,    0
  4970,132731,19660519,    0,    0
  4970,132731,19660520,    0,    0
  4970,132731,19660521,    0,    0
  4970,132731,19660522,    0,    0
  4970,132731,19660523,    0,    0
  4970,132731,19660524,    0,    0
  4970,132731,19660525,    0,    0
  4970,132731,19660526,    0,    0
  4970,132731,19660527,    0,    0
  4970,132731,19660528,    0,    0
  4970,132731,19660529,    0,    0
  4970,132731,19660530,    0,    0
  4970,132731,19660531,    0,    0
  4970,132731,19660601,    0,    0
  4970,132731,19660602,    0,    0
  4970,132731,19660603,    0,    0
  4970,132731,19660604,    0,    0
  4970,132731,19660605,    0,    0
  4970,132731,19660606,    0,    0
  4970,132731,19660607,    0,    0
  4970,132731,19660608,    0,    0
  4970,132731,19660609,    0,    0
  4970,132731,19660610,    0,    0
  4970,132731,19660611,    0,    0
  4970,132731,19660612,    0,    0
  4970,132731,19660613,    0,    0
  4970,132731,19660614,    0,    0
  4970,132731,19660615,    0,    0
  4970,132731,19660616,    0,    0
  4970,132731,19660617,    0,    0
  4970,132731,19660618,    0,    0
  4970,132731,19660619,    0,    0
  4970,132731,19660620,    0,    0
  4970,132731,19660621,    0,    0
  4970,132731,19660622,    0,    0
  4970,132731,19660623,    0,    0
  4970,132731,19660624,    0,    0
  4970,132731,19660625,    0,    0
  4970,132731,19660626,    0,    0
  4970,132731,19660627,    0,    0
  4970,132731,19660628,    0,    0
  4970,132731,19660629,    0,    0
  4970,132731,19660630,    0,    0
  4970,132731,19660701,    0,    0
  4970,132731,19660702,    0,    0
  4970,132731,19660703,    0,    0
  4970,132731,19660704,    0,    0
  4970,132731,19660705,    0,    0
  4970,132731,19660706,    0,    0
  4970,132731,19660707,    0,    0
  4970,132731,19660708,    0,    0
  4970,132731,19660709,    0,    0
  4970,132731,19660710,    0,    0
  4970,132731,19660711,    0,    0
  4970,132731,19660712,    0,    0
  4970,132731,19660713,    0,    0
  4970,132731,19660714,    0,    0
  4970,132731,19660715,    0,    0
  4970,132731,19660716,    0,    0
  4970,132731,19660717,    0,    0
  4970,132731,19660718,    0,    0
  4970,132731,19660719,    0,    0
  4970,132731,19660720,    0,    0
  4970,132731,19660721,    0,    0
  4970,132731,19660722,    0,    0
  4970,132731,19660723,    0,    0
  4970,132731,19660724,    0,    0
  4970,132731,19660725,    0,    0
  4970,132731,19660726,    0,    0
  4970,132731,19660727,    0,    0
  4970,132731,19660728,    0,    0
  4970,132731,19660729,    0,    0
  4970,132731,19660730,    0,    0
  4970,132731,19660731,    0,    0
  4970,132731,19660801,    0,    0
  4970,132731,19660802,    0,    0
  4970,132731,19660803,    0,    0
  4970,132731,19660804,    0,    0
  4970,132731,19660805,    0,    0
  4970,132731,19660806,    0,    0
  4970,132731,19660807,    0,    0
  4970,132731,19660808,    0,    0
  4970,132731,19660809,    0,    0
  4970,132731,19660810,    0,    0
  4970,132731,19660811,    0,    0
  4970,132731,19660812,    0,    0
  4970,132731,19660813,    0,    0
  4970,132731,19660814,    0,    0
  4970,132731,19660815,    0,    0
  4970,132731,19660816,    0,    0
  4970,132731,19660817,    0,    0
  4970,132731,19660818,    0,    0
  4970,132731,19660819,    0,    0
  4970,132731,19660820,    0,    0
  4970,132731,19660821,    0,    0
  4970,132731,19660822,    0,    0
  4970,132731,19660823,    0,    0
  4970,132731,19660824,    0,    0
  4970,132731,19660825,    0,    0
  4970,132731,19660826,    0,    0
  4970,132731,19660827,    0,    0
  4970,132731,19660828,    0,    0
  4970,132731,19660829,    0,    0
  4970,132731,19660830,    0,    0
  4970,132731,19660831,    0,    0
  4970,132731,19660901,    0,    0
  4970,132731,19660902,    0,    0
  4970,132731,19660903,    0,    0
  4970,132731,19660904,    0,    0
  4970,132731,19660905,    0,    0
  4970,132731,19660906,    0,    0
  4970,132731,19660907,    0,    0
  4970,132731,19660908,    0,    0
  4970,132731,19660909,    0,    0
  4970,132731,19660910,    0,    0
  4970,132731,19660911,    0,    0
  4970,132731,19660912,    0,    0
  4970,132731,19660913,    0,    0
  4970,132731,19660914,    0,    0
  4970,132731,19660915,    0,    0
  4970,132731,19660916,    0,    0
  4970,132731,19660917,    0,    0
  4970,132731,19660918,    0,    0
  4970,132731,19660919,    0,    0
  4970,132731,19660920,    0,    0
  4970,132731,19660921,    0,    0
  4970,132731,19660922,    0,    0
  4970,132731,19660923,    0,    0
  4970,132731,19660924,    0,    0
  4970,132731,19660925,    0,    0
  4970,132731,19660926,    0,    0
  4970,132731,19660927,    0,    0
  4970,132731,19660928,    0,    0
  4970,132731,19660929,    0,    0
  4970,132731,19660930,    0,    0
  4970,132731,19661001,    0,    0
  4970,132731,19661002,    0,    0
  4970,132731,19661003,    0,    0
  4970,132731,19661004,    0,    0
  4970,132731,19661005,    0,    0
  4970,132731,19661006,    0,    0
  4970,132731,19661007,    0,    0
  4970,132731,19661008,    0,    0
  4970,132731,19661009,    0,    0
  4970,132731,19661010,    0,    0
  4970,132731,19661011,    0,    0
  4970,132731,19661012,    0,    0
  4970,132731,19661013,    0,    0
  4970,132731,19661014,    0,    0
  4970,132731,19661015,    0,    0
  4970,132731,19661016,    0,    0
  4970,132731,19661017,    0,    0
  4970,132731,19661018,    0,    0
  4970,132731,19661019,    0,    0
  4970,132731,19661020,    0,    0
  4970,132731,19661021,    0,    0
  4970,132731,19661022,    0,    0
  4970,132731,19661023,    0,    0
  4970,132731,19661024,    0,    0
  4970,132731,19661025,    0,    0
  4970,132731,19661026,    0,    0
  4970,132731,19661027,    0,    0
  4970,132731,19661028,    0,    0
  4970,132731,19661029,    0,    0
  4970,132731,19661030,    0,    0
  4970,132731,19661031,    0,    0
  4970,132731,19661101,    0,    0
  4970,132731,19661102,    0,    0
  4970,132731,19661103,    0,    0
  4970,132731,19661104,    4,    0
  4970,132731,19661105,    4,    0
  4970,132731,19661106,    0,    0
  4970,132731,19661107,    0,    0
  4970,132731,19661108,    0,    0
  4970,132731,19661109,    0,    0
  4970,132731,19661110,    0,    0
  4970,132731,19661111,    0,    0
  4970,132731,19661112,    0,    0
  4970,132731,19661113,    0,    0
  4970,132731,19661114,    0,    0
  4970,132731,19661115,    0,    0
  4970,132731,19661116,    0,    0
  4970,132731,19661117,    0,    0
  4970,132731,19661118,    0,    0
  4970,132731,19661119,    0,    0
  4970,132731,19661120,    2,    0
  4970,132731,19661121,   10,    0
  4970,132731,19661122,    8,    0
  4970,132731,19661123,    4,    0
  4970,132731,19661124,    0,    0
  4970,132731,19661125,    0,    0
  4970,132731,19661126,    0,    0
  4970,132731,19661127,    0,    0
  4970,132731,19661128,    0,    0
  4970,132731,19661129,    3,    0
  4970,132731,19661130,    4,    0
  4970,132731,19661201,    3,    0
  4970,132731,19661202,    0,    0
  4970,132731,19661203,    0,    0
  4970,132731,19661204,   10,    0
  4970,132731,19661205,    4,    0
  4970,132731,19661206,    8,    0
  4970,132731,19661207,    8,    0
  4970,132731,19661208,    7,    0
  4970,132731,19661209,    4,    0
  4970,132731,19661210,    0,    0
  4970,132731,19661211,    0,    0
  4970,132731,19661212,    0,    0
  4970,132731,19661213,    0,    0
  4970,132731,19661214,    0,    0
  4970,132731,19661215,    1,    0
  4970,132731,19661216,    1,    0
  4970,132731,19661217,    0,    0
  4970,132731,19661218,    0,    0
  4970,132731,19661219,    0,    0
  4970,132731,19661220,    0,    0
  4970,132731,19661221,    2,    0
  4970,132731,19661222,    2,    0
  4970,132731,19661223,    0,    0
  4970,132731,19661224,    0,    0
  4970,132731,19661225,    1,    0
  4970,132731,19661226,    1,    0
  4970,132731,19661227,    1,    0
  4970,132731,19661228,    0,    0
  4970,132731,19661229,    0,    0
  4970,132731,19661230,    0,    0
  4970,132731,19661231,    0,    0
