EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 CC   : Cloud cover in oktas
30-34 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132727) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   CC, Q_CC
  4970,132727,19641217,    7,    0
  4970,132727,19641218,    7,    0
  4970,132727,19641219,    8,    0
  4970,132727,19641220,    8,    0
  4970,132727,19641221,    8,    0
  4970,132727,19641222,    5,    0
  4970,132727,19641223,    0,    0
  4970,132727,19641224,    3,    0
  4970,132727,19641225,    8,    0
  4970,132727,19641226,    8,    0
  4970,132727,19641227,    5,    0
  4970,132727,19641228,    8,    0
  4970,132727,19641229,    3,    0
  4970,132727,19641230,    8,    0
  4970,132727,19641231,    8,    0
  4970,132727,19650101,    7,    0
  4970,132727,19650102,    8,    0
  4970,132727,19650103,    7,    0
  4970,132727,19650104,    5,    0
  4970,132727,19650105,    7,    0
  4970,132727,19650106,    8,    0
  4970,132727,19650107,    8,    0
  4970,132727,19650108,    8,    0
  4970,132727,19650109,    7,    0
  4970,132727,19650110,    8,    0
  4970,132727,19650111,    3,    0
  4970,132727,19650112,    7,    0
  4970,132727,19650113,    6,    0
  4970,132727,19650114,    5,    0
  4970,132727,19650115,    5,    0
  4970,132727,19650116,    8,    0
  4970,132727,19650117,    8,    0
  4970,132727,19650118,    7,    0
  4970,132727,19650119,    6,    0
  4970,132727,19650120,    7,    0
  4970,132727,19650121,    6,    0
  4970,132727,19650122,    8,    0
  4970,132727,19650123,    7,    0
  4970,132727,19650124,    8,    0
  4970,132727,19650125,    8,    0
  4970,132727,19650126,    8,    0
  4970,132727,19650127,    7,    0
  4970,132727,19650128,    7,    0
  4970,132727,19650129,    8,    0
  4970,132727,19650130,    8,    0
  4970,132727,19650131,    8,    0
  4970,132727,19650201,    5,    0
  4970,132727,19650202,    1,    0
  4970,132727,19650203,    8,    0
  4970,132727,19650204,    7,    0
  4970,132727,19650205,    8,    0
  4970,132727,19650206,    8,    0
  4970,132727,19650207,    8,    0
  4970,132727,19650208,    6,    0
  4970,132727,19650209,    4,    0
  4970,132727,19650210,    8,    0
  4970,132727,19650211,    8,    0
  4970,132727,19650212,    8,    0
  4970,132727,19650213,    8,    0
  4970,132727,19650214,    7,    0
  4970,132727,19650215,    8,    0
  4970,132727,19650216,    7,    0
  4970,132727,19650217,    5,    0
  4970,132727,19650218,    6,    0
  4970,132727,19650219,    5,    0
  4970,132727,19650220,    8,    0
  4970,132727,19650221,    3,    0
  4970,132727,19650222,    5,    0
  4970,132727,19650223,    0,    0
  4970,132727,19650224,    4,    0
  4970,132727,19650225,    7,    0
  4970,132727,19650226,    7,    0
  4970,132727,19650227,    8,    0
  4970,132727,19650228,    7,    0
  4970,132727,19650301,    8,    0
  4970,132727,19650302,    8,    0
  4970,132727,19650303,    5,    0
  4970,132727,19650304,    7,    0
  4970,132727,19650305,    8,    0
  4970,132727,19650306,    8,    0
  4970,132727,19650307,    5,    0
  4970,132727,19650308,    7,    0
  4970,132727,19650309,    3,    0
  4970,132727,19650310,    0,    0
  4970,132727,19650311,    0,    0
  4970,132727,19650312,    0,    0
  4970,132727,19650313,    3,    0
  4970,132727,19650314,    8,    0
  4970,132727,19650315,    7,    0
  4970,132727,19650316,    6,    0
  4970,132727,19650317,    5,    0
  4970,132727,19650318,    8,    0
  4970,132727,19650319,    8,    0
  4970,132727,19650320,    8,    0
  4970,132727,19650321,    8,    0
  4970,132727,19650322,    8,    0
  4970,132727,19650323,    7,    0
  4970,132727,19650324,    7,    0
  4970,132727,19650325,    8,    0
  4970,132727,19650326,    8,    0
  4970,132727,19650327,    7,    0
  4970,132727,19650328,    4,    0
  4970,132727,19650329,    0,    0
  4970,132727,19650330,    3,    0
  4970,132727,19650331,    0,    0
  4970,132727,19650401,    0,    0
  4970,132727,19650402,    0,    0
  4970,132727,19650403,    0,    0
  4970,132727,19650404,    3,    0
  4970,132727,19650405,    5,    0
  4970,132727,19650406,    7,    0
  4970,132727,19650407,    8,    0
  4970,132727,19650408,    5,    0
  4970,132727,19650409,    4,    0
  4970,132727,19650410,    6,    0
  4970,132727,19650411,    7,    0
  4970,132727,19650412,    7,    0
  4970,132727,19650413,    5,    0
  4970,132727,19650414,    4,    0
  4970,132727,19650415,    8,    0
  4970,132727,19650416,    8,    0
  4970,132727,19650417,    8,    0
  4970,132727,19650418,    8,    0
  4970,132727,19650419,    5,    0
  4970,132727,19650420,    8,    0
  4970,132727,19650421,    8,    0
  4970,132727,19650422,    8,    0
  4970,132727,19650423,    8,    0
  4970,132727,19650424,    8,    0
  4970,132727,19650425,    7,    0
  4970,132727,19650426,    8,    0
  4970,132727,19650427,    5,    0
  4970,132727,19650428,    7,    0
  4970,132727,19650429,    8,    0
  4970,132727,19650430,    4,    0
  4970,132727,19650501,    2,    0
  4970,132727,19650502,    6,    0
  4970,132727,19650503,    7,    0
  4970,132727,19650504,    7,    0
  4970,132727,19650505,    8,    0
  4970,132727,19650506,    7,    0
  4970,132727,19650507,    8,    0
  4970,132727,19650508,    8,    0
  4970,132727,19650509,    6,    0
  4970,132727,19650510,    7,    0
  4970,132727,19650511,    3,    0
  4970,132727,19650512,    1,    0
  4970,132727,19650513,    2,    0
  4970,132727,19650514,    1,    0
  4970,132727,19650515,    6,    0
  4970,132727,19650516,    6,    0
  4970,132727,19650517,    7,    0
  4970,132727,19650518,    7,    0
  4970,132727,19650519,    7,    0
  4970,132727,19650520,    2,    0
  4970,132727,19650521,    3,    0
  4970,132727,19650522,    3,    0
  4970,132727,19650523,    7,    0
  4970,132727,19650524,    5,    0
  4970,132727,19650525,    7,    0
  4970,132727,19650526,    7,    0
  4970,132727,19650527,    8,    0
  4970,132727,19650528,    8,    0
  4970,132727,19650529,    6,    0
  4970,132727,19650530,    7,    0
  4970,132727,19650531,    8,    0
  4970,132727,19650601,    8,    0
  4970,132727,19650602,    5,    0
  4970,132727,19650603,    8,    0
  4970,132727,19650604,    7,    0
  4970,132727,19650605,    8,    0
  4970,132727,19650606,    7,    0
  4970,132727,19650607,    6,    0
  4970,132727,19650608,    8,    0
  4970,132727,19650609,    8,    0
  4970,132727,19650610,    7,    0
  4970,132727,19650611,    6,    0
  4970,132727,19650612,    7,    0
  4970,132727,19650613,    7,    0
  4970,132727,19650614,    7,    0
  4970,132727,19650615,    5,    0
  4970,132727,19650616,    8,    0
  4970,132727,19650617,    6,    0
  4970,132727,19650618,    6,    0
  4970,132727,19650619,    5,    0
  4970,132727,19650620,    5,    0
  4970,132727,19650621,    6,    0
  4970,132727,19650622,    7,    0
  4970,132727,19650623,    2,    0
  4970,132727,19650624,    4,    0
  4970,132727,19650625,    1,    0
  4970,132727,19650626,    3,    0
  4970,132727,19650627,    3,    0
  4970,132727,19650628,    0,    0
  4970,132727,19650629,    0,    0
  4970,132727,19650630,    5,    0
  4970,132727,19650701,    8,    0
  4970,132727,19650702,    3,    0
  4970,132727,19650703,    6,    0
  4970,132727,19650704,    7,    0
  4970,132727,19650705,    6,    0
  4970,132727,19650706,    7,    0
  4970,132727,19650707,    7,    0
  4970,132727,19650708,    6,    0
  4970,132727,19650709,    7,    0
  4970,132727,19650710,    6,    0
  4970,132727,19650711,    7,    0
  4970,132727,19650712,    5,    0
  4970,132727,19650713,    4,    0
  4970,132727,19650714,    5,    0
  4970,132727,19650715,    6,    0
  4970,132727,19650716,    8,    0
  4970,132727,19650717,    8,    0
  4970,132727,19650718,    8,    0
  4970,132727,19650719,    8,    0
  4970,132727,19650720,    6,    0
  4970,132727,19650721,    5,    0
  4970,132727,19650722,    7,    0
  4970,132727,19650723,    6,    0
  4970,132727,19650724,    6,    0
  4970,132727,19650725,    5,    0
  4970,132727,19650726,    6,    0
  4970,132727,19650727,    8,    0
  4970,132727,19650728,    7,    0
  4970,132727,19650729,    8,    0
  4970,132727,19650730,    6,    0
  4970,132727,19650731,    6,    0
  4970,132727,19650801,    4,    0
  4970,132727,19650802,    5,    0
  4970,132727,19650803,    7,    0
  4970,132727,19650804,    2,    0
  4970,132727,19650805,    5,    0
  4970,132727,19650806,    6,    0
  4970,132727,19650807,    7,    0
  4970,132727,19650808,    5,    0
  4970,132727,19650809,    5,    0
  4970,132727,19650810,    6,    0
  4970,132727,19650811,    4,    0
  4970,132727,19650812,    0,    0
  4970,132727,19650813,    2,    0
  4970,132727,19650814,    3,    0
  4970,132727,19650815,    8,    0
  4970,132727,19650816,    5,    0
  4970,132727,19650817,    3,    0
  4970,132727,19650818,    3,    0
  4970,132727,19650819,    1,    0
  4970,132727,19650820,    6,    0
  4970,132727,19650821,    5,    0
  4970,132727,19650822,    8,    0
  4970,132727,19650823,    5,    0
  4970,132727,19650824,    4,    0
  4970,132727,19650825,    7,    0
  4970,132727,19650826,    7,    0
  4970,132727,19650827,    5,    0
  4970,132727,19650828,    4,    0
  4970,132727,19650829,    4,    0
  4970,132727,19650830,    3,    0
  4970,132727,19650831,    8,    0
  4970,132727,19650901,    8,    0
  4970,132727,19650902,    8,    0
  4970,132727,19650903,    7,    0
  4970,132727,19650904,    6,    0
  4970,132727,19650905,    6,    0
  4970,132727,19650906,    8,    0
  4970,132727,19650907,    7,    0
  4970,132727,19650908,    7,    0
  4970,132727,19650909,    7,    0
  4970,132727,19650910,    4,    0
  4970,132727,19650911,    5,    0
  4970,132727,19650912,    7,    0
  4970,132727,19650913,    8,    0
  4970,132727,19650914,    5,    0
  4970,132727,19650915,    4,    0
  4970,132727,19650916,    1,    0
  4970,132727,19650917,    3,    0
  4970,132727,19650918,    6,    0
  4970,132727,19650919,    4,    0
  4970,132727,19650920,    2,    0
  4970,132727,19650921,    2,    0
  4970,132727,19650922,    2,    0
  4970,132727,19650923,    0,    0
  4970,132727,19650924,    1,    0
  4970,132727,19650925,    5,    0
  4970,132727,19650926,    7,    0
  4970,132727,19650927,    5,    0
  4970,132727,19650928,    7,    0
  4970,132727,19650929,    7,    0
  4970,132727,19650930,    8,    0
  4970,132727,19651001,    7,    0
  4970,132727,19651002,    5,    0
  4970,132727,19651003,    3,    0
  4970,132727,19651004,    2,    0
  4970,132727,19651005,    2,    0
  4970,132727,19651006,    1,    0
  4970,132727,19651007,    1,    0
  4970,132727,19651008,    8,    0
  4970,132727,19651009,    5,    0
  4970,132727,19651010,    1,    0
  4970,132727,19651011,    0,    0
  4970,132727,19651012,    0,    0
  4970,132727,19651013,    0,    0
  4970,132727,19651014,    3,    0
  4970,132727,19651015,    6,    0
  4970,132727,19651016,    4,    0
  4970,132727,19651017,    1,    0
  4970,132727,19651018,    1,    0
  4970,132727,19651019,    3,    0
  4970,132727,19651020,    1,    0
  4970,132727,19651021,    1,    0
  4970,132727,19651022,    2,    0
  4970,132727,19651023,    0,    0
  4970,132727,19651024,    2,    0
  4970,132727,19651025,    0,    0
  4970,132727,19651026,    0,    0
  4970,132727,19651027,    6,    0
  4970,132727,19651028,    3,    0
  4970,132727,19651029,    3,    0
  4970,132727,19651030,    3,    0
  4970,132727,19651031,    8,    0
  4970,132727,19651101,    6,    0
  4970,132727,19651102,    6,    0
  4970,132727,19651103,    7,    0
  4970,132727,19651104,    1,    0
  4970,132727,19651105,    1,    0
  4970,132727,19651106,    3,    0
  4970,132727,19651107,    6,    0
  4970,132727,19651108,    1,    0
  4970,132727,19651109,    5,    0
  4970,132727,19651110,    8,    0
  4970,132727,19651111,    8,    0
  4970,132727,19651112,    8,    0
  4970,132727,19651113,    8,    0
  4970,132727,19651114,    8,    0
  4970,132727,19651115,    8,    0
  4970,132727,19651116,    6,    0
  4970,132727,19651117,    8,    0
  4970,132727,19651118,    7,    0
  4970,132727,19651119,    8,    0
  4970,132727,19651120,    8,    0
  4970,132727,19651121,    8,    0
  4970,132727,19651122,    8,    0
  4970,132727,19651123,    4,    0
  4970,132727,19651124,    5,    0
  4970,132727,19651125,    8,    0
  4970,132727,19651126,    8,    0
  4970,132727,19651127,    8,    0
  4970,132727,19651128,    6,    0
  4970,132727,19651129,    8,    0
  4970,132727,19651130,    6,    0
  4970,132727,19651201,    8,    0
  4970,132727,19651202,    6,    0
  4970,132727,19651203,    8,    0
  4970,132727,19651204,    7,    0
  4970,132727,19651205,    8,    0
  4970,132727,19651206,    7,    0
  4970,132727,19651207,    7,    0
  4970,132727,19651208,    7,    0
  4970,132727,19651209,    8,    0
  4970,132727,19651210,    8,    0
  4970,132727,19651211,    7,    0
  4970,132727,19651212,    8,    0
  4970,132727,19651213,    8,    0
  4970,132727,19651214,    5,    0
  4970,132727,19651215,    1,    0
  4970,132727,19651216,    6,    0
  4970,132727,19651217,    8,    0
  4970,132727,19651218,    8,    0
  4970,132727,19651219,    8,    0
  4970,132727,19651220,    8,    0
  4970,132727,19651221,    8,    0
  4970,132727,19651222,    7,    0
  4970,132727,19651223,    8,    0
  4970,132727,19651224,    8,    0
  4970,132727,19651225,    8,    0
  4970,132727,19651226,    5,    0
  4970,132727,19651227,    8,    0
  4970,132727,19651228,    7,    0
  4970,132727,19651229,    4,    0
  4970,132727,19651230,    8,    0
  4970,132727,19651231,    8,    0
  4970,132727,19660101,    8,    0
  4970,132727,19660102,    8,    0
  4970,132727,19660103,    6,    0
  4970,132727,19660104,    4,    0
  4970,132727,19660105,    1,    0
  4970,132727,19660106,    2,    0
  4970,132727,19660107,    3,    0
  4970,132727,19660108,    0,    0
  4970,132727,19660109,    4,    0
  4970,132727,19660110,    5,    0
  4970,132727,19660111,    7,    0
  4970,132727,19660112,    8,    0
  4970,132727,19660113,    8,    0
  4970,132727,19660114,    8,    0
  4970,132727,19660115,    3,    0
  4970,132727,19660116,    5,    0
  4970,132727,19660117,    8,    0
  4970,132727,19660118,    3,    0
  4970,132727,19660119,    0,    0
  4970,132727,19660120,    8,    0
  4970,132727,19660121,    8,    0
  4970,132727,19660122,    8,    0
  4970,132727,19660123,    8,    0
  4970,132727,19660124,    8,    0
  4970,132727,19660125,    7,    0
  4970,132727,19660126,    8,    0
  4970,132727,19660127,    8,    0
  4970,132727,19660128,    7,    0
  4970,132727,19660129,    7,    0
  4970,132727,19660130,    7,    0
  4970,132727,19660131,    7,    0
  4970,132727,19660201,    7,    0
  4970,132727,19660202,    5,    0
  4970,132727,19660203,    7,    0
  4970,132727,19660204,    7,    0
  4970,132727,19660205,    8,    0
  4970,132727,19660206,    7,    0
  4970,132727,19660207,    8,    0
  4970,132727,19660208,    8,    0
  4970,132727,19660209,    8,    0
  4970,132727,19660210,    5,    0
  4970,132727,19660211,    7,    0
  4970,132727,19660212,    8,    0
  4970,132727,19660213,    8,    0
  4970,132727,19660214,    8,    0
  4970,132727,19660215,    5,    0
  4970,132727,19660216,    7,    0
  4970,132727,19660217,    8,    0
  4970,132727,19660218,    5,    0
  4970,132727,19660219,    8,    0
  4970,132727,19660220,    7,    0
  4970,132727,19660221,    8,    0
  4970,132727,19660222,    1,    0
  4970,132727,19660223,    4,    0
  4970,132727,19660224,    8,    0
  4970,132727,19660225,    8,    0
  4970,132727,19660226,    6,    0
  4970,132727,19660227,    6,    0
  4970,132727,19660228,    8,    0
  4970,132727,19660301,    8,    0
  4970,132727,19660302,    5,    0
  4970,132727,19660303,    8,    0
  4970,132727,19660304,    8,    0
  4970,132727,19660305,    8,    0
  4970,132727,19660306,    4,    0
  4970,132727,19660307,    4,    0
  4970,132727,19660308,    0,    0
  4970,132727,19660309,    6,    0
  4970,132727,19660310,    7,    0
  4970,132727,19660311,    8,    0
  4970,132727,19660312,    8,    0
  4970,132727,19660313,    8,    0
  4970,132727,19660314,    2,    0
  4970,132727,19660315,    8,    0
  4970,132727,19660316,    5,    0
  4970,132727,19660317,    8,    0
  4970,132727,19660318,    8,    0
  4970,132727,19660319,    4,    0
  4970,132727,19660320,    1,    0
  4970,132727,19660321,    3,    0
  4970,132727,19660322,    7,    0
  4970,132727,19660323,    5,    0
  4970,132727,19660324,    7,    0
  4970,132727,19660325,    6,    0
  4970,132727,19660326,    8,    0
  4970,132727,19660327,    7,    0
  4970,132727,19660328,    7,    0
  4970,132727,19660329,    7,    0
  4970,132727,19660330,    7,    0
  4970,132727,19660331,    7,    0
  4970,132727,19660401,    2,    0
  4970,132727,19660402,    7,    0
  4970,132727,19660403,    5,    0
  4970,132727,19660404,    6,    0
  4970,132727,19660405,    3,    0
  4970,132727,19660406,    7,    0
  4970,132727,19660407,    8,    0
  4970,132727,19660408,    7,    0
  4970,132727,19660409,    7,    0
  4970,132727,19660410,    5,    0
  4970,132727,19660411,    6,    0
  4970,132727,19660412,    4,    0
  4970,132727,19660413,    8,    0
  4970,132727,19660414,    8,    0
  4970,132727,19660415,    6,    0
  4970,132727,19660416,    8,    0
  4970,132727,19660417,    6,    0
  4970,132727,19660418,    7,    0
  4970,132727,19660419,    7,    0
  4970,132727,19660420,    7,    0
  4970,132727,19660421,    7,    0
  4970,132727,19660422,    5,    0
  4970,132727,19660423,    7,    0
  4970,132727,19660424,    8,    0
  4970,132727,19660425,    7,    0
  4970,132727,19660426,    4,    0
  4970,132727,19660427,    2,    0
  4970,132727,19660428,    6,    0
  4970,132727,19660429,    1,    0
  4970,132727,19660430,    1,    0
  4970,132727,19660501,    0,    0
  4970,132727,19660502,    1,    0
  4970,132727,19660503,    2,    0
  4970,132727,19660504,    7,    0
  4970,132727,19660505,    8,    0
  4970,132727,19660506,    7,    0
  4970,132727,19660507,    7,    0
  4970,132727,19660508,    7,    0
  4970,132727,19660509,    5,    0
  4970,132727,19660510,    6,    0
  4970,132727,19660511,    7,    0
  4970,132727,19660512,    5,    0
  4970,132727,19660513,    2,    0
  4970,132727,19660514,    1,    0
  4970,132727,19660515,    3,    0
  4970,132727,19660516,    2,    0
  4970,132727,19660517,    2,    0
  4970,132727,19660518,    6,    0
  4970,132727,19660519,    4,    0
  4970,132727,19660520,    5,    0
  4970,132727,19660521,    8,    0
  4970,132727,19660522,    4,    0
  4970,132727,19660523,    2,    0
  4970,132727,19660524,    5,    0
  4970,132727,19660525,    8,    0
  4970,132727,19660526,    8,    0
  4970,132727,19660527,    5,    0
  4970,132727,19660528,    6,    0
  4970,132727,19660529,    5,    0
  4970,132727,19660530,    2,    0
  4970,132727,19660531,    6,    0
  4970,132727,19660601,    2,    0
  4970,132727,19660602,    4,    0
  4970,132727,19660603,    1,    0
  4970,132727,19660604,    0,    0
  4970,132727,19660605,    5,    0
  4970,132727,19660606,    7,    0
  4970,132727,19660607,    3,    0
  4970,132727,19660608,    5,    0
  4970,132727,19660609,    1,    0
  4970,132727,19660610,    3,    0
  4970,132727,19660611,    3,    0
  4970,132727,19660612,    6,    0
  4970,132727,19660613,    3,    0
  4970,132727,19660614,    7,    0
  4970,132727,19660615,    4,    0
  4970,132727,19660616,    4,    0
  4970,132727,19660617,    6,    0
  4970,132727,19660618,    8,    0
  4970,132727,19660619,    4,    0
  4970,132727,19660620,    7,    0
  4970,132727,19660621,    6,    0
  4970,132727,19660622,    4,    0
  4970,132727,19660623,    5,    0
  4970,132727,19660624,    5,    0
  4970,132727,19660625,    8,    0
  4970,132727,19660626,    8,    0
  4970,132727,19660627,    8,    0
  4970,132727,19660628,    7,    0
  4970,132727,19660629,    8,    0
  4970,132727,19660630,    4,    0
  4970,132727,19660701,    2,    0
  4970,132727,19660702,    1,    0
  4970,132727,19660703,    3,    0
  4970,132727,19660704,    5,    0
  4970,132727,19660705,    5,    0
  4970,132727,19660706,    8,    0
  4970,132727,19660707,    8,    0
  4970,132727,19660708,    8,    0
  4970,132727,19660709,    7,    0
  4970,132727,19660710,    7,    0
  4970,132727,19660711,    8,    0
  4970,132727,19660712,    4,    0
  4970,132727,19660713,    6,    0
  4970,132727,19660714,    5,    0
  4970,132727,19660715,    4,    0
  4970,132727,19660716,    8,    0
  4970,132727,19660717,    5,    0
  4970,132727,19660718,    8,    0
  4970,132727,19660719,    7,    0
  4970,132727,19660720,    6,    0
  4970,132727,19660721,    5,    0
  4970,132727,19660722,    8,    0
  4970,132727,19660723,    3,    0
  4970,132727,19660724,    3,    0
  4970,132727,19660725,    7,    0
  4970,132727,19660726,    6,    0
  4970,132727,19660727,    7,    0
  4970,132727,19660728,    7,    0
  4970,132727,19660729,    5,    0
  4970,132727,19660730,    7,    0
  4970,132727,19660731,    6,    0
  4970,132727,19660801,    8,    0
  4970,132727,19660802,    7,    0
  4970,132727,19660803,    7,    0
  4970,132727,19660804,    5,    0
  4970,132727,19660805,    5,    0
  4970,132727,19660806,    7,    0
  4970,132727,19660807,    8,    0
  4970,132727,19660808,    4,    0
  4970,132727,19660809,    3,    0
  4970,132727,19660810,    4,    0
  4970,132727,19660811,    1,    0
  4970,132727,19660812,    1,    0
  4970,132727,19660813,    1,    0
  4970,132727,19660814,    2,    0
  4970,132727,19660815,    7,    0
  4970,132727,19660816,    3,    0
  4970,132727,19660817,    7,    0
  4970,132727,19660818,    7,    0
  4970,132727,19660819,    7,    0
  4970,132727,19660820,    6,    0
  4970,132727,19660821,    6,    0
  4970,132727,19660822,    8,    0
  4970,132727,19660823,    6,    0
  4970,132727,19660824,    5,    0
  4970,132727,19660825,    5,    0
  4970,132727,19660826,    5,    0
  4970,132727,19660827,    4,    0
  4970,132727,19660828,    5,    0
  4970,132727,19660829,    5,    0
  4970,132727,19660830,    2,    0
  4970,132727,19660831,    6,    0
  4970,132727,19660901,    8,    0
  4970,132727,19660902,    4,    0
  4970,132727,19660903,    2,    0
  4970,132727,19660904,    7,    0
  4970,132727,19660905,    5,    0
  4970,132727,19660906,    4,    0
  4970,132727,19660907,    2,    0
  4970,132727,19660908,    4,    0
  4970,132727,19660909,    0,    0
  4970,132727,19660910,    4,    0
  4970,132727,19660911,    2,    0
  4970,132727,19660912,    0,    0
  4970,132727,19660913,    6,    0
  4970,132727,19660914,    5,    0
  4970,132727,19660915,    7,    0
  4970,132727,19660916,    3,    0
  4970,132727,19660917,    0,    0
  4970,132727,19660918,    3,    0
  4970,132727,19660919,    2,    0
  4970,132727,19660920,    1,    0
  4970,132727,19660921,    1,    0
  4970,132727,19660922,    0,    0
  4970,132727,19660923,    1,    0
  4970,132727,19660924,    6,    0
  4970,132727,19660925,    3,    0
  4970,132727,19660926,    2,    0
  4970,132727,19660927,    3,    0
  4970,132727,19660928,    3,    0
  4970,132727,19660929,    5,    0
  4970,132727,19660930,    6,    0
  4970,132727,19661001,    6,    0
  4970,132727,19661002,    7,    0
  4970,132727,19661003,    5,    0
  4970,132727,19661004,    6,    0
  4970,132727,19661005,    4,    0
  4970,132727,19661006,    5,    0
  4970,132727,19661007,    3,    0
  4970,132727,19661008,    3,    0
  4970,132727,19661009,    5,    0
  4970,132727,19661010,    8,    0
  4970,132727,19661011,    4,    0
  4970,132727,19661012,    8,    0
  4970,132727,19661013,    7,    0
  4970,132727,19661014,    5,    0
  4970,132727,19661015,    5,    0
  4970,132727,19661016,    6,    0
  4970,132727,19661017,    3,    0
  4970,132727,19661018,    7,    0
  4970,132727,19661019,    6,    0
  4970,132727,19661020,    8,    0
  4970,132727,19661021,    7,    0
  4970,132727,19661022,    8,    0
  4970,132727,19661023,    7,    0
  4970,132727,19661024,    8,    0
  4970,132727,19661025,    8,    0
  4970,132727,19661026,    8,    0
  4970,132727,19661027,    8,    0
  4970,132727,19661028,    8,    0
  4970,132727,19661029,    8,    0
  4970,132727,19661030,    6,    0
  4970,132727,19661031,    0,    0
  4970,132727,19661101,    1,    0
  4970,132727,19661102,    0,    0
  4970,132727,19661103,    8,    0
  4970,132727,19661104,    8,    0
  4970,132727,19661105,    4,    0
  4970,132727,19661106,    5,    0
  4970,132727,19661107,    4,    0
  4970,132727,19661108,    4,    0
  4970,132727,19661109,    7,    0
  4970,132727,19661110,    6,    0
  4970,132727,19661111,    8,    0
  4970,132727,19661112,    8,    0
  4970,132727,19661113,    4,    0
  4970,132727,19661114,    8,    0
  4970,132727,19661115,    8,    0
  4970,132727,19661116,    8,    0
  4970,132727,19661117,    8,    0
  4970,132727,19661118,    8,    0
  4970,132727,19661119,    8,    0
  4970,132727,19661120,    8,    0
  4970,132727,19661121,    8,    0
  4970,132727,19661122,    8,    0
  4970,132727,19661123,    8,    0
  4970,132727,19661124,    7,    0
  4970,132727,19661125,    6,    0
  4970,132727,19661126,    8,    0
  4970,132727,19661127,    8,    0
  4970,132727,19661128,    8,    0
  4970,132727,19661129,    7,    0
  4970,132727,19661130,    7,    0
  4970,132727,19661201,    8,    0
  4970,132727,19661202,    7,    0
  4970,132727,19661203,    8,    0
  4970,132727,19661204,    8,    0
  4970,132727,19661205,    8,    0
  4970,132727,19661206,    4,    0
  4970,132727,19661207,    4,    0
  4970,132727,19661208,    8,    0
  4970,132727,19661209,    6,    0
  4970,132727,19661210,    8,    0
  4970,132727,19661211,    7,    0
  4970,132727,19661212,    8,    0
  4970,132727,19661213,    8,    0
  4970,132727,19661214,    7,    0
  4970,132727,19661215,    4,    0
  4970,132727,19661216,    6,    0
  4970,132727,19661217,    8,    0
  4970,132727,19661218,    8,    0
  4970,132727,19661219,    8,    0
  4970,132727,19661220,    7,    0
  4970,132727,19661221,    8,    0
  4970,132727,19661222,    8,    0
  4970,132727,19661223,    8,    0
  4970,132727,19661224,    8,    0
  4970,132727,19661225,    7,    0
  4970,132727,19661226,    3,    0
  4970,132727,19661227,    7,    0
  4970,132727,19661228,    7,    0
  4970,132727,19661229,    8,    0
  4970,132727,19661230,    5,    0
  4970,132727,19661231,    8,    0
