EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 132733) of station Deuselbach, GERMANY (STAID:   4970)

 STAID,    SOUID,    DATE,   TN, Q_TN
  4970,132733,19651026,   54,    0
  4970,132733,19651027,   96,    0
  4970,132733,19651028,   89,    0
  4970,132733,19651029,   50,    0
  4970,132733,19651030,   34,    0
  4970,132733,19651031,   60,    0
  4970,132733,19651101,   76,    0
  4970,132733,19651102,   54,    0
  4970,132733,19651103,    5,    0
  4970,132733,19651104,  -14,    0
  4970,132733,19651105,  -20,    0
  4970,132733,19651106,   -8,    0
  4970,132733,19651107,   55,    0
  4970,132733,19651108,   56,    0
  4970,132733,19651109,   58,    0
  4970,132733,19651110,   51,    0
  4970,132733,19651111,   38,    0
  4970,132733,19651112,  -17,    0
  4970,132733,19651113,  -37,    0
  4970,132733,19651114,  -58,    0
  4970,132733,19651115,  -66,    0
  4970,132733,19651116,  -94,    0
  4970,132733,19651117,  -55,    0
  4970,132733,19651118,   16,    0
  4970,132733,19651119,   40,    0
  4970,132733,19651120,   49,    0
  4970,132733,19651121,  -34,    0
  4970,132733,19651122,  -52,    0
  4970,132733,19651123,  -90,    0
  4970,132733,19651124,  -43,    0
  4970,132733,19651125,  -24,    0
  4970,132733,19651126,  -14,    0
  4970,132733,19651127,  -17,    0
  4970,132733,19651128,  -12,    0
  4970,132733,19651129,  -14,    0
  4970,132733,19651130,  -18,    0
  4970,132733,19651201,   -7,    0
  4970,132733,19651202,   -8,    0
  4970,132733,19651203,   18,    0
  4970,132733,19651204,   13,    0
  4970,132733,19651205,   15,    0
  4970,132733,19651206,   14,    0
  4970,132733,19651207,    8,    0
  4970,132733,19651208,   -6,    0
  4970,132733,19651209,  -20,    0
  4970,132733,19651210,    5,    0
  4970,132733,19651211,   -9,    0
  4970,132733,19651212,    3,    0
  4970,132733,19651213,   24,    0
  4970,132733,19651214,    4,    0
  4970,132733,19651215,  -14,    0
  4970,132733,19651216,   -9,    0
  4970,132733,19651217,   34,    0
  4970,132733,19651218,   82,    0
  4970,132733,19651219,   75,    0
  4970,132733,19651220,   60,    0
  4970,132733,19651221,    2,    0
  4970,132733,19651222,    3,    0
  4970,132733,19651223,    4,    0
  4970,132733,19651224,   20,    0
  4970,132733,19651225,   43,    0
  4970,132733,19651226,   -6,    0
  4970,132733,19651227,   -8,    0
  4970,132733,19651228,  -45,    0
  4970,132733,19651229,  -52,    0
  4970,132733,19651230,  -37,    0
  4970,132733,19651231,    5,    0
  4970,132733,19660101,   41,    0
  4970,132733,19660102,   20,    0
  4970,132733,19660103,   -1,    0
  4970,132733,19660104,  -25,    0
  4970,132733,19660105,  -65,    0
  4970,132733,19660106,  -64,    0
  4970,132733,19660107,  -43,    0
  4970,132733,19660108,  -24,    0
  4970,132733,19660109,  -74,    0
  4970,132733,19660110,  -75,    0
  4970,132733,19660111, -101,    0
  4970,132733,19660112, -102,    0
  4970,132733,19660113,  -86,    0
  4970,132733,19660114, -112,    0
  4970,132733,19660115, -137,    0
  4970,132733,19660116, -140,    0
  4970,132733,19660117, -135,    0
  4970,132733,19660118, -132,    0
  4970,132733,19660119, -146,    0
  4970,132733,19660120, -104,    0
  4970,132733,19660121,  -46,    0
  4970,132733,19660122,    8,    0
  4970,132733,19660123,   -4,    0
  4970,132733,19660124,   -8,    0
  4970,132733,19660125,    6,    0
  4970,132733,19660126,    2,    0
  4970,132733,19660127,   36,    0
  4970,132733,19660128,    8,    0
  4970,132733,19660129,   26,    0
  4970,132733,19660130,   74,    0
  4970,132733,19660131,   59,    0
  4970,132733,19660201,   65,    0
  4970,132733,19660202,   50,    0
  4970,132733,19660203,   16,    0
  4970,132733,19660204,   -4,    0
  4970,132733,19660205,   28,    0
  4970,132733,19660206,   81,    0
  4970,132733,19660207,   47,    0
  4970,132733,19660208,   43,    0
  4970,132733,19660209,   49,    0
  4970,132733,19660210,   51,    0
  4970,132733,19660211,   22,    0
  4970,132733,19660212,   12,    0
  4970,132733,19660213,    4,    0
  4970,132733,19660214,  -12,    0
  4970,132733,19660215,   -8,    0
  4970,132733,19660216,  -20,    0
  4970,132733,19660217,   19,    0
  4970,132733,19660218,   39,    0
  4970,132733,19660219,   50,    0
  4970,132733,19660220,   66,    0
  4970,132733,19660221,   57,    0
  4970,132733,19660222,   45,    0
  4970,132733,19660223,   40,    0
  4970,132733,19660224,   32,    0
  4970,132733,19660225,   59,    0
  4970,132733,19660226,   66,    0
  4970,132733,19660227,   62,    0
  4970,132733,19660228,   48,    0
  4970,132733,19660301,   34,    0
  4970,132733,19660302,   -7,    0
  4970,132733,19660303,    5,    0
  4970,132733,19660304,   24,    0
  4970,132733,19660305,   33,    0
  4970,132733,19660306,    6,    0
  4970,132733,19660307,   11,    0
  4970,132733,19660308,   11,    0
  4970,132733,19660309,   14,    0
  4970,132733,19660310,   25,    0
  4970,132733,19660311,    6,    0
  4970,132733,19660312,   -2,    0
  4970,132733,19660313,  -14,    0
  4970,132733,19660314,  -47,    0
  4970,132733,19660315,  -20,    0
  4970,132733,19660316,   -6,    0
  4970,132733,19660317,   29,    0
  4970,132733,19660318,   15,    0
  4970,132733,19660319,    5,    0
  4970,132733,19660320,  -26,    0
  4970,132733,19660321,  -24,    0
  4970,132733,19660322,   35,    0
  4970,132733,19660323,   27,    0
  4970,132733,19660324,   -8,    0
  4970,132733,19660325,  -39,    0
  4970,132733,19660326,  -27,    0
  4970,132733,19660327,   -2,    0
  4970,132733,19660328,   -5,    0
  4970,132733,19660329,  -17,    0
  4970,132733,19660330,  -24,    0
  4970,132733,19660331,   17,    0
  4970,132733,19660401,    5,    0
  4970,132733,19660402,   48,    0
  4970,132733,19660403,   46,    0
  4970,132733,19660404,   12,    0
  4970,132733,19660405,   -6,    0
  4970,132733,19660406,   82,    0
  4970,132733,19660407,   75,    0
  4970,132733,19660408,   79,    0
  4970,132733,19660409,   69,    0
  4970,132733,19660410,   66,    0
  4970,132733,19660411,   46,    0
  4970,132733,19660412,   43,    0
  4970,132733,19660413,   24,    0
  4970,132733,19660414,  -14,    0
  4970,132733,19660415,   37,    0
  4970,132733,19660416,   69,    0
  4970,132733,19660417,   52,    0
  4970,132733,19660418,   68,    0
  4970,132733,19660419,   87,    0
  4970,132733,19660420,   71,    0
  4970,132733,19660421,   21,    0
  4970,132733,19660422,   18,    0
  4970,132733,19660423,   84,    0
  4970,132733,19660424,   75,    0
  4970,132733,19660425,   66,    0
  4970,132733,19660426,   68,    0
  4970,132733,19660427,   93,    0
  4970,132733,19660428,   89,    0
  4970,132733,19660429,   36,    0
  4970,132733,19660430,   84,    0
  4970,132733,19660501,   87,    0
  4970,132733,19660502,  102,    0
  4970,132733,19660503,  123,    0
  4970,132733,19660504,  103,    0
  4970,132733,19660505,   83,    0
  4970,132733,19660506,   64,    0
  4970,132733,19660507,   42,    0
  4970,132733,19660508,   46,    0
  4970,132733,19660509,   50,    0
  4970,132733,19660510,   44,    0
  4970,132733,19660511,   30,    0
  4970,132733,19660512,   87,    0
  4970,132733,19660513,  122,    0
  4970,132733,19660514,  116,    0
  4970,132733,19660515,  106,    0
  4970,132733,19660516,  124,    0
  4970,132733,19660517,  156,    0
  4970,132733,19660518,  110,    0
  4970,132733,19660519,   90,    0
  4970,132733,19660520,   80,    0
  4970,132733,19660521,   76,    0
  4970,132733,19660522,  108,    0
  4970,132733,19660523,   56,    0
  4970,132733,19660524,   33,    0
  4970,132733,19660525,   76,    0
  4970,132733,19660526,   80,    0
  4970,132733,19660527,   66,    0
  4970,132733,19660528,   44,    0
  4970,132733,19660529,   45,    0
  4970,132733,19660530,   35,    0
  4970,132733,19660531,   76,    0
  4970,132733,19660601,   60,    0
  4970,132733,19660602,   54,    0
  4970,132733,19660603,   74,    0
  4970,132733,19660604,  122,    0
  4970,132733,19660605,  148,    0
  4970,132733,19660606,  131,    0
  4970,132733,19660607,  139,    0
  4970,132733,19660608,  127,    0
  4970,132733,19660609,  150,    0
  4970,132733,19660610,  143,    0
  4970,132733,19660611,  170,    0
  4970,132733,19660612,  146,    0
  4970,132733,19660613,  132,    0
  4970,132733,19660614,  137,    0
  4970,132733,19660615,  132,    0
  4970,132733,19660616,  150,    0
  4970,132733,19660617,  166,    0
  4970,132733,19660618,  104,    0
  4970,132733,19660619,   83,    0
  4970,132733,19660620,   96,    0
  4970,132733,19660621,   96,    0
  4970,132733,19660622,  103,    0
  4970,132733,19660623,  138,    0
  4970,132733,19660624,  106,    0
  4970,132733,19660625,   97,    0
  4970,132733,19660626,  114,    0
  4970,132733,19660627,  107,    0
  4970,132733,19660628,   81,    0
  4970,132733,19660629,   78,    0
  4970,132733,19660630,   90,    0
  4970,132733,19660701,   77,    0
  4970,132733,19660702,  108,    0
  4970,132733,19660703,  147,    0
  4970,132733,19660704,  137,    0
  4970,132733,19660705,  124,    0
  4970,132733,19660706,  108,    0
  4970,132733,19660707,   88,    0
  4970,132733,19660708,   87,    0
  4970,132733,19660709,  105,    0
  4970,132733,19660710,  144,    0
  4970,132733,19660711,  126,    0
  4970,132733,19660712,   89,    0
  4970,132733,19660713,  145,    0
  4970,132733,19660714,  110,    0
  4970,132733,19660715,   73,    0
  4970,132733,19660716,   99,    0
  4970,132733,19660717,   75,    0
  4970,132733,19660718,   75,    0
  4970,132733,19660719,   96,    0
  4970,132733,19660720,   95,    0
  4970,132733,19660721,   82,    0
  4970,132733,19660722,  124,    0
  4970,132733,19660723,  122,    0
  4970,132733,19660724,  103,    0
  4970,132733,19660725,   98,    0
  4970,132733,19660726,   81,    0
  4970,132733,19660727,  126,    0
  4970,132733,19660728,  102,    0
  4970,132733,19660729,   94,    0
  4970,132733,19660730,   98,    0
  4970,132733,19660731,   94,    0
  4970,132733,19660801,  106,    0
  4970,132733,19660802,   84,    0
  4970,132733,19660803,  114,    0
  4970,132733,19660804,  126,    0
  4970,132733,19660805,   91,    0
  4970,132733,19660806,   79,    0
  4970,132733,19660807,  122,    0
  4970,132733,19660808,  108,    0
  4970,132733,19660809,   82,    0
  4970,132733,19660810,  124,    0
  4970,132733,19660811,  156,    0
  4970,132733,19660812,  157,    0
  4970,132733,19660813,  191,    0
  4970,132733,19660814,  120,    0
  4970,132733,19660815,   88,    0
  4970,132733,19660816,   80,    0
  4970,132733,19660817,   77,    0
  4970,132733,19660818,  148,    0
  4970,132733,19660819,  146,    0
  4970,132733,19660820,  137,    0
  4970,132733,19660821,  137,    0
  4970,132733,19660822,  129,    0
  4970,132733,19660823,   87,    0
  4970,132733,19660824,   77,    0
  4970,132733,19660825,   34,    0
  4970,132733,19660826,   42,    0
  4970,132733,19660827,  100,    0
  4970,132733,19660828,  112,    0
  4970,132733,19660829,  113,    0
  4970,132733,19660830,  110,    0
  4970,132733,19660831,   80,    0
  4970,132733,19660901,  108,    0
  4970,132733,19660902,  118,    0
  4970,132733,19660903,  117,    0
  4970,132733,19660904,  116,    0
  4970,132733,19660905,  126,    0
  4970,132733,19660906,  116,    0
  4970,132733,19660907,  130,    0
  4970,132733,19660908,  118,    0
  4970,132733,19660909,   98,    0
  4970,132733,19660910,  117,    0
  4970,132733,19660911,  132,    0
  4970,132733,19660912,  160,    0
  4970,132733,19660913,  113,    0
  4970,132733,19660914,  104,    0
  4970,132733,19660915,   96,    0
  4970,132733,19660916,   68,    0
  4970,132733,19660917,   28,    0
  4970,132733,19660918,   45,    0
  4970,132733,19660919,   73,    0
  4970,132733,19660920,   62,    0
  4970,132733,19660921,   86,    0
  4970,132733,19660922,   75,    0
  4970,132733,19660923,   66,    0
  4970,132733,19660924,   92,    0
  4970,132733,19660925,   84,    0
  4970,132733,19660926,   64,    0
  4970,132733,19660927,   69,    0
  4970,132733,19660928,   68,    0
  4970,132733,19660929,   95,    0
  4970,132733,19660930,  115,    0
  4970,132733,19661001,  128,    0
  4970,132733,19661002,  112,    0
  4970,132733,19661003,  138,    0
  4970,132733,19661004,  176,    0
  4970,132733,19661005,  135,    0
  4970,132733,19661006,  145,    0
  4970,132733,19661007,  127,    0
  4970,132733,19661008,   84,    0
  4970,132733,19661009,   87,    0
  4970,132733,19661010,  113,    0
  4970,132733,19661011,   83,    0
  4970,132733,19661012,   78,    0
  4970,132733,19661013,  111,    0
  4970,132733,19661014,  110,    0
  4970,132733,19661015,  112,    0
  4970,132733,19661016,  103,    0
  4970,132733,19661017,   81,    0
  4970,132733,19661018,   74,    0
  4970,132733,19661019,   82,    0
  4970,132733,19661020,   77,    0
  4970,132733,19661021,   77,    0
  4970,132733,19661022,   72,    0
  4970,132733,19661023,   93,    0
  4970,132733,19661024,   62,    0
  4970,132733,19661025,   56,    0
  4970,132733,19661026,   49,    0
  4970,132733,19661027,   40,    0
  4970,132733,19661028,   31,    0
  4970,132733,19661029,   20,    0
  4970,132733,19661030,    4,    0
  4970,132733,19661031,  -18,    0
  4970,132733,19661101,  -36,    0
  4970,132733,19661102,  -52,    0
  4970,132733,19661103,  -42,    0
  4970,132733,19661104,  -24,    0
  4970,132733,19661105,  -27,    0
  4970,132733,19661106,   32,    0
  4970,132733,19661107,   68,    0
  4970,132733,19661108,   50,    0
  4970,132733,19661109,   70,    0
  4970,132733,19661110,   12,    0
  4970,132733,19661111,  -28,    0
  4970,132733,19661112,  -54,    0
  4970,132733,19661113,  -36,    0
  4970,132733,19661114,  -52,    0
  4970,132733,19661115,  -12,    0
  4970,132733,19661116,   16,    0
  4970,132733,19661117,    6,    0
  4970,132733,19661118,    2,    0
  4970,132733,19661119,   -9,    0
  4970,132733,19661120,  -12,    0
  4970,132733,19661121,   -6,    0
  4970,132733,19661122,   12,    0
  4970,132733,19661123,   -3,    0
  4970,132733,19661124,  -15,    0
  4970,132733,19661125,  -16,    0
  4970,132733,19661126,  -21,    0
  4970,132733,19661127,   -2,    0
  4970,132733,19661128,   31,    0
  4970,132733,19661129,  -20,    0
  4970,132733,19661130,  -16,    0
  4970,132733,19661201,    4,    0
  4970,132733,19661202,   24,    0
  4970,132733,19661203,  -19,    0
  4970,132733,19661204,  -32,    0
  4970,132733,19661205,   -9,    0
  4970,132733,19661206,  -43,    0
  4970,132733,19661207,  -64,    0
  4970,132733,19661208,  -77,    0
  4970,132733,19661209,  -10,    0
  4970,132733,19661210,   22,    0
  4970,132733,19661211,    7,    0
  4970,132733,19661212,    7,    0
  4970,132733,19661213,    4,    0
  4970,132733,19661214,    0,    0
  4970,132733,19661215,  -26,    0
  4970,132733,19661216,  -39,    0
  4970,132733,19661217,    7,    0
  4970,132733,19661218,   23,    0
  4970,132733,19661219,   18,    0
  4970,132733,19661220,    5,    0
  4970,132733,19661221,   -6,    0
  4970,132733,19661222,  -16,    0
  4970,132733,19661223,   10,    0
  4970,132733,19661224,   26,    0
  4970,132733,19661225,   -8,    0
  4970,132733,19661226,  -44,    0
  4970,132733,19661227,  -26,    0
  4970,132733,19661228,   14,    0
  4970,132733,19661229,   18,    0
  4970,132733,19661230,    3,    0
  4970,132733,19661231,   -2,    0
